time,"V(B1|XDUT)","V(B2|XDUT)","V(B1|XLOAD)","V(B2|XLOAD)","P(B1|XDUT)","P(B2|XDUT)","P(B1|XLOAD)","P(B2|XLOAD)"
1.050000e-12,4.503963e-05,5.246256e-05,5.199121e-05,4.161780e-05,6.357446e-02,7.202841e-02,7.152884e-02,6.030278e-02
1.100000e-12,4.633865e-05,5.427636e-05,5.375752e-05,4.255235e-05,7.050510e-02,8.012512e-02,7.955024e-02,6.668541e-02
1.150000e-12,4.733805e-05,5.575575e-05,5.518703e-05,4.318062e-05,7.760992e-02,8.847121e-02,8.781363e-02,7.318648e-02
1.200000e-12,4.803576e-05,5.688874e-05,5.626788e-05,4.350464e-05,8.484347e-02,9.701519e-02,9.626715e-02,7.975985e-02
1.250000e-12,4.843540e-05,5.766917e-05,5.699402e-05,4.353240e-05,9.216041e-02,1.057042e-01,1.048576e-01,8.636013e-02
1.300000e-12,4.854601e-05,5.809663e-05,5.736525e-05,4.327759e-05,9.951635e-02,1.144848e-01,1.135313e-01,9.294357e-02
1.350000e-12,4.838172e-05,5.817639e-05,5.738712e-05,4.275909e-05,1.068686e-01,1.233040e-01,1.222350e-01,9.946889e-02
1.400000e-12,4.796131e-05,5.791920e-05,5.707069e-05,4.200052e-05,1.141771e-01,1.321101e-01,1.309166e-01,1.058980e-01
1.450000e-12,4.730770e-05,5.734102e-05,5.643228e-05,4.102959e-05,1.214048e-01,1.408532e-01,1.395261e-01,1.121967e-01
1.500000e-12,4.644736e-05,5.646259e-05,5.549311e-05,3.987741e-05,1.285185e-01,1.494864e-01,1.480166e-01,1.183352e-01
1.550000e-12,4.540968e-05,5.530909e-05,5.427885e-05,3.857777e-05,1.354890e-01,1.579660e-01,1.563443e-01,1.242887e-01
1.600000e-12,4.422634e-05,5.390956e-05,5.281911e-05,3.716639e-05,1.422919e-01,1.662528e-01,1.644700e-01,1.300376e-01
1.650000e-12,4.293055e-05,5.229637e-05,5.114690e-05,3.568008e-05,1.489078e-01,1.743119e-01,1.723590e-01,1.355677e-01
1.700000e-12,4.155644e-05,5.050465e-05,4.929800e-05,3.415602e-05,1.553221e-01,1.821136e-01,1.799817e-01,1.408706e-01
1.750000e-12,4.013829e-05,4.857160e-05,4.731035e-05,3.263095e-05,1.615256e-01,1.896337e-01,1.873145e-01,1.459432e-01
1.800000e-12,3.870992e-05,4.653592e-05,4.522337e-05,3.114042e-05,1.675141e-01,1.968537e-01,1.943391e-01,1.507881e-01
1.850000e-12,3.730401e-05,4.443708e-05,4.307729e-05,2.971814e-05,1.732886e-01,2.037612e-01,2.010438e-01,1.554131e-01
1.900000e-12,3.595157e-05,4.231471e-05,4.091249e-05,2.839531e-05,1.788548e-01,2.103495e-01,2.074224e-01,1.598308e-01
1.950000e-12,3.468133e-05,4.020793e-05,3.876882e-05,2.720006e-05,1.842229e-01,2.166181e-01,2.134753e-01,1.640583e-01
2.000000e-12,3.351932e-05,3.815474e-05,3.668500e-05,2.615699e-05,1.894072e-01,2.225721e-01,2.192086e-01,1.681167e-01
2.050000e-12,3.248847e-05,3.619141e-05,3.469796e-05,2.528675e-05,1.944259e-01,2.282224e-01,2.246340e-01,1.720307e-01
2.100000e-12,3.160824e-05,3.435196e-05,3.284228e-05,2.460577e-05,1.993002e-01,2.335851e-01,2.297689e-01,1.758275e-01
2.150000e-12,3.089442e-05,3.266763e-05,3.114973e-05,2.412603e-05,2.040541e-01,2.386814e-01,2.346356e-01,1.795367e-01
2.200000e-12,3.035896e-05,3.116643e-05,2.964870e-05,2.385496e-05,2.087136e-01,2.435369e-01,2.392607e-01,1.831893e-01
2.250000e-12,3.000985e-05,2.987279e-05,2.836390e-05,2.379546e-05,2.133064e-01,2.481810e-01,2.436753e-01,1.868169e-01
2.300000e-12,2.985117e-05,2.880719e-05,2.731595e-05,2.394595e-05,2.178607e-01,2.526468e-01,2.479135e-01,1.904515e-01
2.350000e-12,2.988314e-05,2.798591e-05,2.652113e-05,2.430058e-05,2.224055e-01,2.569699e-01,2.520124e-01,1.941243e-01
2.400000e-12,3.010225e-05,2.742089e-05,2.599121e-05,2.484948e-05,2.269694e-01,2.611883e-01,2.560112e-01,1.978654e-01
2.450000e-12,3.050150e-05,2.711959e-05,2.573332e-05,2.557911e-05,2.315800e-01,2.653412e-01,2.599505e-01,2.017032e-01
2.500000e-12,3.107067e-05,2.708495e-05,2.574990e-05,2.647265e-05,2.362638e-01,2.694688e-01,2.638717e-01,2.056637e-01
2.550000e-12,3.179666e-05,2.731545e-05,2.603877e-05,2.751046e-05,2.410456e-01,2.736113e-01,2.678161e-01,2.097703e-01
2.600000e-12,3.266385e-05,2.780519e-05,2.659320e-05,2.867061e-05,2.459479e-01,2.778083e-01,2.718243e-01,2.140430e-01
2.650000e-12,3.365448e-05,2.854413e-05,2.740214e-05,2.992940e-05,2.509906e-01,2.820984e-01,2.759358e-01,2.184987e-01
2.700000e-12,3.474915e-05,2.951827e-05,2.845046e-05,3.126193e-05,2.561911e-01,2.865182e-01,2.801879e-01,2.231502e-01
2.750000e-12,3.592721e-05,3.070997e-05,2.971928e-05,3.264263e-05,2.615635e-01,2.911019e-01,2.846154e-01,2.280069e-01
2.800000e-12,3.716726e-05,3.209837e-05,3.118631e-05,3.404586e-05,2.671187e-01,2.958809e-01,2.892499e-01,2.330742e-01
2.850000e-12,3.844754e-05,3.365970e-05,3.282634e-05,3.544644e-05,2.728646e-01,3.008831e-01,2.941195e-01,2.383534e-01
2.900000e-12,3.974646e-05,3.536782e-05,3.461168e-05,3.682016e-05,2.788056e-01,3.061327e-01,2.992484e-01,2.438425e-01
2.950000e-12,4.104292e-05,3.719463e-05,3.651268e-05,3.814424e-05,2.849430e-01,3.116498e-01,3.046562e-01,2.495356e-01
3.000000e-12,4.231679e-05,3.911062e-05,3.849826e-05,3.939778e-05,2.912748e-01,3.174501e-01,3.103580e-01,2.554237e-01
3.050000e-12,4.354920e-05,4.108538e-05,4.053645e-05,4.056212e-05,2.977962e-01,3.235449e-01,3.163644e-01,2.614947e-01
3.100000e-12,4.472288e-05,4.308812e-05,4.259498e-05,4.162115e-05,3.044998e-01,3.299406e-01,3.226807e-01,2.677339e-01
3.150000e-12,4.582243e-05,4.508819e-05,4.464183e-05,4.256157e-05,3.113754e-01,3.366393e-01,3.293077e-01,2.741245e-01
3.200000e-12,4.683454e-05,4.705561e-05,4.664573e-05,4.337302e-05,3.184109e-01,3.436382e-01,3.362411e-01,2.806477e-01
3.250000e-12,4.774812e-05,4.896152e-05,4.857676e-05,4.404824e-05,3.255922e-01,3.509302e-01,3.434724e-01,2.872835e-01
3.300000e-12,4.855449e-05,5.077870e-05,5.040674e-05,4.458305e-05,3.329038e-01,3.585039e-01,3.509882e-01,2.940110e-01
3.350000e-12,4.924734e-05,5.248196e-05,5.210977e-05,4.497637e-05,3.403290e-01,3.663441e-01,3.587714e-01,3.008089e-01
3.400000e-12,4.982283e-05,5.404849e-05,5.366259e-05,4.523005e-05,3.478503e-01,3.744318e-01,3.668010e-01,3.076560e-01
3.450000e-12,5.027950e-05,5.545828e-05,5.504493e-05,4.534879e-05,3.554500e-01,3.827448e-01,3.750527e-01,3.145315e-01
3.500000e-12,5.061820e-05,5.669430e-05,5.623979e-05,4.533985e-05,3.631100e-01,3.912580e-01,3.834995e-01,3.214156e-01
3.550000e-12,5.084193e-05,5.774280e-05,5.723371e-05,4.521285e-05,3.708129e-01,3.999442e-01,3.921120e-01,3.282896e-01
3.600000e-12,5.095574e-05,5.859341e-05,5.801688e-05,4.497943e-05,3.785415e-01,4.087742e-01,4.008590e-01,3.351367e-01
3.650000e-12,5.096645e-05,5.923927e-05,5.858327e-05,4.465291e-05,3.862799e-01,4.177176e-01,4.097083e-01,3.419417e-01
3.700000e-12,5.088249e-05,5.967708e-05,5.893062e-05,4.424798e-05,3.940129e-01,4.267430e-01,4.186268e-01,3.486916e-01
3.750000e-12,5.071363e-05,5.990703e-05,5.906045e-05,4.378027e-05,4.017271e-01,4.358192e-01,4.275815e-01,3.553759e-01
3.800000e-12,5.047070e-05,5.993275e-05,5.897791e-05,4.326603e-05,4.094104e-01,4.449148e-01,4.365400e-01,3.619861e-01
3.850000e-12,5.016537e-05,5.976114e-05,5.869161e-05,4.272172e-05,4.170525e-01,4.539996e-01,4.454707e-01,3.685166e-01
3.900000e-12,4.980985e-05,5.940224e-05,5.821346e-05,4.216368e-05,4.246448e-01,4.630444e-01,4.543437e-01,3.749640e-01
3.950000e-12,4.941663e-05,5.886889e-05,5.755831e-05,4.160775e-05,4.321807e-01,4.720218e-01,4.631312e-01,3.813273e-01
4.000000e-12,4.899821e-05,5.817655e-05,5.674370e-05,4.106900e-05,4.396554e-01,4.809066e-01,4.718076e-01,3.876081e-01
4.050000e-12,4.856691e-05,5.734294e-05,5.578947e-05,4.056139e-05,4.470661e-01,4.896762e-01,4.803503e-01,3.938099e-01
4.100000e-12,4.813457e-05,5.638765e-05,5.471739e-05,4.009759e-05,4.544116e-01,4.983106e-01,4.887399e-01,3.999384e-01
4.150000e-12,4.771243e-05,5.533188e-05,5.355074e-05,3.968870e-05,4.616926e-01,5.067930e-01,4.969603e-01,4.060011e-01
4.200000e-12,4.731087e-05,5.419795e-05,5.231389e-05,3.934415e-05,4.689115e-01,5.151099e-01,5.049990e-01,4.120070e-01
4.250000e-12,4.693934e-05,5.300899e-05,5.103188e-05,3.907153e-05,4.760720e-01,5.232512e-01,5.128473e-01,4.179663e-01
4.300000e-12,4.660617e-05,5.178848e-05,4.972998e-05,3.887654e-05,4.831793e-01,5.312103e-01,5.205003e-01,4.238903e-01
4.350000e-12,4.631853e-05,5.055993e-05,4.843325e-05,3.876296e-05,4.902398e-01,5.389843e-01,5.279568e-01,4.297911e-01
4.400000e-12,4.608233e-05,4.934645e-05,4.716614e-05,3.873264e-05,4.972607e-01,5.465736e-01,5.352195e-01,4.356810e-01
4.450000e-12,4.590221e-05,4.817042e-05,4.595214e-05,3.878559e-05,5.042502e-01,5.539823e-01,5.422947e-01,4.415727e-01
4.500000e-12,4.578151e-05,4.705314e-05,4.481333e-05,3.892007e-05,5.112170e-01,5.612176e-01,5.491920e-01,4.474786e-01
4.550000e-12,4.572233e-05,4.601452e-05,4.377015e-05,3.913266e-05,5.181702e-01,5.682900e-01,5.559243e-01,4.534107e-01
4.600000e-12,4.572554e-05,4.507280e-05,4.284100e-05,3.941852e-05,5.251192e-01,5.752126e-01,5.625075e-01,4.593806e-01
4.650000e-12,4.579084e-05,4.424431e-05,4.204207e-05,3.977149e-05,5.320735e-01,5.820014e-01,5.689602e-01,4.653988e-01
4.700000e-12,4.591689e-05,4.354323e-05,4.138709e-05,4.018434e-05,5.390422e-01,5.886746e-01,5.753029e-01,4.714749e-01
4.750000e-12,4.610138e-05,4.298148e-05,4.088716e-05,4.064895e-05,5.460345e-01,5.952523e-01,5.815584e-01,4.776174e-01
4.800000e-12,4.634115e-05,4.256851e-05,4.055064e-05,4.115660e-05,5.530589e-01,6.017565e-01,5.877507e-01,4.838334e-01
4.850000e-12,4.663232e-05,4.231128e-05,4.038306e-05,4.169814e-05,5.601235e-01,6.082100e-01,5.939050e-01,4.901288e-01
4.900000e-12,4.697040e-05,4.221417e-05,4.038712e-05,4.226425e-05,5.672357e-01,6.146368e-01,6.000470e-01,4.965080e-01
4.950000e-12,4.735048e-05,4.227903e-05,4.056273e-05,4.284567e-05,5.744023e-01,6.210613e-01,6.062027e-01,5.029740e-01
5.000000e-12,4.776731e-05,4.250514e-05,4.090703e-05,4.343338e-05,5.816293e-01,6.275079e-01,6.123979e-01,5.095284e-01
5.050000e-12,4.795253e-05,4.260123e-05,4.112781e-05,4.376107e-05,5.888951e-01,6.339716e-01,6.186285e-01,5.161456e-01
5.100000e-12,4.781791e-05,4.247111e-05,4.112695e-05,4.374070e-05,5.961603e-01,6.404278e-01,6.248709e-01,5.227815e-01
5.150000e-12,4.733782e-05,4.208430e-05,4.087169e-05,4.334691e-05,6.033766e-01,6.468424e-01,6.310914e-01,5.293839e-01
5.200000e-12,4.651172e-05,4.143470e-05,4.035352e-05,4.258018e-05,6.104929e-01,6.531773e-01,6.372521e-01,5.358974e-01
5.250000e-12,4.535149e-05,4.052674e-05,3.957450e-05,4.145426e-05,6.174585e-01,6.593936e-01,6.433139e-01,5.422672e-01
5.300000e-12,4.387681e-05,3.937058e-05,3.854252e-05,3.999168e-05,6.242243e-01,6.654534e-01,6.492383e-01,5.484411e-01
5.350000e-12,4.211328e-05,3.798038e-05,3.726957e-05,3.822174e-05,6.307451e-01,6.713201e-01,6.549879e-01,5.543703e-01
5.400000e-12,4.009126e-05,3.637343e-05,3.577102e-05,3.617932e-05,6.369793e-01,6.769598e-01,6.605275e-01,5.600111e-01
5.450000e-12,3.784501e-05,3.456970e-05,3.406511e-05,3.390385e-05,6.428904e-01,6.823410e-01,6.658243e-01,5.653253e-01
5.500000e-12,3.541185e-05,3.259138e-05,3.217261e-05,3.143843e-05,6.484475e-01,6.874358e-01,6.708485e-01,5.702809e-01
5.550000e-12,3.283138e-05,3.046251e-05,3.011642e-05,2.882876e-05,6.536252e-01,6.922194e-01,6.755736e-01,5.748527e-01
5.600000e-12,3.014464e-05,2.820861e-05,2.792128e-05,2.612223e-05,6.584042e-01,6.966710e-01,6.799766e-01,5.790224e-01
5.650000e-12,2.739332e-05,2.585629e-05,2.561332e-05,2.336692e-05,6.627718e-01,7.007738e-01,6.840385e-01,5.827790e-01
5.700000e-12,2.461898e-05,2.343285e-05,2.321978e-05,2.061064e-05,6.667211e-01,7.045147e-01,6.877442e-01,5.861187e-01
5.750000e-12,2.186232e-05,2.096599e-05,2.076858e-05,1.789998e-05,6.702519e-01,7.078852e-01,6.910830e-01,5.890450e-01
5.800000e-12,1.916248e-05,1.848335e-05,1.828800e-05,1.527952e-05,6.733697e-01,7.108808e-01,6.940483e-01,5.915680e-01
5.850000e-12,1.655640e-05,1.601226e-05,1.580630e-05,1.279091e-05,6.760859e-01,7.135011e-01,6.966376e-01,5.937045e-01
5.900000e-12,1.407820e-05,1.357938e-05,1.335140e-05,1.047223e-05,6.784172e-01,7.157500e-01,6.988530e-01,5.954773e-01
5.950000e-12,1.175877e-05,1.121036e-05,1.095051e-05,8.357327e-06,6.803852e-01,7.176350e-01,7.007006e-01,5.969147e-01
6.000000e-12,9.625230e-06,8.929610e-06,8.629839e-06,6.475257e-06,6.820162e-01,7.191678e-01,7.021905e-01,5.980497e-01
6.050000e-12,7.700660e-06,6.759998e-06,6.414271e-06,4.849871e-06,6.833398e-01,7.203634e-01,7.033368e-01,5.989193e-01
6.100000e-12,6.003793e-06,4.722618e-06,4.327085e-06,3.499488e-06,6.843890e-01,7.212402e-01,7.041572e-01,5.995636e-01
6.150000e-12,4.548846e-06,2.836572e-06,2.389687e-06,2.436688e-06,6.851995e-01,7.218198e-01,7.046727e-01,6.000251e-01
6.200000e-12,3.345423e-06,1.118777e-06,6.213627e-07,1.668223e-06,6.858085e-01,7.221263e-01,7.049075e-01,6.003479e-01
6.250000e-12,2.398502e-06,-4.161968e-07,-9.609395e-07,1.195041e-06,6.862545e-01,7.221864e-01,7.048884e-01,6.005766e-01
6.300000e-12,1.708506e-06,-1.756264e-06,-2.342804e-06,1.012423e-06,6.865762e-01,7.220285e-01,7.046447e-01,6.007553e-01
6.350000e-12,1.271448e-06,-2.891932e-06,-3.512512e-06,1.110231e-06,6.868122e-01,7.216830e-01,7.042078e-01,6.009274e-01
6.400000e-12,1.079158e-06,-3.816377e-06,-4.461171e-06,1.473253e-06,6.870001e-01,7.211812e-01,7.036102e-01,6.011339e-01
6.450000e-12,1.119567e-06,-4.525490e-06,-5.182817e-06,2.081640e-06,6.871762e-01,7.205556e-01,7.028861e-01,6.014136e-01
6.500000e-12,1.377065e-06,-5.017891e-06,-5.674479e-06,2.911430e-06,6.873743e-01,7.198389e-01,7.020700e-01,6.018018e-01
6.550000e-12,1.832895e-06,-5.294915e-06,-5.936201e-06,3.935130e-06,6.876260e-01,7.190637e-01,7.011968e-01,6.023297e-01
6.600000e-12,2.465609e-06,-5.360560e-06,-5.971039e-06,5.122369e-06,6.879597e-01,7.182623e-01,7.003009e-01,6.030245e-01
6.650000e-12,3.251545e-06,-5.221410e-06,-5.785006e-06,6.440580e-06,6.884002e-01,7.174663e-01,6.994163e-01,6.039084e-01
6.700000e-12,4.165336e-06,-4.886519e-06,-5.386985e-06,7.855714e-06,6.889689e-01,7.167061e-01,6.985759e-01,6.049987e-01
6.750000e-12,5.180432e-06,-4.367277e-06,-4.788602e-06,9.332968e-06,6.896832e-01,7.160103e-01,6.978107e-01,6.063074e-01
6.800000e-12,6.269623e-06,-3.677233e-06,-4.004060e-06,1.083750e-05,6.905563e-01,7.154060e-01,6.971501e-01,6.078414e-01
6.850000e-12,7.405565e-06,-2.831901e-06,-3.049936e-06,1.233513e-05,6.915974e-01,7.149177e-01,6.966210e-01,6.096020e-01
6.900000e-12,8.561279e-06,-1.848541e-06,-1.944945e-06,1.379302e-05,6.928116e-01,7.145677e-01,6.962476e-01,6.115859e-01
6.950000e-12,9.710632e-06,-7.459115e-07,-7.096710e-07,1.518026e-05,6.941998e-01,7.143755e-01,6.960513e-01,6.137847e-01
7.000000e-12,1.082879e-05,4.559875e-07,6.337279e-07,1.646849e-05,6.957594e-01,7.143576e-01,6.960500e-01,6.161857e-01
7.050000e-12,1.189260e-05,1.736196e-06,2.061842e-06,1.763231e-05,6.974838e-01,7.145275e-01,6.962584e-01,6.187719e-01
7.100000e-12,1.288100e-05,3.073080e-06,3.550349e-06,1.864977e-05,6.993632e-01,7.148954e-01,6.966875e-01,6.215229e-01
7.150000e-12,1.377525e-05,4.444630e-06,5.074370e-06,1.950267e-05,7.013849e-01,7.154682e-01,6.973445e-01,6.244152e-01
7.200000e-12,1.455923e-05,5.828760e-06,6.608829e-06,2.017678e-05,7.035334e-01,7.162495e-01,6.982328e-01,6.274229e-01
7.250000e-12,1.521964e-05,7.203605e-06,8.128822e-06,2.066203e-05,7.057911e-01,7.172395e-01,6.993523e-01,6.305182e-01
7.300000e-12,1.574608e-05,8.547818e-06,9.609981e-06,2.095254e-05,7.081385e-01,7.184353e-01,7.006988e-01,6.336721e-01
7.350000e-12,1.613115e-05,9.840851e-06,1.102883e-05,2.104661e-05,7.105548e-01,7.198306e-01,7.022647e-01,6.368552e-01
7.450000e-12,1.646250e-05,1.219680e-05,1.359212e-05,2.065876e-05,7.155069e-01,7.231801e-01,7.060069e-01,6.431910e-01
7.500000e-12,1.640871e-05,1.322496e-05,1.469700e-05,2.019290e-05,7.179984e-01,7.251076e-01,7.081515e-01,6.462873e-01
7.550000e-12,1.621315e-05,1.413288e-05,1.566101e-05,1.956212e-05,7.204710e-01,7.271815e-01,7.104525e-01,6.493008e-01
7.600000e-12,1.588237e-05,1.490767e-05,1.646973e-05,1.878241e-05,7.229038e-01,7.293827e-01,7.128877e-01,6.522076e-01
7.650000e-12,1.542519e-05,1.553853e-05,1.711127e-05,1.787221e-05,7.252771e-01,7.316903e-01,7.154325e-01,6.549867e-01
7.700000e-12,1.485241e-05,1.601688e-05,1.757643e-05,1.685195e-05,7.275725e-01,7.340817e-01,7.180610e-01,6.576200e-01
7.750000e-12,1.417651e-05,1.633644e-05,1.785881e-05,1.574356e-05,7.297735e-01,7.365335e-01,7.207460e-01,6.600923e-01
7.800000e-12,1.341136e-05,1.649328e-05,1.795484e-05,1.456997e-05,7.318656e-01,7.390213e-01,7.234595e-01,6.623921e-01
7.850000e-12,1.257188e-05,1.648584e-05,1.786383e-05,1.335461e-05,7.338362e-01,7.415203e-01,7.261734e-01,6.645113e-01
7.900000e-12,1.167371e-05,1.631493e-05,1.758797e-05,1.212091e-05,7.356755e-01,7.440058e-01,7.288594e-01,6.664454e-01
7.950000e-12,1.073288e-05,1.598367e-05,1.713221e-05,1.089182e-05,7.373757e-01,7.464531e-01,7.314900e-01,6.681932e-01
8.000000e-12,9.765513e-06,1.549741e-05,1.650418e-05,9.689364e-06,7.389315e-01,7.488386e-01,7.340384e-01,6.697572e-01
8.050000e-12,8.787491e-06,1.486364e-05,1.571403e-05,8.534228e-06,7.403401e-01,7.511392e-01,7.364795e-01,6.711430e-01
8.100000e-12,7.814179e-06,1.409183e-05,1.477429e-05,7.445370e-06,7.416011e-01,7.533333e-01,7.387896e-01,6.723590e-01
8.150000e-12,6.860162e-06,1.319330e-05,1.369957e-05,6.439710e-06,7.427163e-01,7.554010e-01,7.409472e-01,6.734165e-01
8.200000e-12,5.939003e-06,1.218102e-05,1.250640e-05,5.531845e-06,7.436895e-01,7.573240e-01,7.429331e-01,6.743294e-01
8.250000e-12,5.063037e-06,1.106941e-05,1.121291e-05,4.733839e-06,7.445267e-01,7.590861e-01,7.447307e-01,6.751131e-01
8.300000e-12,4.243196e-06,9.874115e-06,9.838524e-06,4.055059e-06,7.452356e-01,7.606736e-01,7.463265e-01,6.757851e-01
8.350000e-12,3.488869e-06,8.611785e-06,8.403708e-06,3.502082e-06,7.458252e-01,7.620750e-01,7.477095e-01,6.763638e-01
8.400000e-12,2.807799e-06,7.299826e-06,6.929596e-06,3.078655e-06,7.463062e-01,7.632815e-01,7.488724e-01,6.768685e-01
8.450000e-12,2.206010e-06,5.956149e-06,5.437689e-06,2.785719e-06,7.466899e-01,7.642869e-01,7.498108e-01,6.773189e-01
8.500000e-12,1.687781e-06,4.598917e-06,3.949518e-06,2.621487e-06,7.469888e-01,7.650879e-01,7.505236e-01,6.777345e-01
8.550000e-12,1.255643e-06,3.246289e-06,2.486318e-06,2.581579e-06,7.472156e-01,7.656836e-01,7.510130e-01,6.781345e-01
8.600000e-12,9.104212e-07,1.916168e-06,1.068710e-06,2.659207e-06,7.473834e-01,7.660763e-01,7.512844e-01,6.785372e-01
8.650000e-12,6.512968e-07,6.259561e-07,-2.836072e-07,2.845398e-06,7.475053e-01,7.662706e-01,7.513462e-01,6.789596e-01
8.700000e-12,4.759074e-07,-6.076860e-07,-1.552150e-06,3.129267e-06,7.475941e-01,7.662738e-01,7.512095e-01,6.794174e-01
8.750000e-12,3.804683e-07,-1.769063e-06,-2.719918e-06,3.498311e-06,7.476623e-01,7.660957e-01,7.508885e-01,6.799243e-01
8.800000e-12,3.599180e-07,-2.843657e-06,-3.771643e-06,3.938734e-06,7.477215e-01,7.657483e-01,7.503995e-01,6.804922e-01
8.850000e-12,4.080807e-07,-3.818321e-06,-4.694005e-06,4.435786e-06,7.477825e-01,7.652458e-01,7.497611e-01,6.811308e-01
8.900000e-12,5.178458e-07,-4.681454e-06,-5.475822e-06,4.974114e-06,7.478553e-01,7.646041e-01,7.489936e-01,6.818474e-01
8.950000e-12,6.813556e-07,-5.423152e-06,-6.108201e-06,5.538112e-06,7.479486e-01,7.638410e-01,7.481192e-01,6.826472e-01
9.000000e-12,8.902011e-07,-6.035335e-06,-6.584657e-06,6.112268e-06,7.480698e-01,7.629753e-01,7.471607e-01,6.835329e-01
9.050000e-12,1.135619e-06,-6.511850e-06,-6.901187e-06,6.681492e-06,7.482253e-01,7.620272e-01,7.461423e-01,6.845049e-01
9.100000e-12,1.408686e-06,-6.848543e-06,-7.056315e-06,7.231435e-06,7.484198e-01,7.610175e-01,7.450881e-01,6.855613e-01
9.150000e-12,1.700511e-06,-7.043302e-06,-7.051084e-06,7.748767e-06,7.486568e-01,7.599675e-01,7.440225e-01,6.866983e-01
9.200000e-12,2.002411e-06,-7.096080e-06,-6.889020e-06,8.221437e-06,7.489387e-01,7.588988e-01,7.429696e-01,6.879100e-01
9.250000e-12,2.306081e-06,-7.008870e-06,-6.576043e-06,8.638888e-06,7.492662e-01,7.578327e-01,7.419526e-01,6.891888e-01
9.300000e-12,2.603745e-06,-6.785668e-06,-6.120355e-06,8.992236e-06,7.496391e-01,7.567901e-01,7.409937e-01,6.905259e-01
9.350000e-12,2.888287e-06,-6.432397e-06,-5.532277e-06,9.274404e-06,7.500559e-01,7.557910e-01,7.401137e-01,6.919110e-01
9.400000e-12,3.153365e-06,-5.956803e-06,-4.824064e-06,9.480214e-06,7.505143e-01,7.548546e-01,7.393318e-01,6.933328e-01
9.450000e-12,3.393502e-06,-5.368327e-06,-4.009679e-06,9.606434e-06,7.510107e-01,7.539988e-01,7.386650e-01,6.947798e-01
9.500000e-12,3.604154e-06,-4.677953e-06,-3.104550e-06,9.651778e-06,7.515413e-01,7.532397e-01,7.381283e-01,6.962397e-01
