time,"V(B1|XDUT)","V(B2|XDUT)","V(B1|XLOAD)","V(B2|XLOAD)","P(B1|XDUT)","P(B2|XDUT)","P(B1|XLOAD)","P(B2|XLOAD)"
2.380000e-11,1.124042e-07,9.237581e-08,3.678418e-07,1.122008e-07,7.745512e-01,7.755852e-01,7.740840e-01,7.743063e-01
2.390000e-11,4.832299e-08,1.345251e-07,3.435394e-07,7.323299e-08,7.745751e-01,7.756196e-01,7.741906e-01,7.743351e-01
2.400000e-11,-1.444547e-08,1.705260e-07,3.014556e-07,4.548562e-08,7.745802e-01,7.756656e-01,7.742872e-01,7.743539e-01
2.410000e-11,-7.127168e-08,1.975269e-07,2.450059e-07,3.006450e-08,7.745674e-01,7.757210e-01,7.743690e-01,7.743662e-01
2.420000e-11,-1.182340e-07,2.132637e-07,1.784449e-07,2.700820e-08,7.745392e-01,7.757826e-01,7.744324e-01,7.743758e-01
2.430000e-11,-1.523772e-07,2.162471e-07,1.065426e-07,3.535224e-08,7.744990e-01,7.758470e-01,7.744751e-01,7.743862e-01
2.440000e-11,-1.718852e-07,2.058927e-07,3.423674e-08,5.327012e-08,7.744507e-01,7.759101e-01,7.744963e-01,7.744004e-01
2.450000e-11,-1.761592e-07,1.825826e-07,-3.371399e-08,7.827538e-08,7.743989e-01,7.759682e-01,7.744965e-01,7.744210e-01
2.460000e-11,-1.657995e-07,1.476524e-07,-9.305031e-08,1.074651e-07,7.743481e-01,7.760174e-01,7.744778e-01,7.744497e-01
2.470000e-11,-1.424977e-07,1.033051e-07,-1.402853e-07,1.377830e-07,7.743023e-01,7.760548e-01,7.744431e-01,7.744871e-01
2.480000e-11,-1.088498e-07,5.245875e-08,-1.729121e-07,1.662794e-07,7.742650e-01,7.760778e-01,7.743965e-01,7.745333e-01
2.490000e-11,-6.811072e-08,-1.462464e-09,-1.895340e-07,1.903477e-07,7.742387e-01,7.760852e-01,7.743426e-01,7.745872e-01
2.500000e-11,-2.390915e-08,-5.477522e-08,-1.899118e-07,2.079196e-07,7.742251e-01,7.760766e-01,7.742861e-01,7.746473e-01
2.510000e-11,2.005217e-08,-1.038056e-07,-1.749264e-07,2.176044e-07,7.742247e-01,7.760527e-01,7.742319e-01,7.747114e-01
2.520000e-11,6.028745e-08,-1.451574e-07,-1.464651e-07,2.187659e-07,7.742367e-01,7.760153e-01,7.741841e-01,7.747771e-01
2.530000e-11,9.378842e-08,-1.759607e-07,-1.072419e-07,2.115324e-07,7.742598e-01,7.759672e-01,7.741465e-01,7.748419e-01
2.540000e-11,1.182355e-07,-1.940816e-07,-6.056724e-08,1.967436e-07,7.742914e-01,7.759119e-01,7.741217e-01,7.749033e-01
2.550000e-11,1.321458e-07,-1.982775e-07,-1.008678e-08,1.758415e-07,7.743287e-01,7.758533e-01,7.741114e-01,7.749594e-01
2.560000e-11,1.349489e-07,-1.882866e-07,4.049090e-08,1.507173e-07,7.743685e-01,7.757956e-01,7.741161e-01,7.750086e-01
2.570000e-11,1.269884e-07,-1.648455e-07,8.765781e-08,1.235295e-07,7.744074e-01,7.757430e-01,7.741355e-01,7.750501e-01
2.580000e-11,1.094516e-07,-1.296336e-07,1.283423e-07,9.650906e-08,7.744426e-01,7.756992e-01,7.741679e-01,7.750834e-01
2.590000e-11,8.423665e-08,-8.514852e-08,1.601017e-07,7.176811e-08,7.744714e-01,7.756673e-01,7.742112e-01,7.751091e-01
2.600000e-11,5.376952e-08,-3.452349e-08,1.812595e-07,5.112855e-08,7.744919e-01,7.756497e-01,7.742623e-01,7.751280e-01
2.610000e-11,2.078762e-08,1.870065e-08,1.909806e-07,3.598270e-08,7.745029e-01,7.756476e-01,7.743180e-01,7.751416e-01
2.620000e-11,-1.189179e-08,7.083097e-08,1.892818e-07,2.719645e-08,7.745042e-01,7.756613e-01,7.743749e-01,7.751516e-01
2.630000e-11,-4.159979e-08,1.182864e-07,1.769804e-07,2.506058e-08,7.744962e-01,7.756898e-01,7.744298e-01,7.751601e-01
2.640000e-11,-6.602273e-08,1.578513e-07,1.555879e-07,2.929201e-08,7.744801e-01,7.757313e-01,7.744796e-01,7.751688e-01
2.650000e-11,-8.337268e-08,1.868989e-07,1.271596e-07,3.908262e-08,7.744579e-01,7.757830e-01,7.745219e-01,7.751796e-01
2.660000e-11,-9.250939e-08,2.035705e-07,9.411343e-08,5.318941e-08,7.744318e-01,7.758414e-01,7.745551e-01,7.751940e-01
2.670000e-11,-9.300617e-08,2.068965e-07,5.903290e-08,7.005662e-08,7.744042e-01,7.759028e-01,7.745781e-01,7.752130e-01
2.680000e-11,-8.515660e-08,1.968520e-07,2.447036e-08,8.795853e-08,7.743778e-01,7.759632e-01,7.745907e-01,7.752371e-01
2.690000e-11,-6.992381e-08,1.743435e-07,-7.235958e-09,1.051502e-07,7.743548e-01,7.760186e-01,7.745935e-01,7.752665e-01
2.700000e-11,-4.883846e-08,1.411294e-07,-3.411761e-08,1.200133e-07,7.743372e-01,7.760657e-01,7.745875e-01,7.753006e-01
2.710000e-11,-2.385529e-08,9.968107e-08,-5.469458e-08,1.311860e-07,7.743266e-01,7.761015e-01,7.745744e-01,7.753385e-01
2.720000e-11,2.818907e-09,5.299519e-08,-6.805021e-08,1.376655e-07,7.743236e-01,7.761242e-01,7.745563e-01,7.753791e-01
2.730000e-11,2.891137e-08,4.372020e-09,-7.385942e-08,1.388781e-07,7.743284e-01,7.761327e-01,7.745353e-01,7.754207e-01
2.740000e-11,5.226835e-08,-4.282329e-08,-7.237090e-08,1.347100e-07,7.743406e-01,7.761268e-01,7.745136e-01,7.754619e-01
2.750000e-11,7.102439e-08,-8.539931e-08,-6.434751e-08,1.255004e-07,7.743591e-01,7.761076e-01,7.744933e-01,7.755010e-01
2.760000e-11,8.374315e-08,-1.205594e-07,-5.097191e-08,1.119968e-07,7.743822e-01,7.760767e-01,7.744763e-01,7.755368e-01
2.770000e-11,8.951956e-08,-1.460898e-07,-3.372681e-08,9.527963e-08,7.744080e-01,7.760369e-01,7.744637e-01,7.755680e-01
2.780000e-11,8.803660e-08,-1.605017e-07,-1.426070e-08,7.666173e-08,7.744345e-01,7.759911e-01,7.744567e-01,7.755939e-01
2.790000e-11,7.957361e-08,-1.631187e-07,5.749895e-09,5.757363e-08,7.744594e-01,7.759427e-01,7.744555e-01,7.756142e-01
2.800000e-11,6.496701e-08,-1.541035e-07,2.473056e-08,3.944301e-08,7.744809e-01,7.758954e-01,7.744601e-01,7.756290e-01
2.810000e-11,4.552811e-08,-1.344250e-07,4.132205e-08,2.357915e-08,7.744973e-01,7.758524e-01,7.744700e-01,7.756387e-01
2.820000e-11,2.292567e-08,-1.057678e-07,5.446854e-08,1.107122e-08,7.745074e-01,7.758167e-01,7.744843e-01,7.756441e-01
2.830000e-11,-9.564598e-10,-7.039416e-08,6.347574e-08,2.708138e-09,7.745106e-01,7.757905e-01,7.745020e-01,7.756465e-01
2.840000e-11,-2.417468e-08,-3.096726e-08,6.803628e-08,-1.074558e-09,7.745067e-01,7.757755e-01,7.745216e-01,7.756471e-01
2.850000e-11,-4.488141e-08,9.648081e-09,6.822260e-08,-2.174028e-10,7.744963e-01,7.757724e-01,7.745420e-01,7.756472e-01
2.860000e-11,-6.146912e-08,4.859407e-08,6.444994e-08,4.971167e-09,7.744804e-01,7.757813e-01,7.745619e-01,7.756483e-01
2.870000e-11,-7.269162e-08,8.322169e-08,5.741446e-08,1.385210e-08,7.744604e-01,7.758011e-01,7.745801e-01,7.756514e-01
2.880000e-11,-7.775377e-08,1.112715e-07,4.801320e-08,2.551796e-08,7.744380e-01,7.758302e-01,7.745959e-01,7.756577e-01
2.890000e-11,-7.636351e-08,1.310212e-07,3.725348e-08,3.887419e-08,7.744150e-01,7.758665e-01,7.746087e-01,7.756676e-01
2.900000e-11,-6.874318e-08,1.413898e-07,2.615985e-08,5.273213e-08,7.743935e-01,7.759072e-01,7.746183e-01,7.756816e-01
2.910000e-11,-5.560031e-08,1.419927e-07,1.568654e-08,6.590601e-08,7.743750e-01,7.759495e-01,7.746247e-01,7.756996e-01
2.920000e-11,-3.806123e-08,1.331457e-07,6.642126e-09,7.730598e-08,7.743611e-01,7.759906e-01,7.746281e-01,7.757213e-01
2.930000e-11,-1.757377e-08,1.158177e-07,-3.679930e-10,8.602005e-08,7.743530e-01,7.760278e-01,7.746292e-01,7.757459e-01
2.940000e-11,4.212775e-09,9.153890e-08,-4.977654e-09,9.137878e-08,7.743511e-01,7.760587e-01,7.746286e-01,7.757727e-01
2.950000e-11,2.558032e-08,6.227178e-08,-7.072871e-09,9.299849e-08,7.743556e-01,7.760816e-01,7.746269e-01,7.758004e-01
2.960000e-11,4.487682e-08,3.025558e-08,-6.781974e-09,9.080023e-08,7.743663e-01,7.760954e-01,7.746250e-01,7.758281e-01
2.970000e-11,6.064273e-08,-2.163580e-09,-4.445197e-09,8.500422e-08,7.743821e-01,7.760995e-01,7.746235e-01,7.758545e-01
2.980000e-11,7.171954e-08,-3.270409e-08,-5.675892e-10,7.610108e-08,7.744019e-01,7.760943e-01,7.746228e-01,7.758787e-01
2.990000e-11,7.733246e-08,-5.930924e-08,4.239717e-09,6.480312e-08,7.744241e-01,7.760805e-01,7.746235e-01,7.758999e-01
3.000000e-11,7.714159e-08,-8.028550e-08,9.324071e-09,5.198041e-08,7.744472e-01,7.760597e-01,7.746256e-01,7.759175e-01
3.010000e-11,7.125845e-08,-9.440937e-08,1.405575e-08,3.858709e-08,7.744693e-01,7.760336e-01,7.746291e-01,7.759312e-01
3.020000e-11,6.022740e-08,-1.009961e-07,1.788657e-08,2.558439e-08,7.744889e-01,7.760045e-01,7.746339e-01,7.759409e-01
3.030000e-11,4.497441e-08,-9.992712e-08,2.039786e-08,1.386629e-08,7.745045e-01,7.759745e-01,7.746397e-01,7.759470e-01
3.040000e-11,2.672785e-08,-9.163484e-08,2.133399e-08,4.193578e-09,7.745151e-01,7.759460e-01,7.746459e-01,7.759499e-01
3.050000e-11,6.918138e-09,-7.704884e-08,2.061916e-08,-2.858843e-09,7.745201e-01,7.759208e-01,7.746522e-01,7.759502e-01
3.060000e-11,-1.293569e-08,-5.750761e-08,1.835678e-08,-6.937990e-09,7.745191e-01,7.759008e-01,7.746580e-01,7.759490e-01
3.070000e-11,-3.134324e-08,-3.464445e-08,1.481217e-08,-7.930051e-09,7.745124e-01,7.758871e-01,7.746629e-01,7.759469e-01
3.080000e-11,-4.695514e-08,-1.025656e-08,1.038080e-08,-5.958374e-09,7.745007e-01,7.758805e-01,7.746666e-01,7.759450e-01
3.090000e-11,-5.866181e-08,1.383242e-08,5.545574e-09,-1.363246e-09,7.744849e-01,7.758811e-01,7.746690e-01,7.759441e-01
3.100000e-11,-6.567169e-08,3.590583e-08,8.273118e-10,5.334136e-09,7.744663e-01,7.758885e-01,7.746700e-01,7.759449e-01
3.110000e-11,-6.756347e-08,5.447407e-08,-3.266885e-09,1.347995e-08,7.744465e-01,7.759021e-01,7.746696e-01,7.759479e-01
3.120000e-11,-6.430894e-08,6.837276e-08,-6.292637e-09,2.234393e-08,7.744268e-01,7.759204e-01,7.746682e-01,7.759534e-01
3.130000e-11,-5.626565e-08,7.683282e-08,-7.910370e-09,3.117881e-08,7.744089e-01,7.759421e-01,7.746662e-01,7.759616e-01
3.140000e-11,-4.414061e-08,7.951838e-08,-7.916885e-09,3.927803e-08,7.743939e-01,7.759654e-01,7.746639e-01,7.759723e-01
3.150000e-11,-2.892862e-08,7.653122e-08,-6.263857e-09,4.602755e-08,7.743831e-01,7.759887e-01,7.746619e-01,7.759851e-01
3.160000e-11,-1.183053e-08,6.838263e-08,-3.061913e-09,5.094793e-08,7.743771e-01,7.760103e-01,7.746606e-01,7.759998e-01
3.170000e-11,5.841859e-09,5.593637e-08,1.429766e-09,5.372382e-08,7.743763e-01,7.760289e-01,7.746604e-01,7.760155e-01
3.180000e-11,2.276671e-08,4.032812e-08,6.827126e-09,5.421935e-08,7.743806e-01,7.760432e-01,7.746618e-01,7.760318e-01
3.190000e-11,3.771114e-08,2.286844e-08,1.265587e-08,5.247888e-08,7.743897e-01,7.760526e-01,7.746648e-01,7.760478e-01
3.200000e-11,4.962084e-08,4.937227e-09,1.839385e-08,4.871381e-08,7.744028e-01,7.760568e-01,7.746695e-01,7.760630e-01
3.210000e-11,5.769395e-08,-1.212209e-08,2.351734e-08,4.327722e-08,7.744188e-01,7.760557e-01,7.746758e-01,7.760768e-01
3.220000e-11,6.143398e-08,-2.710075e-08,2.754723e-08,3.662898e-08,7.744366e-01,7.760498e-01,7.746835e-01,7.760889e-01
3.230000e-11,6.067836e-08,-3.900810e-08,3.009105e-08,2.929456e-08,7.744548e-01,7.760400e-01,7.746922e-01,7.760988e-01
3.240000e-11,5.560141e-08,-4.713490e-08,3.087733e-08,2.182105e-08,7.744722e-01,7.760272e-01,7.747013e-01,7.761066e-01
3.250000e-11,4.669190e-08,-5.109238e-08,2.977943e-08,1.473404e-08,7.744874e-01,7.760125e-01,7.747104e-01,7.761121e-01
3.260000e-11,3.470793e-08,-5.082542e-08,2.682699e-08,8.498660e-09,7.744995e-01,7.759974e-01,7.747189e-01,7.761157e-01
3.270000e-11,2.061293e-08,-4.659986e-08,2.220408e-08,3.487530e-09,7.745077e-01,7.759829e-01,7.747262e-01,7.761176e-01
3.280000e-11,5.498347e-09,-3.896624e-08,1.623444e-08,-4.215226e-11,7.745116e-01,7.759701e-01,7.747319e-01,7.761182e-01
3.290000e-11,-9.501041e-09,-2.870361e-08,9.355109e-09,-1.961235e-09,7.745110e-01,7.759601e-01,7.747357e-01,7.761180e-01
3.300000e-11,-2.329243e-08,-1.674876e-08,2.080844e-09,-2.270479e-09,7.745060e-01,7.759533e-01,7.747374e-01,7.761175e-01
3.310000e-11,-3.490465e-08,-4.116755e-09,-5.037726e-09,-1.092199e-09,7.744973e-01,7.759503e-01,7.747369e-01,7.761171e-01
3.320000e-11,-4.355637e-08,8.180604e-09,-1.145863e-08,1.347077e-09,7.744856e-01,7.759509e-01,7.747345e-01,7.761173e-01
3.330000e-11,-4.870806e-08,1.921218e-08,-1.669215e-08,4.740996e-09,7.744718e-01,7.759550e-01,7.747303e-01,7.761183e-01
3.340000e-11,-5.009444e-08,2.819497e-08,-2.033985e-08,8.732477e-09,7.744571e-01,7.759621e-01,7.747247e-01,7.761204e-01
3.350000e-11,-4.773552e-08,3.454695e-08,-2.212606e-08,1.294490e-08,7.744425e-01,7.759714e-01,7.747184e-01,7.761237e-01
3.360000e-11,-4.192606e-08,3.792186e-08,-2.191921e-08,1.701281e-08,7.744291e-01,7.759822e-01,7.747119e-01,7.761282e-01
3.370000e-11,-3.320503e-08,3.822410e-08,-1.974155e-08,2.060966e-08,7.744180e-01,7.759936e-01,7.747057e-01,7.761339e-01
3.380000e-11,-2.230787e-08,3.560351e-08,-1.576657e-08,2.347069e-08,7.744097e-01,7.760046e-01,7.747004e-01,7.761406e-01
3.390000e-11,-1.010573e-08,3.043132e-08,-1.030441e-08,2.540923e-08,7.744049e-01,7.760144e-01,7.746966e-01,7.761480e-01
3.400000e-11,2.463406e-09,2.326000e-08,-3.776814e-09,2.632574e-08,7.744038e-01,7.760224e-01,7.746946e-01,7.761557e-01
3.410000e-11,1.446625e-08,1.477086e-08,3.316565e-09,2.620926e-08,7.744064e-01,7.760280e-01,7.746945e-01,7.761636e-01
3.420000e-11,2.504304e-08,5.714089e-09,1.043738e-08,2.513154e-08,7.744123e-01,7.760311e-01,7.746967e-01,7.761714e-01
3.430000e-11,3.346861e-08,-3.153859e-09,1.705043e-08,2.323505e-08,7.744211e-01,7.760314e-01,7.747008e-01,7.761787e-01
3.440000e-11,3.920136e-08,-1.113044e-08,2.266456e-08,2.071604e-08,7.744319e-01,7.760293e-01,7.747068e-01,7.761853e-01
3.450000e-11,4.191695e-08,-1.762015e-08,2.686970e-08,1.780449e-08,7.744440e-01,7.760250e-01,7.747142e-01,7.761911e-01
3.460000e-11,4.152474e-08,-2.217680e-08,2.936688e-08,1.474272e-08,7.744565e-01,7.760191e-01,7.747227e-01,7.761960e-01
3.470000e-11,3.816617e-08,-2.453205e-08,2.998938e-08,1.176468e-08,7.744684e-01,7.760122e-01,7.747315e-01,7.762000e-01
3.480000e-11,3.219617e-08,-2.460853e-08,2.871317e-08,9.077326e-09,7.744788e-01,7.760049e-01,7.747403e-01,7.762032e-01
3.490000e-11,2.414911e-08,-2.251727e-08,2.565636e-08,6.845741e-09,7.744872e-01,7.759979e-01,7.747484e-01,7.762057e-01
3.500000e-11,1.469289e-08,-1.854015e-08,2.106767e-08,5.182844e-09,7.744930e-01,7.759918e-01,7.747554e-01,7.762075e-01
3.510000e-11,4.574497e-09,-1.309961e-08,1.530522e-08,4.144249e-09,7.744958e-01,7.759871e-01,7.747608e-01,7.762090e-01
3.520000e-11,-5.438160e-09,-6.718309e-09,8.807327e-09,3.728384e-09,7.744957e-01,7.759842e-01,7.747644e-01,7.762102e-01
3.530000e-11,-1.461398e-08,2.743024e-11,2.057885e-09,3.881460e-09,7.744927e-01,7.759832e-01,7.747660e-01,7.762114e-01
3.540000e-11,-2.231152e-08,6.556580e-09,-4.451011e-09,4.506541e-09,7.744872e-01,7.759842e-01,7.747657e-01,7.762128e-01
3.550000e-11,-2.802319e-08,1.233071e-08,-1.025620e-08,5.475646e-09,7.744796e-01,7.759871e-01,7.747635e-01,7.762143e-01
3.560000e-11,-3.140793e-08,1.689594e-08,-1.495749e-08,6.643623e-09,7.744708e-01,7.759914e-01,7.747597e-01,7.762162e-01
3.570000e-11,-3.231016e-08,1.991645e-08,-1.824617e-08,7.862466e-09,7.744613e-01,7.759969e-01,7.747548e-01,7.762184e-01
3.580000e-11,-3.076429e-08,2.119710e-08,-1.992575e-08,8.994796e-09,7.744519e-01,7.760030e-01,7.747491e-01,7.762209e-01
3.590000e-11,-2.698485e-08,2.069390e-08,-1.992380e-08,9.925366e-09,7.744433e-01,7.760093e-01,7.747432e-01,7.762238e-01
3.600000e-11,-2.134350e-08,1.851187e-08,-1.829399e-08,1.056972e-08,7.744361e-01,7.760151e-01,7.747375e-01,7.762269e-01
3.610000e-11,-1.433529e-08,1.489093e-08,-1.520858e-08,1.087940e-08,7.744308e-01,7.760201e-01,7.747325e-01,7.762301e-01
3.620000e-11,-6.536879e-09,1.018150e-08,-1.094217e-08,1.084349e-08,7.744277e-01,7.760238e-01,7.747286e-01,7.762334e-01
3.630000e-11,1.439634e-09,4.811934e-09,-5.848133e-09,1.048659e-08,7.744270e-01,7.760260e-01,7.747261e-01,7.762366e-01
3.640000e-11,8.993838e-09,-7.490484e-10,-3.298329e-10,9.863587e-09,7.744285e-01,7.760266e-01,7.747253e-01,7.762397e-01
3.650000e-11,1.558137e-08,-6.031992e-09,5.191075e-09,9.051972e-09,7.744322e-01,7.760256e-01,7.747260e-01,7.762425e-01
3.660000e-11,2.075237e-08,-1.060498e-08,1.030676e-08,8.142535e-09,7.744376e-01,7.760231e-01,7.747283e-01,7.762451e-01
3.670000e-11,2.418134e-08,-1.410763e-08,1.465327e-08,7.229357e-09,7.744444e-01,7.760194e-01,7.747321e-01,7.762475e-01
3.680000e-11,2.568647e-08,-1.627813e-08,1.793631e-08,6.400124e-09,7.744518e-01,7.760148e-01,7.747370e-01,7.762496e-01
3.690000e-11,2.523747e-08,-1.697159e-08,1.995086e-08,5.727627e-09,7.744594e-01,7.760099e-01,7.747426e-01,7.762514e-01
3.700000e-11,2.295166e-08,-1.616819e-08,2.059351e-08,5.263183e-09,7.744666e-01,7.760050e-01,7.747487e-01,7.762531e-01
3.710000e-11,1.907910e-08,-1.397119e-08,1.986653e-08,5.032512e-09,7.744728e-01,7.760005e-01,7.747548e-01,7.762547e-01
3.720000e-11,1.397840e-08,-1.059494e-08,1.787393e-08,5.034331e-09,7.744777e-01,7.759969e-01,7.747604e-01,7.762562e-01
3.730000e-11,8.085254e-09,-6.344446e-09,1.480992e-08,5.241683e-09,7.744810e-01,7.759944e-01,7.747653e-01,7.762578e-01
3.740000e-11,1.876478e-09,-1.588151e-09,1.094091e-08,5.605742e-09,7.744825e-01,7.759932e-01,7.747691e-01,7.762595e-01
3.750000e-11,-4.167641e-09,3.273493e-09,6.582737e-09,6.061650e-09,7.744821e-01,7.759935e-01,7.747717e-01,7.762612e-01
3.760000e-11,-9.599704e-09,7.841158e-09,2.075018e-09,6.535729e-09,7.744801e-01,7.759952e-01,7.747730e-01,7.762632e-01
3.770000e-11,-1.403761e-08,1.174872e-08,-2.245422e-09,6.953347e-09,7.744765e-01,7.759981e-01,7.747730e-01,7.762652e-01
3.780000e-11,-1.719073e-08,1.469180e-08,-6.069830e-09,7.246652e-09,7.744719e-01,7.760021e-01,7.747718e-01,7.762674e-01
3.790000e-11,-1.887805e-08,1.645054e-08,-9.139707e-09,7.361452e-09,7.744665e-01,7.760067e-01,7.747695e-01,7.762696e-01
3.800000e-11,-1.903734e-08,1.690509e-08,-1.126430e-08,7.262599e-09,7.744609e-01,7.760117e-01,7.747665e-01,7.762718e-01
3.810000e-11,-1.772483e-08,1.604263e-08,-1.233224e-08,6.937405e-09,7.744554e-01,7.760166e-01,7.747629e-01,7.762739e-01
3.820000e-11,-1.510607e-08,1.395575e-08,-1.231663e-08,6.396821e-09,7.744505e-01,7.760211e-01,7.747593e-01,7.762759e-01
3.830000e-11,-1.143870e-08,1.083249e-08,-1.127347e-08,5.674306e-09,7.744466e-01,7.760248e-01,7.747558e-01,7.762777e-01
3.840000e-11,-7.049027e-09,6.939085e-09,-9.333835e-09,4.822543e-09,7.744438e-01,7.760274e-01,7.747527e-01,7.762793e-01
3.850000e-11,-2.304295e-09,2.596998e-09,-6.690604e-09,3.908346e-09,7.744424e-01,7.760288e-01,7.747503e-01,7.762806e-01
3.860000e-11,2.417012e-09,-1.843846e-09,-3.580968e-09,3.006263e-09,7.744425e-01,7.760289e-01,7.747488e-01,7.762817e-01
3.870000e-11,6.754515e-09,-6.033323e-09,-2.663246e-10,2.191492e-09,7.744438e-01,7.760277e-01,7.747483e-01,7.762825e-01
3.880000e-11,1.039269e-08,-9.648681e-09,2.988862e-09,1.532772e-09,7.744464e-01,7.760253e-01,7.747487e-01,7.762831e-01
3.890000e-11,1.308312e-08,-1.241923e-08,5.937520e-09,1.085899e-09,7.744499e-01,7.760220e-01,7.747500e-01,7.762835e-01
3.900000e-11,1.466066e-08,-1.414629e-08,8.368191e-09,8.884602e-10,7.744540e-01,7.760181e-01,7.747522e-01,7.762838e-01
3.910000e-11,1.505263e-08,-1.471702e-08,1.011970e-08,9.562551e-10,7.744585e-01,7.760138e-01,7.747549e-01,7.762841e-01
3.920000e-11,1.428050e-08,-1.411113e-08,1.109127e-08,1.281698e-09,7.744628e-01,7.760095e-01,7.747581e-01,7.762844e-01
3.930000e-11,1.245431e-08,-1.240022e-08,1.124750e-08,1.834342e-09,7.744668e-01,7.760055e-01,7.747614e-01,7.762849e-01
3.940000e-11,9.760574e-09,-9.739936e-09,1.061802e-08,2.563456e-09,7.744701e-01,7.760022e-01,7.747647e-01,7.762856e-01
3.950000e-11,6.444701e-09,-6.355827e-09,9.292109e-09,3.402396e-09,7.744725e-01,7.759999e-01,7.747677e-01,7.762865e-01
3.960000e-11,2.789714e-09,-2.524119e-09,7.408847e-09,4.274390e-09,7.744739e-01,7.759986e-01,7.747702e-01,7.762877e-01
3.970000e-11,-9.071120e-10,1.450939e-09,5.143850e-09,5.099195e-09,7.744742e-01,7.759984e-01,7.747720e-01,7.762891e-01
3.980000e-11,-4.357755e-09,5.261293e-09,2.693720e-09,5.800044e-09,7.744734e-01,7.759994e-01,7.747732e-01,7.762908e-01
3.990000e-11,-7.305282e-09,8.618955e-09,2.595556e-10,6.310274e-09,7.744716e-01,7.760015e-01,7.747736e-01,7.762926e-01
4.000000e-11,-9.542407e-09,1.127767e-08,-1.969144e-09,6.579060e-09,7.744691e-01,7.760045e-01,7.747734e-01,7.762946e-01
4.010000e-11,-1.092548e-08,1.305080e-08,-3.828915e-09,6.575758e-09,7.744661e-01,7.760081e-01,7.747725e-01,7.762965e-01
4.020000e-11,-1.138303e-08,1.382409e-08,-5.194042e-09,6.292510e-09,7.744628e-01,7.760122e-01,7.747712e-01,7.762985e-01
4.030000e-11,-1.091830e-08,1.356250e-08,-5.984740e-09,5.744884e-09,7.744594e-01,7.760162e-01,7.747695e-01,7.763003e-01
4.040000e-11,-9.606083e-09,1.231084e-08,-6.171299e-09,4.970521e-09,7.744564e-01,7.760201e-01,7.747677e-01,7.763019e-01
4.050000e-11,-7.583951e-09,1.018811e-08,-5.774042e-09,4.025927e-09,7.744538e-01,7.760234e-01,7.747660e-01,7.763032e-01
4.060000e-11,-5.039137e-09,7.376433e-09,-4.859283e-09,2.981686e-09,7.744520e-01,7.760261e-01,7.747644e-01,7.763043e-01
4.070000e-11,-2.192004e-09,4.105369e-09,-3.531777e-09,1.916524e-09,7.744509e-01,7.760278e-01,7.747631e-01,7.763050e-01
4.080000e-11,7.223644e-10,6.331054e-10,-1.924425e-09,9.107437e-10,7.744507e-01,7.760284e-01,7.747623e-01,7.763055e-01
4.090000e-11,3.473009e-09,-2.774040e-09,-1.861690e-10,3.956599e-11,7.744513e-01,7.760281e-01,7.747620e-01,7.763056e-01
4.100000e-11,5.850875e-09,-5.862122e-09,1.530861e-09,-6.330330e-10,7.744527e-01,7.760268e-01,7.747622e-01,7.763055e-01
4.110000e-11,7.684205e-09,-8.408527e-09,3.083887e-09,-1.059501e-09,7.744547e-01,7.760247e-01,7.747629e-01,7.763053e-01
4.120000e-11,8.850447e-09,-1.023798e-08,4.350708e-09,-1.212474e-09,7.744572e-01,7.760219e-01,7.747640e-01,7.763050e-01
4.130000e-11,9.283877e-09,-1.123444e-08,5.238756e-09,-1.086829e-09,7.744599e-01,7.760187e-01,7.747655e-01,7.763046e-01
4.140000e-11,8.978530e-09,-1.134818e-08,5.691349e-09,-6.998847e-10,7.744626e-01,7.760153e-01,7.747671e-01,7.763044e-01
4.150000e-11,7.986369e-09,-1.059748e-08,5.690734e-09,-8.974357e-11,7.744651e-01,7.760121e-01,7.747688e-01,7.763043e-01
4.160000e-11,6.411029e-09,-9.065228e-09,5.257820e-09,6.880472e-10,7.744673e-01,7.760091e-01,7.747704e-01,7.763044e-01
4.170000e-11,4.397791e-09,-6.890613e-09,4.448751e-09,1.565228e-09,7.744689e-01,7.760068e-01,7.747719e-01,7.763047e-01
4.180000e-11,2.120690e-09,-4.256819e-09,3.348726e-09,2.466534e-09,7.744698e-01,7.760051e-01,7.747730e-01,7.763054e-01
4.190000e-11,-2.321199e-10,-1.375781e-09,2.063687e-09,3.315900e-09,7.744701e-01,7.760043e-01,7.747738e-01,7.763062e-01
4.200000e-11,-2.473551e-09,1.528773e-09,7.106293e-10,4.042634e-09,7.744697e-01,7.760043e-01,7.747743e-01,7.763074e-01
4.210000e-11,-4.432118e-09,4.238620e-09,-5.926054e-10,4.587068e-09,7.744687e-01,7.760052e-01,7.747743e-01,7.763087e-01
4.220000e-11,-5.964719e-09,6.557364e-09,-1.737206e-09,4.905212e-09,7.744671e-01,7.760068e-01,7.747739e-01,7.763101e-01
4.230000e-11,-6.966744e-09,8.324554e-09,-2.632136e-09,4.972063e-09,7.744652e-01,7.760090e-01,7.747733e-01,7.763116e-01
4.240000e-11,-7.378809e-09,9.426609e-09,-3.211071e-09,4.783312e-09,7.744631e-01,7.760117e-01,7.747724e-01,7.763130e-01
4.250000e-11,-7.189740e-09,9.803818e-09,-3.437026e-09,4.355333e-09,7.744609e-01,7.760145e-01,7.747714e-01,7.763144e-01
4.260000e-11,-6.435690e-09,9.453011e-09,-3.304371e-09,3.723501e-09,7.744589e-01,7.760174e-01,7.747704e-01,7.763156e-01
