time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
4.850000e-11,9.327583e-12,2.084515e-11,1.248333e-11,1.144080e-12,-4.293467e-01,8.937732e-01,8.093716e-01
4.860000e-11,6.198694e-12,1.550201e-11,1.823345e-11,-4.127580e-12,-4.293467e-01,8.937732e-01,8.093716e-01
4.870000e-11,2.859185e-12,9.305657e-12,2.252133e-11,-8.739368e-12,-4.293467e-01,8.937732e-01,8.093716e-01
4.880000e-11,-4.392232e-13,2.725326e-12,2.515066e-11,-1.241156e-11,-4.293467e-01,8.937732e-01,8.093716e-01
4.890000e-11,-3.465311e-12,-3.763573e-12,2.604287e-11,-1.494877e-11,-4.293467e-01,8.937732e-01,8.093716e-01
4.900000e-11,-6.023077e-12,-9.713204e-12,2.523572e-11,-1.624798e-11,-4.293467e-01,8.937733e-01,8.093716e-01
4.910000e-11,-7.963042e-12,-1.473352e-11,2.287431e-11,-1.629962e-11,-4.293467e-01,8.937733e-01,8.093716e-01
4.920000e-11,-9.189564e-12,-1.851699e-11,1.919564e-11,-1.518217e-11,-4.293467e-01,8.937733e-01,8.093716e-01
4.930000e-11,-9.663919e-12,-2.085638e-11,1.450798e-11,-1.305100e-11,-4.293467e-01,8.937733e-01,8.093716e-01
4.940000e-11,-9.403233e-12,-2.165463e-11,9.166877e-12,-1.012256e-11,-4.293468e-01,8.937733e-01,8.093716e-01
4.950000e-11,-8.475575e-12,-2.092646e-11,3.549430e-12,-6.655456e-12,-4.293468e-01,8.937733e-01,8.093716e-01
4.960000e-11,-6.991835e-12,-1.879215e-11,-1.971321e-12,-2.929671e-12,-4.293468e-01,8.937733e-01,8.093715e-01
4.970000e-11,-5.095147e-12,-1.546413e-11,-7.050217e-12,7.742549e-13,-4.293468e-01,8.937733e-01,8.093715e-01
4.980000e-11,-2.948720e-12,-1.122772e-11,-1.139058e-11,4.194853e-12,-4.293468e-01,8.937733e-01,8.093716e-01
4.990000e-11,-7.230730e-13,-6.417818e-12,-1.476042e-11,7.106774e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.000000e-11,1.416446e-12,-1.393109e-12,-1.700352e-11,9.334281e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.010000e-11,3.320983e-12,3.490048e-12,-1.804488e-11,1.076046e-11,-4.293468e-01,8.937733e-01,8.093716e-01
5.020000e-11,4.867647e-12,7.902308e-12,-1.789060e-11,1.133180e-11,-4.293468e-01,8.937733e-01,8.093716e-01
5.030000e-11,5.966563e-12,1.156292e-11,-1.662258e-11,1.105808e-11,-4.293468e-01,8.937733e-01,8.093716e-01
5.040000e-11,6.565193e-12,1.425684e-11,-1.438857e-11,1.000787e-11,-4.293468e-01,8.937732e-01,8.093716e-01
5.050000e-11,6.649767e-12,1.584639e-11,-1.138867e-11,8.300275e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.060000e-11,6.243929e-12,1.627698e-11,-7.859272e-12,6.093598e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.070000e-11,5.404845e-12,1.557666e-11,-4.055657e-12,3.572029e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.080000e-11,4.217185e-12,1.385004e-11,-2.345248e-13,9.312967e-13,-4.293468e-01,8.937732e-01,8.093716e-01
5.090000e-11,2.785567e-12,1.126715e-11,3.362478e-12,-1.635623e-12,-4.293467e-01,8.937732e-01,8.093716e-01
5.100000e-11,1.226030e-12,8.048267e-12,6.523206e-12,-3.951772e-12,-4.293467e-01,8.937732e-01,8.093716e-01
5.110000e-11,-3.427790e-13,4.446161e-12,9.076634e-12,-5.867596e-12,-4.293467e-01,8.937732e-01,8.093716e-01
5.120000e-11,-1.808104e-12,7.268781e-13,1.090109e-11,-7.269773e-12,-4.293467e-01,8.937732e-01,8.093716e-01
5.130000e-11,-3.070653e-12,-2.849307e-12,1.192881e-11,-8.087037e-12,-4.293467e-01,8.937732e-01,8.093716e-01
5.140000e-11,-4.050826e-12,-6.045571e-12,1.214670e-11,-8.292766e-12,-4.293467e-01,8.937733e-01,8.093716e-01
5.150000e-11,-4.693211e-12,-8.663648e-12,1.159362e-11,-7.904339e-12,-4.293467e-01,8.937733e-01,8.093716e-01
5.160000e-11,-4.969130e-12,-1.055546e-11,1.035448e-11,-6.979510e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.170000e-11,-4.877205e-12,-1.163064e-11,8.551817e-12,-5.610194e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.180000e-11,-4.441981e-12,-1.185967e-11,6.335538e-12,-3.914266e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.190000e-11,-3.710836e-12,-1.127262e-11,3.871603e-12,-2.026023e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.200000e-11,-2.749469e-12,-9.953810e-12,1.330454e-12,-8.605657e-14,-4.293468e-01,8.937733e-01,8.093716e-01
5.210000e-11,-1.636375e-12,-8.033088e-12,-1.124048e-12,1.768752e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.220000e-11,-4.567234e-13,-5.674348e-12,-3.344523e-12,3.414433e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.230000e-11,7.038894e-13,-3.062388e-12,-5.208243e-12,4.747741e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.240000e-11,1.765386e-12,-3.890381e-13,-6.623179e-12,5.692130e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.250000e-11,2.658465e-12,2.160415e-12,-7.531689e-12,6.201585e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.260000e-11,3.328830e-12,4.419596e-12,-7.911773e-12,6.262161e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.270000e-11,3.740172e-12,6.251394e-12,-7.775988e-12,5.891268e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.280000e-11,3.875762e-12,7.555715e-12,-7.168261e-12,5.134854e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.290000e-11,3.738634e-12,8.274230e-12,-6.158944e-12,4.062809e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.300000e-11,3.350380e-12,8.391978e-12,-4.838552e-12,2.762992e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.310000e-11,2.748768e-12,7.935880e-12,-3.310677e-12,1.334352e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.320000e-11,1.984369e-12,6.970457e-12,-1.684583e-12,-1.203257e-13,-4.293468e-01,8.937732e-01,8.093716e-01
5.330000e-11,1.116482e-12,5.591205e-12,-6.797047e-14,-1.501560e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.340000e-11,2.086774e-13,3.916225e-12,1.439644e-12,-2.719707e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.350000e-11,-6.757193e-13,2.076791e-12,2.752559e-12,-3.700496e-12,-4.293468e-01,8.937732e-01,8.093716e-01
5.360000e-11,-1.477902e-12,2.075732e-13,3.803247e-12,-4.389237e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.370000e-11,-2.147352e-12,-1.562798e-12,4.545268e-12,-4.753500e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.380000e-11,-2.644824e-12,-3.120176e-12,4.954645e-12,-4.784157e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.390000e-11,-2.944466e-12,-4.371848e-12,5.029746e-12,-4.494821e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.400000e-11,-3.034894e-12,-5.251582e-12,4.789768e-12,-3.919787e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.410000e-11,-2.919268e-12,-5.722548e-12,4.272047e-12,-3.110703e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.420000e-11,-2.614383e-12,-5.778038e-12,3.528423e-12,-2.132260e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.430000e-11,-2.148888e-12,-5.440073e-12,2.620972e-12,-1.057236e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.440000e-11,-1.560799e-12,-4.756114e-12,1.617420e-12,3.873540e-14,-4.293468e-01,8.937733e-01,8.093716e-01
5.450000e-11,-8.945311e-13,-3.794237e-12,5.865320e-13,1.082325e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.460000e-11,-1.976324e-13,-2.637181e-12,-4.062151e-13,2.007238e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.470000e-11,4.825222e-13,-1.375768e-12,-1.302443e-12,2.758241e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.480000e-11,1.101868e-12,-1.021788e-13,-2.053960e-12,3.294248e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.490000e-11,1.622386e-12,1.096443e-12,-2.624992e-12,3.590312e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.500000e-11,2.014343e-12,2.143631e-12,-2.993482e-12,3.638458e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.510000e-11,2.257843e-12,2.978144e-12,-3.151445e-12,3.447348e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.520000e-11,2.343663e-12,3.557181e-12,-3.104430e-12,3.040878e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.530000e-11,2.273346e-12,3.858113e-12,-2.870191e-12,2.455842e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.540000e-11,2.058580e-12,3.878733e-12,-2.476699e-12,1.738877e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.550000e-11,1.719935e-12,3.636066e-12,-1.959675e-12,9.429181e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.560000e-11,1.285095e-12,3.163955e-12,-1.359832e-12,1.234288e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.570000e-11,7.867030e-13,2.509639e-12,-7.200085e-13,-6.653416e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.580000e-11,2.599835e-13,1.729637e-12,-8.238440e-14,-1.373826e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.590000e-11,-2.596714e-13,8.852672e-13,5.140541e-13,-1.960124e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.600000e-11,-7.390106e-13,3.813490e-14,1.035673e-12,-2.392331e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.610000e-11,-1.148993e-12,-7.541016e-13,1.455862e-12,-2.650099e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.620000e-11,-1.466448e-12,-1.441410e-12,1.756151e-12,-2.725369e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.630000e-11,-1.675298e-12,-1.984292e-12,1.926754e-12,-2.622258e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.640000e-11,-1.767250e-12,-2.355772e-12,1.966536e-12,-2.356181e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.650000e-11,-1.741949e-12,-2.542395e-12,1.882462e-12,-1.952270e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.660000e-11,-1.606598e-12,-2.544220e-12,1.688587e-12,-1.443260e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.670000e-11,-1.375133e-12,-2.373893e-12,1.404688e-12,-8.669871e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.680000e-11,-1.066983e-12,-2.054920e-12,1.054647e-12,-2.636952e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.690000e-11,-7.055413e-13,-1.619302e-12,6.647017e-13,3.266797e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.700000e-11,-3.164708e-13,-1.104766e-12,2.616717e-13,8.670570e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.710000e-11,7.405926e-14,-5.517800e-13,-1.287167e-13,1.325445e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.720000e-11,4.410839e-13,-5.963447e-16,-4.833265e-13,1.676728e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.730000e-11,7.623736e-13,5.114873e-13,-7.828405e-13,1.903923e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.740000e-11,1.019728e-12,9.524714e-13,-1.012675e-12,1.998840e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.750000e-11,1.199933e-12,1.297470e-12,-1.163539e-12,1.962155e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.760000e-11,1.295359e-12,1.529907e-12,-1.231640e-12,1.802901e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.770000e-11,1.304160e-12,1.642064e-12,-1.218530e-12,1.537458e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.780000e-11,1.230090e-12,1.634969e-12,-1.130653e-12,1.188123e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.790000e-11,1.081994e-12,1.517705e-12,-9.786087e-13,7.813790e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.800000e-11,8.729738e-13,1.306209e-12,-7.762279e-13,3.459859e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.810000e-11,6.193343e-13,1.021686e-12,-5.395051e-13,-8.896823e-14,-4.293468e-01,8.937733e-01,8.093716e-01
5.820000e-11,3.393851e-13,6.887780e-13,-2.854739e-13,-4.959389e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.830000e-11,5.217011e-14,3.336310e-13,-3.109338e-14,-8.505959e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.840000e-11,-2.237828e-13,-1.800501e-14,2.077882e-13,-1.133201e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.850000e-11,-4.716134e-13,-3.425061e-13,4.173338e-13,-1.329622e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.860000e-11,-6.771068e-13,-6.198343e-13,5.864368e-13,-1.431933e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.870000e-11,-8.294663e-13,-8.346431e-13,7.072279e-13,-1.438589e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.880000e-11,-9.218147e-13,-9.769807e-13,7.753509e-13,-1.354189e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.890000e-11,-9.514297e-13,-1.042569e-12,7.900070e-13,-1.188853e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.900000e-11,-9.197013e-13,-1.032677e-12,7.537779e-13,-9.572924e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.910000e-11,-8.318202e-13,-9.536153e-13,6.722528e-13,-6.776297e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.920000e-11,-6.962567e-13,-8.159344e-13,5.534942e-13,-3.700690e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.930000e-11,-5.240485e-13,-6.333810e-13,4.073836e-13,-5.550477e-14,-4.293468e-01,8.937733e-01,8.093716e-01
5.940000e-11,-3.279660e-13,-4.217206e-13,2.448958e-13,2.458382e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.950000e-11,-1.216135e-13,-1.975086e-13,7.734912e-14,5.156499e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.960000e-11,8.147138e-14,2.309944e-14,-8.432073e-14,7.385917e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.970000e-11,2.686773e-13,2.254199e-13,-2.302202e-13,9.031080e-13,-4.293468e-01,8.937733e-01,8.093716e-01
5.980000e-11,4.290638e-13,3.971301e-13,-3.520543e-13,1.001954e-12,-4.293468e-01,8.937733e-01,8.093716e-01
5.990000e-11,5.539666e-13,5.289283e-13,-4.435509e-13,1.032424e-12,-4.293468e-01,8.937733e-01,8.093716e-01
6.000000e-11,6.374206e-13,6.149360e-13,-5.007355e-13,9.962744e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.010000e-11,6.763907e-13,6.528352e-13,-5.220467e-13,8.993776e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.020000e-11,6.708111e-13,6.437518e-13,-5.082946e-13,7.511246e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.030000e-11,6.234295e-13,5.919123e-13,-4.624736e-13,5.636427e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.040000e-11,5.394822e-13,5.041161e-13,-3.894483e-13,3.508805e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.050000e-11,4.262254e-13,3.890722e-13,-2.955397e-13,1.276276e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.060000e-11,2.923753e-13,2.566591e-13,-1.880423e-13,-9.146638e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.070000e-11,1.474710e-13,1.171615e-13,-7.470604e-14,-2.928106e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.080000e-11,1.233709e-15,-1.945954e-14,3.678265e-14,-4.646746e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.090000e-11,-1.370612e-13,-1.442167e-13,1.392881e-13,-5.978290e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.100000e-11,-2.591485e-13,-2.496294e-13,2.266518e-13,-6.859935e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.110000e-11,-3.582239e-13,-3.301104e-13,2.940349e-13,-7.260730e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.120000e-11,-4.293154e-13,-3.821945e-13,3.381577e-13,-7.181803e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.130000e-11,-4.694912e-13,-4.046041e-13,3.574288e-13,-6.654537e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.140000e-11,-4.779203e-13,-3.981604e-13,3.519584e-13,-5.736935e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.150000e-11,-4.558308e-13,-3.655604e-13,3.234621e-13,-4.508494e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.160000e-11,-4.063035e-13,-3.110445e-13,2.750672e-13,-3.063997e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.170000e-11,-3.339792e-13,-2.399864e-13,2.110369e-13,-1.506680e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.180000e-11,-2.446898e-13,-1.584407e-13,1.364355e-13,5.877194e-15,-4.293468e-01,8.937733e-01,8.093716e-01
6.190000e-11,-1.450074e-13,-7.268019e-14,5.675810e-14,1.532933e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.200000e-11,-4.180224e-14,1.124226e-14,-2.244925e-14,2.827644e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.210000e-11,5.821616e-14,8.788217e-14,-9.595467e-14,3.870981e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.220000e-11,1.489149e-13,1.527182e-13,-1.591671e-13,4.610923e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.230000e-11,2.250889e-13,2.023789e-13,-2.084057e-13,5.017556e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.240000e-11,2.827438e-13,2.347737e-13,-2.410978e-13,5.083751e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.250000e-11,3.192763e-13,2.491268e-13,-2.558936e-13,4.824362e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.260000e-11,3.335695e-13,2.459208e-13,-2.526970e-13,4.274074e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.270000e-11,3.259779e-13,2.267609e-13,-2.326119e-13,3.484103e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.280000e-11,2.982192e-13,1.941757e-13,-1.978120e-13,2.518033e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.290000e-11,2.531918e-13,1.513733e-13,-1.513472e-13,1.447090e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.300000e-11,1.947312e-13,1.019728e-13,-9.690006e-14,3.451952e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.310000e-11,1.273028e-13,4.973233e-14,-3.851212e-14,-7.158889e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.320000e-11,5.569284e-14,-1.710026e-15,1.970110e-14,-1.671003e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.330000e-11,-1.531586e-14,-4.906485e-14,7.382740e-14,-2.465374e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.340000e-11,-8.125462e-14,-8.957707e-14,1.204092e-13,-3.057529e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.350000e-11,-1.382234e-13,-1.211613e-13,1.566534e-13,-3.421198e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.360000e-11,-1.831173e-13,-1.424808e-13,1.805881e-13,-3.546147e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.370000e-11,-2.137728e-13,-1.529717e-13,1.911574e-13,-3.437940e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.380000e-11,-2.290610e-13,-1.528143e-13,1.882517e-13,-3.116706e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.390000e-11,-2.288898e-13,-1.428586e-13,1.726725e-13,-2.615048e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.400000e-11,-2.141587e-13,-1.245132e-13,1.460389e-13,-1.975257e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.410000e-11,-1.866469e-13,-9.960796e-14,1.106432e-13,-1.246082e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.420000e-11,-1.488453e-13,-7.024161e-14,6.926756e-14,-4.792424e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.430000e-11,-1.037620e-13,-3.862556e-14,2.497584e-14,2.740412e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.440000e-11,-5.469590e-14,-6.933893e-15,-1.910446e-14,9.663032e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.450000e-11,-5.012388e-15,2.283040e-14,-5.999541e-14,1.556664e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.460000e-11,4.207573e-14,4.894692e-14,-9.506252e-14,2.013083e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.470000e-11,8.370642e-14,7.006197e-14,-1.221776e-13,2.313924e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.480000e-11,1.175296e-13,8.524212e-14,-1.398403e-13,2.448758e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.490000e-11,1.418302e-13,9.399670e-14,-1.472531e-13,2.418414e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.500000e-11,1.556066e-13,9.627119e-14,-1.443448e-13,2.234291e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.510000e-11,1.585845e-13,9.241412e-14,-1.317453e-13,1.917041e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.520000e-11,1.512031e-13,8.312224e-14,-1.107133e-13,1.494716e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.530000e-11,1.345390e-13,6.936921e-14,-8.302494e-14,1.000552e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.540000e-11,1.102043e-13,5.232376e-14,-5.083255e-14,4.705363e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.550000e-11,8.021575e-14,3.326350e-14,-1.650332e-14,-5.906815e-15,-4.293468e-01,8.937733e-01,8.093716e-01
6.560000e-11,4.683271e-14,1.348946e-14,1.754931e-14,-5.540779e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.570000e-11,1.240615e-14,-5.753407e-15,4.903063e-14,-9.844801e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.580000e-11,-2.077931e-14,-2.334546e-14,7.591480e-14,-1.326139e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.590000e-11,-5.065771e-14,-3.834837e-14,9.657058e-14,-1.562030e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.600000e-11,-7.548781e-14,-5.004603e-14,1.098551e-13,-1.682939e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.610000e-11,-9.396084e-14,-5.796889e-14,1.151709e-13,-1.687628e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.620000e-11,-1.052495e-13,-6.190233e-14,1.124837e-13,-1.582464e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.630000e-11,-1.090487e-13,-6.188004e-14,1.023016e-13,-1.380581e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.640000e-11,-1.055454e-13,-5.816340e-14,8.561794e-14,-1.100652e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.650000e-11,-9.539624e-14,-5.120990e-14,6.382448e-14,-7.653625e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.660000e-11,-7.964877e-14,-4.163323e-14,3.860080e-14,-3.997128e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.670000e-11,-5.965594e-14,-3.015769e-14,1.178893e-14,-2.926394e-15,-4.293468e-01,8.937733e-01,8.093716e-01
6.680000e-11,-3.696469e-14,-1.756972e-14,-1.473776e-14,3.215591e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.690000e-11,-1.321154e-14,-4.669715e-15,-3.920240e-14,6.309948e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.700000e-11,9.992989e-15,7.773658e-15,-6.004054e-14,8.812130e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.710000e-11,3.116993e-14,1.906407e-14,-7.599690e-14,1.059258e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.720000e-11,4.905377e-14,2.861194e-14,-8.619733e-14,1.157624e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.730000e-11,6.266924e-14,3.596046e-14,-9.019173e-14,1.174438e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.740000e-11,7.137371e-14,4.080322e-14,-8.796683e-14,1.113266e-13,-4.293468e-01,8.937733e-01,8.093716e-01
6.750000e-11,7.488877e-14,4.299238e-14,-7.992878e-14,9.825828e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.760000e-11,7.328265e-14,4.253817e-14,-6.685824e-14,7.949338e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.770000e-11,6.696366e-14,3.960028e-14,-4.984182e-14,5.658929e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.780000e-11,5.661689e-14,3.447113e-14,-3.018615e-14,3.128698e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.790000e-11,4.316091e-14,2.755332e-14,-9.320496e-15,5.386558e-15,-4.293468e-01,8.937733e-01,8.093716e-01
6.800000e-11,2.765733e-14,1.933212e-14,1.130464e-14,-1.937398e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.810000e-11,1.124780e-14,1.034483e-14,3.031624e-14,-4.142954e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.820000e-11,-4.939221e-15,1.148681e-15,4.650790e-14,-5.948119e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.830000e-11,-1.984677e-14,-7.711204e-15,5.891388e-14,-7.256676e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.840000e-11,-3.257025e-14,-1.573159e-14,6.686374e-14,-8.010532e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.850000e-11,-4.239333e-14,-2.247791e-14,7.001481e-14,-8.191419e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.860000e-11,-4.883729e-14,-2.760614e-14,6.836109e-14,-7.819901e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.870000e-11,-5.167191e-14,-3.087893e-14,6.221904e-14,-6.951846e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.880000e-11,-5.091914e-14,-3.217546e-14,5.219243e-14,-5.672784e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.890000e-11,-4.683244e-14,-3.149420e-14,3.911914e-14,-4.090621e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.900000e-11,-3.987851e-14,-2.894941e-14,2.400469e-14,-2.327263e-14,-4.293468e-01,8.937733e-01,8.093716e-01
6.910000e-11,-3.068379e-14,-2.476062e-14,7.947329e-15,-5.097853e-15,-4.293468e-01,8.937733e-01,8.093716e-01
