time,"V(B1|XDUT)","V(B2|XDUT)","V(B1|XLOAD)","V(B2|XLOAD)","P(B1|XDUT)","P(B2|XDUT)","P(B1|XLOAD)","P(B2|XLOAD)"
3.445000e-11,1.387279e-05,8.402057e-06,-8.780765e-06,-3.109859e-06,7.054936e+00,7.072548e+00,7.016583e+00,7.043920e+00
3.450000e-11,1.370369e-05,5.834055e-06,-4.537383e-06,-5.679673e-06,7.057022e+00,7.073624e+00,7.015577e+00,7.043256e+00
3.455000e-11,1.330697e-05,3.222276e-06,-2.669959e-07,-8.056618e-06,7.059065e+00,7.074310e+00,7.015215e+00,7.042219e+00
3.460000e-11,1.269156e-05,6.206150e-07,3.944765e-06,-1.019111e-05,7.061031e+00,7.074601e+00,7.015494e+00,7.040841e+00
3.465000e-11,1.187000e-05,-1.918563e-06,8.015029e-06,-1.203906e-05,7.062889e+00,7.074504e+00,7.016399e+00,7.039162e+00
3.470000e-11,1.085819e-05,-4.345429e-06,1.186535e-05,-1.356281e-05,7.064608e+00,7.074031e+00,7.017902e+00,7.037229e+00
3.475000e-11,9.675149e-06,-6.613620e-06,1.542325e-05,-1.473184e-05,7.066161e+00,7.073204e+00,7.019965e+00,7.035092e+00
3.480000e-11,8.342604e-06,-8.681084e-06,1.862359e-05,-1.552344e-05,7.067524e+00,7.072049e+00,7.022539e+00,7.032808e+00
3.485000e-11,6.884654e-06,-1.051082e-05,2.140979e-05,-1.592312e-05,7.068675e+00,7.070599e+00,7.025566e+00,7.030434e+00
3.490000e-11,5.327333e-06,-1.207152e-05,2.373477e-05,-1.592489e-05,7.069599e+00,7.068893e+00,7.028978e+00,7.028029e+00
3.495000e-11,3.698159e-06,-1.333805e-05,2.556173e-05,-1.553136e-05,7.070281e+00,7.066974e+00,7.032705e+00,7.025655e+00
3.500000e-11,2.025665e-06,-1.429184e-05,2.686467e-05,-1.475359e-05,7.070714e+00,7.064886e+00,7.036668e+00,7.023369e+00
3.505000e-11,3.389087e-07,-1.492114e-05,2.762867e-05,-1.361089e-05,7.070892e+00,7.062679e+00,7.040788e+00,7.021229e+00
3.510000e-11,-1.333020e-06,-1.522106e-05,2.784989e-05,-1.213027e-05,7.070817e+00,7.060402e+00,7.044982e+00,7.019286e+00
3.515000e-11,-2.961492e-06,-1.519360e-05,2.753543e-05,-1.034590e-05,7.070492e+00,7.058104e+00,7.049168e+00,7.017591e+00
3.520000e-11,-4.518822e-06,-1.484740e-05,2.670288e-05,-8.298247e-06,7.069925e+00,7.055834e+00,7.053269e+00,7.016186e+00
3.525000e-11,-5.978741e-06,-1.419751e-05,2.537970e-05,-6.033222e-06,7.069131e+00,7.053639e+00,7.057206e+00,7.015106e+00
3.530000e-11,-7.316832e-06,-1.326486e-05,2.360243e-05,-3.601108e-06,7.068125e+00,7.051564e+00,7.060909e+00,7.014381e+00
3.535000e-11,-8.510951e-06,-1.207576e-05,2.141577e-05,-1.055452e-06,7.066928e+00,7.049650e+00,7.064312e+00,7.014033e+00
3.540000e-11,-9.541593e-06,-1.066125e-05,1.887142e-05,1.548132e-06,7.065563e+00,7.047932e+00,7.067358e+00,7.014074e+00
3.545000e-11,-1.039223e-05,-9.056348e-06,1.602696e-05,4.153183e-06,7.064055e+00,7.046442e+00,7.069997e+00,7.014508e+00
3.550000e-11,-1.104957e-05,-7.299212e-06,1.294452e-05,6.703632e-06,7.062433e+00,7.045206e+00,7.072187e+00,7.015332e+00
3.555000e-11,-1.150383e-05,-5.430315e-06,9.689527e-06,9.145016e-06,7.060727e+00,7.044244e+00,7.073899e+00,7.016532e+00
3.560000e-11,-1.174882e-05,-3.491528e-06,6.329274e-06,1.142564e-05,7.058969e+00,7.043569e+00,7.075111e+00,7.018090e+00
3.565000e-11,-1.178211e-05,-1.525212e-06,2.931635e-06,1.349769e-05,7.057189e+00,7.043190e+00,7.075811e+00,7.019976e+00
3.570000e-11,-1.160504e-05,4.266796e-07,-4.362827e-07,1.531818e-05,7.055421e+00,7.043107e+00,7.076001e+00,7.022156e+00
3.575000e-11,-1.122268e-05,2.323480e-06,-3.709413e-06,1.684988e-05,7.053695e+00,7.043315e+00,7.075688e+00,7.024590e+00
3.580000e-11,-1.064371e-05,4.126638e-06,-6.825938e-06,1.806203e-05,7.052041e+00,7.043802e+00,7.074893e+00,7.027230e+00
3.585000e-11,-9.880309e-06,5.800481e-06,-9.728414e-06,1.893090e-05,7.050489e+00,7.044552e+00,7.073642e+00,7.030028e+00
3.590000e-11,-8.947852e-06,7.312906e-06,-1.236479e-05,1.944026e-05,7.049066e+00,7.045542e+00,7.071973e+00,7.032929e+00
3.595000e-11,-7.864668e-06,8.635973e-06,-1.468929e-05,1.958161e-05,7.047795e+00,7.046747e+00,7.069929e+00,7.035880e+00
3.600000e-11,-6.651672e-06,9.746399e-06,-1.666321e-05,1.935426e-05,7.046697e+00,7.048136e+00,7.067560e+00,7.038824e+00
3.605000e-11,-5.331972e-06,1.062594e-05,-1.825550e-05,1.876527e-05,7.045791e+00,7.049675e+00,7.064921e+00,7.041706e+00
3.610000e-11,-3.930438e-06,1.126165e-05,-1.944326e-05,1.782920e-05,7.045091e+00,7.051329e+00,7.062072e+00,7.044472e+00
3.615000e-11,-2.473227e-06,1.164603e-05,-2.021200e-05,1.656770e-05,7.044607e+00,7.053060e+00,7.059075e+00,7.047072e+00
3.620000e-11,-9.872961e-07,1.177706e-05,-2.055581e-05,1.500900e-05,7.044346e+00,7.054829e+00,7.055994e+00,7.049459e+00
3.625000e-11,5.001016e-07,1.165811e-05,-2.047729e-05,1.318722e-05,7.044310e+00,7.056600e+00,7.052893e+00,7.051590e+00
3.630000e-11,1.961928e-06,1.129770e-05,-1.998740e-05,1.114164e-05,7.044496e+00,7.058335e+00,7.049835e+00,7.053429e+00
3.635000e-11,3.371859e-06,1.070927e-05,-1.910500e-05,8.915784e-06,7.044900e+00,7.059997e+00,7.046881e+00,7.054945e+00
3.640000e-11,4.704771e-06,9.910709e-06,-1.785645e-05,6.556512e-06,7.045511e+00,7.061556e+00,7.044087e+00,7.056115e+00
3.645000e-11,5.937196e-06,8.923901e-06,-1.627483e-05,4.113020e-06,7.046316e+00,7.062979e+00,7.041508e+00,7.056921e+00
3.650000e-11,7.047746e-06,7.774179e-06,-1.439922e-05,1.635813e-06,7.047298e+00,7.064241e+00,7.039190e+00,7.057356e+00
3.655000e-11,8.017494e-06,6.489701e-06,-1.227378e-05,-8.243328e-07,7.048438e+00,7.065318e+00,7.037174e+00,7.057417e+00
3.660000e-11,8.830301e-06,5.100802e-06,-9.946751e-06,-3.217411e-06,7.049712e+00,7.066194e+00,7.035494e+00,7.057112e+00
3.665000e-11,9.473089e-06,3.639310e-06,-7.469373e-06,-5.495187e-06,7.051096e+00,7.066855e+00,7.034178e+00,7.056453e+00
3.670000e-11,9.936056e-06,2.137849e-06,-4.894806e-06,-7.612169e-06,7.052564e+00,7.067292e+00,7.033243e+00,7.055463e+00
3.675000e-11,1.021282e-05,6.291389e-07,-2.276982e-06,-9.526505e-06,7.054087e+00,7.067501e+00,7.032701e+00,7.054168e+00
3.680000e-11,1.030049e-05,-8.546824e-07,3.305171e-07,-1.120081e-05,7.055639e+00,7.067484e+00,7.032554e+00,7.052602e+00
3.685000e-11,1.019972e-05,-2.282719e-06,2.875555e-06,-1.260291e-05,7.057189e+00,7.067247e+00,7.032796e+00,7.050803e+00
3.690000e-11,9.914611e-06,-3.625930e-06,5.308488e-06,-1.370642e-05,7.058710e+00,7.066801e+00,7.033415e+00,7.048815e+00
3.695000e-11,9.452607e-06,-4.857699e-06,7.583128e-06,-1.449129e-05,7.060174e+00,7.066160e+00,7.034389e+00,7.046685e+00
3.700000e-11,8.824341e-06,-5.954334e-06,9.657623e-06,-1.494417e-05,7.061556e+00,7.065344e+00,7.035692e+00,7.044461e+00
3.705000e-11,8.043382e-06,-6.895500e-06,1.149521e-05,-1.505861e-05,7.062831e+00,7.064373e+00,7.037290e+00,7.042195e+00
3.710000e-11,7.125957e-06,-7.664583e-06,1.306486e-05,-1.483518e-05,7.063978e+00,7.063273e+00,7.039146e+00,7.039937e+00
3.715000e-11,6.090621e-06,-8.248951e-06,1.434176e-05,-1.428139e-05,7.064977e+00,7.062071e+00,7.041218e+00,7.037738e+00
3.720000e-11,4.957891e-06,-8.640150e-06,1.530768e-05,-1.341153e-05,7.065812e+00,7.060795e+00,7.043459e+00,7.035646e+00
3.725000e-11,3.749840e-06,-8.833991e-06,1.595118e-05,-1.224627e-05,7.066471e+00,7.059475e+00,7.045821e+00,7.033709e+00
3.730000e-11,2.489682e-06,-8.830560e-06,1.626765e-05,-1.081224e-05,7.066942e+00,7.058141e+00,7.048256e+00,7.031968e+00
3.735000e-11,1.201327e-06,-8.634129e-06,1.625925e-05,-9.141410e-06,7.067221e+00,7.056822e+00,7.050715e+00,7.030461e+00
3.740000e-11,-9.106520e-08,-8.252987e-06,1.593465e-05,-7.270365e-06,7.067305e+00,7.055546e+00,7.053148e+00,7.029223e+00
3.745000e-11,-1.363530e-06,-7.699184e-06,1.530870e-05,-5.239530e-06,7.067195e+00,7.054341e+00,7.055510e+00,7.028279e+00
3.750000e-11,-2.592742e-06,-6.988206e-06,1.440197e-05,-3.092282e-06,7.066895e+00,7.053232e+00,7.057756e+00,7.027652e+00
3.755000e-11,-3.756436e-06,-6.138579e-06,1.324013e-05,-8.740096e-07,7.066415e+00,7.052240e+00,7.059846e+00,7.027354e+00
3.760000e-11,-4.833806e-06,-5.171412e-06,1.185334e-05,1.368854e-06,7.065765e+00,7.051386e+00,7.061743e+00,7.027393e+00
3.765000e-11,-5.805882e-06,-4.109901e-06,1.027551e-05,3.589817e-06,7.064961e+00,7.050685e+00,7.063416e+00,7.027770e+00
3.770000e-11,-6.655860e-06,-2.978792e-06,8.543470e-06,5.743304e-06,7.064018e+00,7.050149e+00,7.064839e+00,7.028477e+00
3.775000e-11,-7.369392e-06,-1.803820e-06,6.696195e-06,7.785605e-06,7.062958e+00,7.049788e+00,7.065991e+00,7.029502e+00
3.780000e-11,-7.934839e-06,-6.111386e-07,4.773943e-06,9.675767e-06,7.061801e+00,7.049606e+00,7.066859e+00,7.030823e+00
3.785000e-11,-8.343453e-06,5.732470e-07,2.817412e-06,1.137642e-05,7.060570e+00,7.049603e+00,7.067434e+00,7.032416e+00
3.790000e-11,-8.589524e-06,1.724036e-06,8.669144e-07,1.285451e-05,7.059290e+00,7.049777e+00,7.067713e+00,7.034249e+00
3.795000e-11,-8.670455e-06,2.817159e-06,-1.038428e-06,1.408196e-05,7.057985e+00,7.050120e+00,7.067701e+00,7.036286e+00
3.800000e-11,-8.586782e-06,3.830273e-06,-2.861437e-06,1.503612e-05,7.056680e+00,7.050622e+00,7.067407e+00,7.038488e+00
3.805000e-11,-8.342137e-06,4.743201e-06,-4.567574e-06,1.570026e-05,7.055400e+00,7.051270e+00,7.066847e+00,7.040812e+00
3.810000e-11,-7.943153e-06,5.538323e-06,-6.125571e-06,1.606376e-05,7.054169e+00,7.052047e+00,7.066039e+00,7.043214e+00
3.815000e-11,-7.399305e-06,6.200901e-06,-7.507978e-06,1.612227e-05,7.053009e+00,7.052934e+00,7.065010e+00,7.045648e+00
3.820000e-11,-6.722705e-06,6.719333e-06,-8.691621e-06,1.587772e-05,7.051942e+00,7.053910e+00,7.063786e+00,7.048067e+00
3.825000e-11,-5.927848e-06,7.085341e-06,-9.657970e-06,1.533818e-05,7.050986e+00,7.054953e+00,7.062400e+00,7.050427e+00
3.830000e-11,-5.031304e-06,7.294073e-06,-1.039340e-05,1.451760e-05,7.050157e+00,7.056040e+00,7.060886e+00,7.052684e+00
3.835000e-11,-4.051387e-06,7.344140e-06,-1.088934e-05,1.343548e-05,7.049471e+00,7.057146e+00,7.059278e+00,7.054797e+00
3.840000e-11,-3.007779e-06,7.237568e-06,-1.114236e-05,1.211633e-05,7.048937e+00,7.058248e+00,7.057613e+00,7.056729e+00
3.845000e-11,-1.921139e-06,6.979691e-06,-1.115407e-05,1.058918e-05,7.048565e+00,7.059322e+00,7.055929e+00,7.058445e+00
3.850000e-11,-8.126943e-07,6.578961e-06,-1.093100e-05,8.886859e-06,7.048359e+00,7.060346e+00,7.054260e+00,7.059917e+00
3.855000e-11,2.961782e-07,6.046711e-06,-1.048436e-05,7.045351e-06,7.048320e+00,7.061300e+00,7.052642e+00,7.061122e+00
3.860000e-11,1.384364e-06,5.396846e-06,-9.829645e-06,5.102984e-06,7.048447e+00,7.062165e+00,7.051107e+00,7.062040e+00
3.865000e-11,2.431417e-06,4.645505e-06,-8.986282e-06,3.099654e-06,7.048736e+00,7.062923e+00,7.049685e+00,7.062660e+00
3.870000e-11,3.417949e-06,3.810665e-06,-7.977077e-06,1.076002e-06,7.049178e+00,7.063562e+00,7.048403e+00,7.062976e+00
3.875000e-11,4.325987e-06,2.911729e-06,-6.827687e-06,-9.273985e-07,7.049764e+00,7.064070e+00,7.047284e+00,7.062987e+00
3.880000e-11,5.139307e-06,1.969086e-06,-5.566004e-06,-2.870857e-06,7.050479e+00,7.064439e+00,7.046348e+00,7.062700e+00
3.885000e-11,5.843721e-06,1.003656e-06,-4.221522e-06,-4.716339e-06,7.051310e+00,7.064663e+00,7.045608e+00,7.062126e+00
3.890000e-11,6.427329e-06,3.644431e-08,-2.824674e-06,-6.428208e-06,7.052238e+00,7.064742e+00,7.045075e+00,7.061284e+00
3.895000e-11,6.880711e-06,-9.119073e-07,-1.406170e-06,-7.973903e-06,7.053244e+00,7.064676e+00,7.044755e+00,7.060196e+00
3.900000e-11,7.197079e-06,-1.821549e-06,3.658068e-09,-9.324562e-06,7.054308e+00,7.064469e+00,7.044649e+00,7.058889e+00
3.905000e-11,7.372370e-06,-2.673827e-06,1.375488e-06,-1.045555e-05,7.055410e+00,7.064130e+00,7.044753e+00,7.057394e+00
3.910000e-11,7.405281e-06,-3.451654e-06,2.681603e-06,-1.134692e-05,7.056527e+00,7.063667e+00,7.045059e+00,7.055746e+00
3.915000e-11,7.297260e-06,-4.139841e-06,3.896437e-06,-1.198375e-05,7.057638e+00,7.063093e+00,7.045556e+00,7.053984e+00
3.920000e-11,7.052435e-06,-4.725384e-06,4.997060e-06,-1.235641e-05,7.058723e+00,7.062423e+00,7.046227e+00,7.052144e+00
3.925000e-11,6.677494e-06,-5.197699e-06,5.963598e-06,-1.246068e-05,7.059761e+00,7.061674e+00,7.047055e+00,7.050269e+00
3.930000e-11,6.181520e-06,-5.548801e-06,6.779571e-06,-1.229779e-05,7.060733e+00,7.060862e+00,7.048018e+00,7.048399e+00
3.935000e-11,5.575782e-06,-5.773429e-06,7.432154e-06,-1.187438e-05,7.061622e+00,7.060006e+00,7.049092e+00,7.046572e+00
3.940000e-11,4.873488e-06,-5.869106e-06,7.912349e-06,-1.120223e-05,7.062412e+00,7.059127e+00,7.050251e+00,7.044829e+00
3.945000e-11,4.089499e-06,-5.836144e-06,8.215075e-06,-1.029805e-05,7.063089e+00,7.058242e+00,7.051469e+00,7.043205e+00
3.950000e-11,3.240024e-06,-5.677589e-06,8.339165e-06,-9.183041e-06,7.063643e+00,7.057373e+00,7.052720e+00,7.041733e+00
3.955000e-11,2.342292e-06,-5.399104e-06,8.287282e-06,-7.882418e-06,7.064065e+00,7.056536e+00,7.053977e+00,7.040445e+00
3.960000e-11,1.414202e-06,-5.008807e-06,8.065759e-06,-6.424870e-06,7.064349e+00,7.055750e+00,7.055212e+00,7.039364e+00
3.965000e-11,4.739789e-07,-4.517055e-06,7.684362e-06,-4.841920e-06,7.064492e+00,7.055030e+00,7.056402e+00,7.038514e+00
3.970000e-11,-4.601869e-07,-3.936179e-06,7.155981e-06,-3.167246e-06,7.064493e+00,7.054392e+00,7.057524e+00,7.037909e+00
3.975000e-11,-1.370481e-06,-3.280190e-06,6.496277e-06,-1.435966e-06,7.064354e+00,7.053846e+00,7.058556e+00,7.037562e+00
3.980000e-11,-2.239805e-06,-2.564449e-06,5.723264e-06,3.161047e-07,7.064081e+00,7.053405e+00,7.059479e+00,7.037479e+00
3.985000e-11,-3.052088e-06,-1.805313e-06,4.856865e-06,2.053197e-06,7.063681e+00,7.053075e+00,7.060279e+00,7.037659e+00
3.990000e-11,-3.792588e-06,-1.019770e-06,3.918433e-06,3.740325e-06,7.063164e+00,7.052862e+00,7.060943e+00,7.038098e+00
3.995000e-11,-4.448149e-06,-2.250611e-07,2.930257e-06,5.343997e-06,7.062540e+00,7.052768e+00,7.061461e+00,7.038785e+00
4.000000e-11,-5.007438e-06,5.616910e-07,1.915063e-06,6.832879e-06,7.061826e+00,7.052793e+00,7.061827e+00,7.039707e+00
4.005000e-11,-5.461137e-06,1.323848e-06,8.955167e-07,8.178415e-06,7.061034e+00,7.052936e+00,7.062040e+00,7.040842e+00
4.010000e-11,-5.802092e-06,2.045601e-06,-1.062600e-07,9.355366e-06,7.060183e+00,7.053191e+00,7.062100e+00,7.042168e+00
4.015000e-11,-6.025430e-06,2.712298e-06,-1.069144e-06,1.034228e-05,7.059289e+00,7.053550e+00,7.062012e+00,7.043658e+00
4.020000e-11,-6.128615e-06,3.310733e-06,-1.973438e-06,1.112187e-05,7.058370e+00,7.054006e+00,7.061783e+00,7.045281e+00
4.025000e-11,-6.111472e-06,3.829400e-06,-2.801253e-06,1.168132e-05,7.057445e+00,7.054545e+00,7.061423e+00,7.047005e+00
4.030000e-11,-5.976156e-06,4.258712e-06,-3.536847e-06,1.201244e-05,7.056531e+00,7.055156e+00,7.060944e+00,7.048796e+00
4.035000e-11,-5.727081e-06,4.591166e-06,-4.166908e-06,1.211178e-05,7.055646e+00,7.055825e+00,7.060363e+00,7.050620e+00
4.040000e-11,-5.370806e-06,4.821465e-06,-4.680773e-06,1.198063e-05,7.054807e+00,7.056536e+00,7.059695e+00,7.052441e+00
4.045000e-11,-4.915872e-06,4.946586e-06,-5.070596e-06,1.162490e-05,7.054030e+00,7.057275e+00,7.058959e+00,7.054226e+00
4.050000e-11,-4.372616e-06,4.965807e-06,-5.331448e-06,1.105493e-05,7.053328e+00,7.058023e+00,7.058173e+00,7.055940e+00
4.055000e-11,-3.752940e-06,4.880672e-06,-5.461344e-06,1.028518e-05,7.052714e+00,7.058767e+00,7.057358e+00,7.057554e+00
4.060000e-11,-3.070058e-06,4.694919e-06,-5.461219e-06,9.333939e-06,7.052198e+00,7.059491e+00,7.056534e+00,7.059037e+00
4.065000e-11,-2.338218e-06,4.414354e-06,-5.334834e-06,8.222812e-06,7.051789e+00,7.060179e+00,7.055718e+00,7.060364e+00
4.070000e-11,-1.572407e-06,4.046691e-06,-5.088627e-06,6.976290e-06,7.051494e+00,7.060819e+00,7.054931e+00,7.061513e+00
4.075000e-11,-7.880492e-07,3.601350e-06,-4.731502e-06,5.621185e-06,7.051316e+00,7.061396e+00,7.054190e+00,7.062465e+00
4.080000e-11,-6.917945e-10,3.089225e-06,-4.274582e-06,4.186070e-06,7.051256e+00,7.061902e+00,7.053509e+00,7.063207e+00
4.085000e-11,7.742987e-07,2.522422e-06,-3.730906e-06,2.700671e-06,7.051315e+00,7.062326e+00,7.052905e+00,7.063728e+00
4.090000e-11,1.522038e-06,1.913983e-06,-3.115097e-06,1.195266e-06,7.051488e+00,7.062661e+00,7.052388e+00,7.064022e+00
4.095000e-11,2.228409e-06,1.277588e-06,-2.443005e-06,-2.999316e-07,7.051772e+00,7.062902e+00,7.051968e+00,7.064090e+00
4.100000e-11,2.880329e-06,6.272565e-07,-1.731326e-06,-1.755370e-06,7.052158e+00,7.063046e+00,7.051653e+00,7.063935e+00
4.105000e-11,3.465989e-06,-2.295980e-08,-9.972122e-07,-3.142736e-06,7.052638e+00,7.063092e+00,7.051447e+00,7.063565e+00
4.110000e-11,3.975068e-06,-6.592721e-07,-2.578815e-07,-4.435503e-06,7.053201e+00,7.063040e+00,7.051352e+00,7.062992e+00
4.115000e-11,4.398909e-06,-1.268443e-06,4.697651e-07,-5.609427e-06,7.053834e+00,7.062895e+00,7.051368e+00,7.062233e+00
4.120000e-11,4.730665e-06,-1.838058e-06,1.169512e-06,-6.642999e-06,7.054524e+00,7.062660e+00,7.051492e+00,7.061307e+00
4.125000e-11,4.965404e-06,-2.356771e-06,1.826175e-06,-7.517833e-06,7.055257e+00,7.062343e+00,7.051718e+00,7.060237e+00
4.130000e-11,5.100171e-06,-2.814528e-06,2.425911e-06,-8.218993e-06,7.056018e+00,7.061952e+00,7.052039e+00,7.059048e+00
4.135000e-11,5.134016e-06,-3.202754e-06,2.956501e-06,-8.735236e-06,7.056791e+00,7.061498e+00,7.052445e+00,7.057767e+00
4.140000e-11,5.067975e-06,-3.514514e-06,3.407579e-06,-9.059194e-06,7.057562e+00,7.060990e+00,7.052926e+00,7.056422e+00
4.145000e-11,4.905020e-06,-3.744622e-06,3.770827e-06,-9.187460e-06,7.058316e+00,7.060442e+00,7.053468e+00,7.055044e+00
4.150000e-11,4.649967e-06,-3.889729e-06,4.040104e-06,-9.120611e-06,7.059039e+00,7.059865e+00,7.054058e+00,7.053660e+00
4.155000e-11,4.309347e-06,-3.948357e-06,4.211542e-06,-8.863133e-06,7.059716e+00,7.059273e+00,7.054681e+00,7.052301e+00
4.160000e-11,3.891251e-06,-3.920895e-06,4.283574e-06,-8.423284e-06,7.060336e+00,7.058678e+00,7.055323e+00,7.050995e+00
4.165000e-11,3.405147e-06,-3.809564e-06,4.256921e-06,-7.812869e-06,7.060887e+00,7.058094e+00,7.055968e+00,7.049769e+00
4.170000e-11,2.861667e-06,-3.618332e-06,4.134520e-06,-7.046956e-06,7.061361e+00,7.057533e+00,7.056602e+00,7.048646e+00
4.175000e-11,2.272384e-06,-3.352799e-06,3.921410e-06,-6.143520e-06,7.061749e+00,7.057006e+00,7.057210e+00,7.047650e+00
4.180000e-11,1.649566e-06,-3.020050e-06,3.624573e-06,-5.123039e-06,7.062045e+00,7.056525e+00,7.057780e+00,7.046799e+00
4.185000e-11,1.005929e-06,-2.628475e-06,3.252736e-06,-4.008038e-06,7.062246e+00,7.056098e+00,7.058299e+00,7.046109e+00
4.190000e-11,3.543775e-07,-2.187570e-06,2.816131e-06,-2.822600e-06,7.062349e+00,7.055734e+00,7.058758e+00,7.045593e+00
4.195000e-11,-2.922496e-07,-1.707708e-06,2.326243e-06,-1.591855e-06,7.062353e+00,7.055440e+00,7.059146e+00,7.045260e+00
4.200000e-11,-9.214266e-07,-1.199904e-06,1.795518e-06,-3.414418e-07,7.062262e+00,7.055221e+00,7.059458e+00,7.045114e+00
4.205000e-11,-1.521182e-06,-6.755689e-07,1.237069e-06,9.030159e-07,7.062077e+00,7.055079e+00,7.059687e+00,7.045157e+00
4.210000e-11,-2.080321e-06,-1.462527e-07,6.643653e-07,2.116438e-06,7.061805e+00,7.055017e+00,7.059830e+00,7.045386e+00
4.215000e-11,-2.588636e-06,3.766024e-07,9.092548e-08,3.274793e-06,7.061452e+00,7.055034e+00,7.059887e+00,7.045794e+00
4.220000e-11,-3.037083e-06,8.819078e-07,-4.699873e-07,4.355569e-06,7.061027e+00,7.055130e+00,7.059859e+00,7.046371e+00
4.225000e-11,-3.417946e-06,1.359160e-06,-1.005657e-06,5.338211e-06,7.060539e+00,7.055299e+00,7.059747e+00,7.047104e+00
4.230000e-11,-3.724961e-06,1.798655e-06,-1.504192e-06,6.204510e-06,7.059999e+00,7.055538e+00,7.059558e+00,7.047977e+00
4.235000e-11,-3.953419e-06,2.191686e-06,-1.954770e-06,6.938929e-06,7.059418e+00,7.055839e+00,7.059297e+00,7.048971e+00
4.240000e-11,-4.100230e-06,2.530704e-06,-2.347867e-06,7.528879e-06,7.058810e+00,7.056196e+00,7.058972e+00,7.050064e+00
4.245000e-11,-4.163960e-06,2.809470e-06,-2.675446e-06,7.964918e-06,7.058185e+00,7.056599e+00,7.058593e+00,7.051236e+00
4.250000e-11,-4.144830e-06,3.023155e-06,-2.931108e-06,8.240889e-06,7.057557e+00,7.057040e+00,7.058169e+00,7.052461e+00
4.255000e-11,-4.044685e-06,3.168421e-06,-3.110207e-06,8.353986e-06,7.056938e+00,7.057508e+00,7.057713e+00,7.053715e+00
4.260000e-11,-3.866931e-06,3.243468e-06,-3.209926e-06,8.304745e-06,7.056340e+00,7.057992e+00,7.057236e+00,7.054975e+00
4.265000e-11,-3.616442e-06,3.248039e-06,-3.229309e-06,8.096978e-06,7.055774e+00,7.058483e+00,7.056750e+00,7.056214e+00
4.270000e-11,-3.299441e-06,3.183397e-06,-3.169248e-06,7.737626e-06,7.055251e+00,7.058969e+00,7.056267e+00,7.057411e+00
4.275000e-11,-2.923353e-06,3.052272e-06,-3.032433e-06,7.236567e-06,7.054781e+00,7.059440e+00,7.055799e+00,7.058543e+00
4.280000e-11,-2.496635e-06,2.858775e-06,-2.823264e-06,6.606358e-06,7.054371e+00,7.059886e+00,7.055357e+00,7.059590e+00
4.285000e-11,-2.028597e-06,2.608278e-06,-2.547722e-06,5.861932e-06,7.054029e+00,7.060300e+00,7.054951e+00,7.060532e+00
4.290000e-11,-1.529197e-06,2.307282e-06,-2.213209e-06,5.020251e-06,7.053761e+00,7.060671e+00,7.054592e+00,7.061355e+00
4.295000e-11,-1.008838e-06,1.963251e-06,-1.828359e-06,4.099929e-06,7.053569e+00,7.060994e+00,7.054287e+00,7.062044e+00
4.300000e-11,-4.781471e-07,1.584436e-06,-1.402824e-06,3.120826e-06,7.053456e+00,7.061262e+00,7.054043e+00,7.062590e+00
4.305000e-11,5.223503e-08,1.179684e-06,-9.470401e-07,2.103626e-06,7.053424e+00,7.061470e+00,7.053866e+00,7.062985e+00
4.310000e-11,5.718673e-07,7.582340e-07,-4.719814e-07,1.069406e-06,7.053471e+00,7.061617e+00,7.053759e+00,7.063225e+00
4.315000e-11,1.070713e-06,3.295121e-07,1.109741e-08,3.920519e-08,7.053596e+00,7.061699e+00,7.053725e+00,7.063309e+00
4.320000e-11,1.539330e-06,-9.707307e-08,4.909181e-07,-9.663944e-07,7.053793e+00,7.061717e+00,7.053763e+00,7.063240e+00
4.325000e-11,1.969053e-06,-5.123337e-07,9.564337e-07,-1.927675e-06,7.054058e+00,7.061670e+00,7.053873e+00,7.063021e+00
4.330000e-11,2.352145e-06,-9.074963e-07,1.397074e-06,-2.826164e-06,7.054385e+00,7.061563e+00,7.054051e+00,7.062662e+00
4.335000e-11,2.681938e-06,-1.274383e-06,1.802976e-06,-3.644980e-06,7.054765e+00,7.061398e+00,7.054293e+00,7.062173e+00
4.340000e-11,2.952947e-06,-1.605578e-06,2.165198e-06,-4.369149e-06,7.055191e+00,7.061181e+00,7.054593e+00,7.061568e+00
4.345000e-11,3.160953e-06,-1.894572e-06,2.475905e-06,-4.985870e-06,7.055653e+00,7.060916e+00,7.054943e+00,7.060861e+00
4.350000e-11,3.303066e-06,-2.135888e-06,2.728530e-06,-5.484736e-06,7.056142e+00,7.060612e+00,7.055337e+00,7.060070e+00
4.355000e-11,3.377756e-06,-2.325181e-06,2.917903e-06,-5.857904e-06,7.056647e+00,7.060275e+00,7.055763e+00,7.059213e+00
4.360000e-11,3.384858e-06,-2.459313e-06,3.040352e-06,-6.100208e-06,7.057158e+00,7.059914e+00,7.056214e+00,7.058309e+00
4.365000e-11,3.325547e-06,-2.536399e-06,3.093757e-06,-6.209223e-06,7.057665e+00,7.059536e+00,7.056677e+00,7.057379e+00
4.370000e-11,3.202292e-06,-2.555825e-06,3.077583e-06,-6.185261e-06,7.058159e+00,7.059151e+00,7.057143e+00,7.056442e+00
4.375000e-11,3.018779e-06,-2.518242e-06,2.992870e-06,-6.031327e-06,7.058629e+00,7.058768e+00,7.057602e+00,7.055519e+00
