time,"I(I_WL1)","I(I_BL1)","I(I_SE1)","I(BVMOUT)","V(QBIN)","V(QBOUT)","V(O1)","V(O2)","V(O2)","V(O3)","V(O4)","V(O5)","V(O6)","P(BJ1|XBQ1)","P(B01|XJTL1_1)","P(B01|XJTL1_2)"
4.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.386507e-07,1.415100e-07,2.364530e-08,1.676743e-09,1.651205e-10,1.651205e-10,1.237130e-11,8.942083e-13,1.021041e-13,1.318002e-14,1.347695e+00,8.049594e-01,7.790131e-01
4.505000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.375579e-07,1.404959e-07,2.338663e-08,1.669682e-09,1.660405e-10,1.660405e-10,1.205184e-11,9.109662e-13,1.014744e-13,1.278761e-14,1.347708e+00,8.049611e-01,7.790132e-01
4.510000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.364442e-07,1.396769e-07,2.310511e-08,1.666138e-09,1.666509e-10,1.666509e-10,1.174211e-11,9.297338e-13,1.004780e-13,1.243081e-14,1.347721e+00,8.049629e-01,7.790134e-01
4.520000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.341585e-07,1.386308e-07,2.248866e-08,1.669055e-09,1.668569e-10,1.668569e-10,1.117197e-11,9.712562e-13,9.745644e-14,1.183615e-14,1.347747e+00,8.049663e-01,7.790136e-01
4.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.329901e-07,1.383972e-07,2.216219e-08,1.675082e-09,1.664270e-10,1.664270e-10,1.092067e-11,9.929462e-13,9.548996e-14,1.160816e-14,1.347760e+00,8.049680e-01,7.790137e-01
4.530000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.318078e-07,1.383463e-07,2.182956e-08,1.683767e-09,1.656372e-10,1.656372e-10,1.069712e-11,1.014524e-12,9.325985e-14,1.143168e-14,1.347772e+00,8.049698e-01,7.790138e-01
4.535000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.306142e-07,1.384657e-07,2.149546e-08,1.694756e-09,1.644932e-10,1.644932e-10,1.050454e-11,1.035457e-12,9.081820e-14,1.131000e-14,1.347785e+00,8.049715e-01,7.790139e-01
4.540000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.294125e-07,1.387398e-07,2.116456e-08,1.707652e-09,1.630075e-10,1.630075e-10,1.034548e-11,1.055225e-12,8.819896e-14,1.124095e-14,1.347798e+00,8.049732e-01,7.790141e-01
4.545000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.282060e-07,1.391503e-07,2.084149e-08,1.722024e-09,1.612000e-10,1.612000e-10,1.022178e-11,1.073332e-12,8.545532e-14,1.122615e-14,1.347811e+00,8.049749e-01,7.790142e-01
4.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.269982e-07,1.396760e-07,2.053069e-08,1.737416e-09,1.590967e-10,1.590967e-10,1.013457e-11,1.089338e-12,8.263932e-14,1.126342e-14,1.347824e+00,8.049766e-01,7.790143e-01
4.555000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.257927e-07,1.402936e-07,2.023637e-08,1.753354e-09,1.567293e-10,1.567293e-10,1.008419e-11,1.102832e-12,7.980086e-14,1.135111e-14,1.347837e+00,8.049783e-01,7.790144e-01
4.560000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.245932e-07,1.409783e-07,1.996238e-08,1.769358e-09,1.541347e-10,1.541347e-10,1.007027e-11,1.113469e-12,7.699199e-14,1.148265e-14,1.347850e+00,8.049800e-01,7.790145e-01
4.565000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.234032e-07,1.417039e-07,1.971218e-08,1.784952e-09,1.513542e-10,1.513542e-10,1.009168e-11,1.120966e-12,7.426863e-14,1.165858e-14,1.347864e+00,8.049816e-01,7.790146e-01
4.570000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.222263e-07,1.424434e-07,1.948877e-08,1.799670e-09,1.484326e-10,1.484326e-10,1.014659e-11,1.125106e-12,7.167351e-14,1.187013e-14,1.347877e+00,8.049832e-01,7.790147e-01
4.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.210659e-07,1.431699e-07,1.929457e-08,1.813068e-09,1.454170e-10,1.454170e-10,1.023249e-11,1.125747e-12,6.925432e-14,1.211129e-14,1.347891e+00,8.049847e-01,7.790148e-01
4.580000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.199250e-07,1.438567e-07,1.913148e-08,1.824734e-09,1.423562e-10,1.423562e-10,1.034631e-11,1.122811e-12,6.704888e-14,1.237600e-14,1.347904e+00,8.049863e-01,7.790149e-01
4.585000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.188064e-07,1.444779e-07,1.900074e-08,1.834292e-09,1.392995e-10,1.392995e-10,1.048439e-11,1.116312e-12,6.510432e-14,1.265881e-14,1.347918e+00,8.049878e-01,7.790150e-01
4.590000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.177127e-07,1.450091e-07,1.890298e-08,1.841410e-09,1.362959e-10,1.362959e-10,1.064265e-11,1.106321e-12,6.343928e-14,1.294983e-14,1.347932e+00,8.049892e-01,7.790151e-01
4.595000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.166457e-07,1.454279e-07,1.883818e-08,1.845810e-09,1.333928e-10,1.333928e-10,1.081662e-11,1.092988e-12,6.208829e-14,1.324250e-14,1.347947e+00,8.049907e-01,7.790152e-01
4.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.156071e-07,1.457138e-07,1.880567e-08,1.847270e-09,1.306353e-10,1.306353e-10,1.100156e-11,1.076540e-12,6.106613e-14,1.352860e-14,1.347961e+00,8.049921e-01,7.790153e-01
4.605000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.145980e-07,1.458495e-07,1.880417e-08,1.845628e-09,1.280654e-10,1.280654e-10,1.119255e-11,1.057246e-12,6.038323e-14,1.380373e-14,1.347975e+00,8.049934e-01,7.790154e-01
4.610000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.136191e-07,1.458204e-07,1.883177e-08,1.840784e-09,1.257208e-10,1.257208e-10,1.138461e-11,1.035449e-12,6.004233e-14,1.405913e-14,1.347990e+00,8.049947e-01,7.790155e-01
4.615000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.126703e-07,1.456153e-07,1.888602e-08,1.832707e-09,1.236346e-10,1.236346e-10,1.157276e-11,1.011533e-12,6.004781e-14,1.428658e-14,1.348004e+00,8.049960e-01,7.790156e-01
4.620000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.117514e-07,1.452266e-07,1.896395e-08,1.821428e-09,1.218342e-10,1.218342e-10,1.175217e-11,9.859276e-13,6.037995e-14,1.448443e-14,1.348018e+00,8.049973e-01,7.790158e-01
4.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.108613e-07,1.446504e-07,1.906215e-08,1.807043e-09,1.203416e-10,1.203416e-10,1.191823e-11,9.590890e-13,6.102777e-14,1.464228e-14,1.348033e+00,8.049986e-01,7.790159e-01
4.630000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.099988e-07,1.438864e-07,1.917682e-08,1.789711e-09,1.191719e-10,1.191719e-10,1.206664e-11,9.314975e-13,6.196607e-14,1.476011e-14,1.348047e+00,8.049998e-01,7.790160e-01
4.635000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.091618e-07,1.429383e-07,1.930384e-08,1.769647e-09,1.183340e-10,1.183340e-10,1.219352e-11,9.036439e-13,6.316634e-14,1.483301e-14,1.348061e+00,8.050010e-01,7.790161e-01
4.640000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.083481e-07,1.418133e-07,1.943889e-08,1.747121e-09,1.178300e-10,1.178300e-10,1.229543e-11,8.760233e-13,6.459626e-14,1.485712e-14,1.348076e+00,8.050022e-01,7.790163e-01
4.645000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.075550e-07,1.405222e-07,1.957749e-08,1.722453e-09,1.176553e-10,1.176553e-10,1.236952e-11,8.491146e-13,6.621252e-14,1.483520e-14,1.348090e+00,8.050034e-01,7.790164e-01
4.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.067796e-07,1.390790e-07,1.971513e-08,1.696001e-09,1.177987e-10,1.177987e-10,1.241350e-11,8.233942e-13,6.797841e-14,1.476395e-14,1.348104e+00,8.050046e-01,7.790165e-01
4.655000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.060185e-07,1.375009e-07,1.984733e-08,1.668159e-09,1.182430e-10,1.182430e-10,1.242574e-11,7.992867e-13,6.984624e-14,1.464392e-14,1.348117e+00,8.050058e-01,7.790166e-01
4.660000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.052684e-07,1.358076e-07,1.996974e-08,1.639347e-09,1.189648e-10,1.189648e-10,1.240525e-11,7.771994e-13,7.176339e-14,1.447731e-14,1.348131e+00,8.050069e-01,7.790168e-01
4.665000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.045256e-07,1.340214e-07,2.007822e-08,1.610001e-09,1.199355e-10,1.199355e-10,1.235175e-11,7.574897e-13,7.369808e-14,1.426740e-14,1.348144e+00,8.050081e-01,7.790169e-01
4.670000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.037864e-07,1.321660e-07,2.016893e-08,1.580568e-09,1.211218e-10,1.211218e-10,1.226562e-11,7.404545e-13,7.558729e-14,1.401857e-14,1.348157e+00,8.050093e-01,7.790170e-01
4.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.030473e-07,1.302667e-07,2.023841e-08,1.551492e-09,1.224863e-10,1.224863e-10,1.214790e-11,7.263521e-13,7.739428e-14,1.373303e-14,1.348170e+00,8.050105e-01,7.790172e-01
4.680000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.023047e-07,1.283499e-07,2.028362e-08,1.523212e-09,1.239883e-10,1.239883e-10,1.200029e-11,7.153578e-13,7.907302e-14,1.341679e-14,1.348182e+00,8.050117e-01,7.790173e-01
4.685000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.015552e-07,1.264418e-07,2.030204e-08,1.496145e-09,1.255850e-10,1.255850e-10,1.182507e-11,7.075943e-13,8.058406e-14,1.307699e-14,1.348195e+00,8.050130e-01,7.790174e-01
4.690000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.007955e-07,1.245689e-07,2.029169e-08,1.470685e-09,1.272316e-10,1.272316e-10,1.162506e-11,7.031161e-13,8.188353e-14,1.271636e-14,1.348207e+00,8.050142e-01,7.790175e-01
4.695000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.000229e-07,1.227567e-07,2.025116e-08,1.447191e-09,1.288830e-10,1.288830e-10,1.140360e-11,7.019021e-13,8.295282e-14,1.234696e-14,1.348219e+00,8.050155e-01,7.790177e-01
4.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.992347e-07,1.210296e-07,2.017966e-08,1.425981e-09,1.304943e-10,1.304943e-10,1.116442e-11,7.038779e-13,8.375465e-14,1.196988e-14,1.348230e+00,8.050168e-01,7.790178e-01
4.705000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.984289e-07,1.194103e-07,2.007705e-08,1.407328e-09,1.320219e-10,1.320219e-10,1.091156e-11,7.088905e-13,8.427367e-14,1.159665e-14,1.348242e+00,8.050181e-01,7.790179e-01
4.710000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.976036e-07,1.179193e-07,1.994380e-08,1.391453e-09,1.334240e-10,1.334240e-10,1.064936e-11,7.167340e-13,8.448687e-14,1.123108e-14,1.348253e+00,8.050195e-01,7.790180e-01
4.715000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.967577e-07,1.165747e-07,1.978097e-08,1.378519e-09,1.346619e-10,1.346619e-10,1.038228e-11,7.271517e-13,8.439644e-14,1.087977e-14,1.348264e+00,8.050208e-01,7.790181e-01
4.720000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.958905e-07,1.153914e-07,1.959027e-08,1.368632e-09,1.357005e-10,1.357005e-10,1.011486e-11,7.398188e-13,8.399306e-14,1.054928e-14,1.348274e+00,8.050222e-01,7.790182e-01
4.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.950016e-07,1.143813e-07,1.937392e-08,1.361837e-09,1.365089e-10,1.365089e-10,9.851608e-12,7.543876e-13,8.328386e-14,1.024675e-14,1.348285e+00,8.050236e-01,7.790184e-01
4.730000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.940914e-07,1.135528e-07,1.913469e-08,1.358116e-09,1.370613e-10,1.370613e-10,9.596926e-12,7.704620e-13,8.227486e-14,9.974902e-15,1.348295e+00,8.050250e-01,7.790185e-01
4.735000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.931606e-07,1.129108e-07,1.887579e-08,1.357393e-09,1.373371e-10,1.373371e-10,9.355003e-12,7.876216e-13,8.099456e-14,9.740876e-15,1.348306e+00,8.050264e-01,7.790186e-01
4.740000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.922105e-07,1.124564e-07,1.860082e-08,1.359532e-09,1.373215e-10,1.373215e-10,9.129730e-12,8.054262e-13,7.945174e-14,9.543570e-15,1.348316e+00,8.050278e-01,7.790187e-01
4.745000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.912430e-07,1.121871e-07,1.831371e-08,1.364339e-09,1.370059e-10,1.370059e-10,8.924649e-12,8.234353e-13,7.768585e-14,9.390658e-15,1.348326e+00,8.050293e-01,7.790188e-01
4.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.902600e-07,1.120966e-07,1.801864e-08,1.371572e-09,1.363875e-10,1.363875e-10,8.742860e-12,8.411917e-13,7.571773e-14,9.281044e-15,1.348337e+00,8.050307e-01,7.790188e-01
4.755000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.892643e-07,1.121751e-07,1.771993e-08,1.380940e-09,1.354700e-10,1.354700e-10,8.586957e-12,8.582702e-13,7.359614e-14,9.218563e-15,1.348347e+00,8.050321e-01,7.790189e-01
4.760000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.882587e-07,1.124097e-07,1.742197e-08,1.392112e-09,1.342630e-10,1.342630e-10,8.459012e-12,8.742344e-13,7.134850e-14,9.197737e-15,1.348357e+00,8.050336e-01,7.790190e-01
4.765000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.872465e-07,1.127842e-07,1.712915e-08,1.404722e-09,1.327818e-10,1.327818e-10,8.360509e-12,8.887029e-13,6.902523e-14,9.224044e-15,1.348368e+00,8.050350e-01,7.790191e-01
4.770000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.862308e-07,1.132800e-07,1.684575e-08,1.418380e-09,1.310474e-10,1.310474e-10,8.292309e-12,9.013141e-13,6.666359e-14,9.290909e-15,1.348378e+00,8.050364e-01,7.790192e-01
4.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.852154e-07,1.138757e-07,1.657585e-08,1.432676e-09,1.290855e-10,1.290855e-10,8.254683e-12,9.117455e-13,6.430907e-14,9.397783e-15,1.348389e+00,8.050378e-01,7.790193e-01
4.780000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.842038e-07,1.145484e-07,1.632326e-08,1.447189e-09,1.269265e-10,1.269265e-10,8.247261e-12,9.197309e-13,6.200059e-14,9.538637e-15,1.348399e+00,8.050392e-01,7.790194e-01
4.785000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.831996e-07,1.152737e-07,1.609147e-08,1.461498e-09,1.246046e-10,1.246046e-10,8.269080e-12,9.250532e-13,5.978584e-14,9.712924e-15,1.348410e+00,8.050405e-01,7.790194e-01
4.790000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.822063e-07,1.160260e-07,1.588351e-08,1.475188e-09,1.221569e-10,1.221569e-10,8.318583e-12,9.275508e-13,5.770152e-14,9.912422e-15,1.348421e+00,8.050418e-01,7.790195e-01
4.795000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.812273e-07,1.167797e-07,1.570196e-08,1.487857e-09,1.196230e-10,1.196230e-10,8.393675e-12,9.271189e-13,5.577669e-14,1.013329e-14,1.348432e+00,8.050431e-01,7.790196e-01
4.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.802658e-07,1.175088e-07,1.554886e-08,1.499129e-09,1.170440e-10,1.170440e-10,8.491759e-12,9.237275e-13,5.405356e-14,1.037006e-14,1.348443e+00,8.050444e-01,7.790197e-01
4.805000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.793247e-07,1.181884e-07,1.542571e-08,1.508656e-09,1.144616e-10,1.144616e-10,8.609798e-12,9.173874e-13,5.255677e-14,1.061505e-14,1.348455e+00,8.050457e-01,7.790198e-01
4.810000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.784064e-07,1.187944e-07,1.533336e-08,1.516128e-09,1.119175e-10,1.119175e-10,8.744369e-12,9.081885e-13,5.131155e-14,1.086168e-14,1.348466e+00,8.050469e-01,7.790199e-01
4.815000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.775131e-07,1.193044e-07,1.527211e-08,1.521277e-09,1.094522e-10,1.094522e-10,8.891748e-12,8.962658e-13,5.032941e-14,1.110722e-14,1.348478e+00,8.050481e-01,7.790199e-01
4.820000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.766466e-07,1.196981e-07,1.524158e-08,1.523886e-09,1.071046e-10,1.071046e-10,9.047991e-12,8.818164e-13,4.963062e-14,1.134234e-14,1.348490e+00,8.050492e-01,7.790200e-01
4.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.758081e-07,1.199577e-07,1.524081e-08,1.523786e-09,1.049108e-10,1.049108e-10,9.208996e-12,8.650904e-13,4.921463e-14,1.156102e-14,1.348502e+00,8.050503e-01,7.790201e-01
4.830000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.749983e-07,1.200679e-07,1.526826e-08,1.520868e-09,1.029040e-10,1.029040e-10,9.370602e-12,8.463710e-13,4.908638e-14,1.176052e-14,1.348514e+00,8.050514e-01,7.790202e-01
4.835000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.742175e-07,1.200170e-07,1.532181e-08,1.515077e-09,1.011130e-10,1.011130e-10,9.528678e-12,8.259986e-13,4.923930e-14,1.193371e-14,1.348526e+00,8.050525e-01,7.790203e-01
4.840000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.734655e-07,1.197964e-07,1.539883e-08,1.506419e-09,9.956239e-11,9.956239e-11,9.679191e-12,8.043208e-13,4.966131e-14,1.207730e-14,1.348538e+00,8.050535e-01,7.790204e-01
4.845000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.727413e-07,1.194009e-07,1.549623e-08,1.494956e-09,9.827188e-11,9.827188e-11,9.818295e-12,7.817375e-13,5.033818e-14,1.218582e-14,1.348550e+00,8.050545e-01,7.790205e-01
4.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.720438e-07,1.188292e-07,1.561052e-08,1.480808e-09,9.725569e-11,9.725569e-11,9.942423e-12,7.586357e-13,5.124414e-14,1.225926e-14,1.348562e+00,8.050555e-01,7.790206e-01
4.855000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.713712e-07,1.180834e-07,1.573789e-08,1.464149e-09,9.652256e-11,9.652256e-11,1.004832e-11,7.354369e-13,5.235837e-14,1.229105e-14,1.348574e+00,8.050565e-01,7.790207e-01
4.860000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.707213e-07,1.171694e-07,1.587426e-08,1.445201e-09,9.607552e-11,9.607552e-11,1.013315e-11,7.125434e-13,5.364195e-14,1.228448e-14,1.348585e+00,8.050575e-01,7.790208e-01
4.865000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.700916e-07,1.160964e-07,1.601539e-08,1.424234e-09,9.591184e-11,9.591184e-11,1.019451e-11,6.903509e-13,5.507187e-14,1.223679e-14,1.348597e+00,8.050584e-01,7.790209e-01
4.870000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.694790e-07,1.148769e-07,1.615696e-08,1.401558e-09,9.602317e-11,9.602317e-11,1.023050e-11,6.692491e-13,5.660373e-14,1.214746e-14,1.348609e+00,8.050594e-01,7.790210e-01
4.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.688805e-07,1.135264e-07,1.629466e-08,1.377515e-09,9.639570e-11,9.639570e-11,1.023977e-11,6.495848e-13,5.820684e-14,1.201811e-14,1.348620e+00,8.050603e-01,7.790211e-01
4.880000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.682926e-07,1.120632e-07,1.642425e-08,1.352475e-09,9.701051e-11,9.701051e-11,1.022151e-11,6.316947e-13,5.982859e-14,1.185314e-14,1.348631e+00,8.050613e-01,7.790212e-01
4.885000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.677117e-07,1.105077e-07,1.654170e-08,1.326826e-09,9.784393e-11,9.784393e-11,1.017546e-11,6.158505e-13,6.144759e-14,1.165200e-14,1.348642e+00,8.050623e-01,7.790213e-01
4.890000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.671343e-07,1.088825e-07,1.664319e-08,1.300967e-09,9.886808e-11,9.886808e-11,1.010196e-11,6.023043e-13,6.300740e-14,1.142071e-14,1.348653e+00,8.050632e-01,7.790215e-01
4.895000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.665567e-07,1.072111e-07,1.672529e-08,1.275304e-09,1.000515e-10,1.000515e-10,1.000190e-11,5.912519e-13,6.448610e-14,1.116148e-14,1.348664e+00,8.050642e-01,7.790216e-01
4.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.659753e-07,1.055185e-07,1.678492e-08,1.250232e-09,1.013596e-10,1.013596e-10,9.876706e-12,5.828204e-13,6.583819e-14,1.088032e-14,1.348674e+00,8.050652e-01,7.790217e-01
4.905000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.653868e-07,1.038297e-07,1.681951e-08,1.226139e-09,1.027556e-10,1.027556e-10,9.728291e-12,5.771171e-13,6.703628e-14,1.058217e-14,1.348684e+00,8.050662e-01,7.790218e-01
4.910000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.647879e-07,1.021699e-07,1.682698e-08,1.203388e-09,1.042014e-10,1.042014e-10,9.559050e-12,5.741499e-13,6.804582e-14,1.027196e-14,1.348694e+00,8.050672e-01,7.790219e-01
4.915000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.641758e-07,1.005634e-07,1.680582e-08,1.182316e-09,1.056578e-10,1.056578e-10,9.371783e-12,5.739148e-13,6.885149e-14,9.956816e-15,1.348704e+00,8.050682e-01,7.790220e-01
4.920000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.635479e-07,9.903363e-08,1.675510e-08,1.163227e-09,1.070858e-10,1.070858e-10,9.169620e-12,5.763148e-13,6.941984e-14,9.639482e-15,1.348713e+00,8.050693e-01,7.790221e-01
4.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.629021e-07,9.760228e-08,1.667451e-08,1.146381e-09,1.084475e-10,1.084475e-10,8.956006e-12,5.812315e-13,6.974868e-14,9.328726e-15,1.348723e+00,8.050704e-01,7.790222e-01
4.930000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.622364e-07,9.628905e-08,1.656434e-08,1.131996e-09,1.097061e-10,1.097061e-10,8.734577e-12,5.884666e-13,6.981774e-14,9.027835e-15,1.348732e+00,8.050714e-01,7.790223e-01
4.935000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.615498e-07,9.511122e-08,1.642549e-08,1.120238e-09,1.108275e-10,1.108275e-10,8.509105e-12,5.978003e-13,6.962756e-14,8.743933e-15,1.348740e+00,8.050726e-01,7.790224e-01
4.940000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.608415e-07,9.408325e-08,1.625945e-08,1.111220e-09,1.117805e-10,1.117805e-10,8.283436e-12,6.089563e-13,6.917869e-14,8.478667e-15,1.348749e+00,8.050737e-01,7.790225e-01
4.945000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.601111e-07,9.321654e-08,1.606827e-08,1.105002e-09,1.125374e-10,1.125374e-10,8.061381e-12,6.216337e-13,6.847496e-14,8.240256e-15,1.348758e+00,8.050748e-01,7.790226e-01
4.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.593590e-07,9.251915e-08,1.585449e-08,1.101584e-09,1.130747e-10,1.130747e-10,7.846667e-12,6.354977e-13,6.752790e-14,8.031440e-15,1.348766e+00,8.050760e-01,7.790226e-01
4.955000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.585858e-07,9.199568e-08,1.562115e-08,1.100915e-09,1.133737e-10,1.133737e-10,7.642840e-12,6.501915e-13,6.635447e-14,7.854413e-15,1.348774e+00,8.050772e-01,7.790227e-01
4.960000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.577930e-07,9.164715e-08,1.537166e-08,1.102885e-09,1.134203e-10,1.134203e-10,7.453216e-12,6.653446e-13,6.497662e-14,7.714107e-15,1.348783e+00,8.050784e-01,7.790228e-01
4.965000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.569822e-07,9.147101e-08,1.510978e-08,1.107334e-09,1.132058e-10,1.132058e-10,7.280796e-12,6.805876e-13,6.341243e-14,7.609425e-15,1.348791e+00,8.050796e-01,7.790229e-01
4.970000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.561556e-07,9.146118e-08,1.483950e-08,1.114052e-09,1.127270e-10,1.127270e-10,7.128211e-12,6.955346e-13,6.170518e-14,7.542013e-15,1.348799e+00,8.050807e-01,7.790230e-01
4.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.553157e-07,9.160817e-08,1.456500e-08,1.122784e-09,1.119857e-10,1.119857e-10,6.997689e-12,7.098371e-13,5.986640e-14,7.512965e-15,1.348807e+00,8.050819e-01,7.790230e-01
4.980000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.544655e-07,9.189931e-08,1.429055e-08,1.133238e-09,1.109894e-10,1.109894e-10,6.890984e-12,7.231267e-13,5.794870e-14,7.523378e-15,1.348816e+00,8.050831e-01,7.790231e-01
4.985000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.536081e-07,9.231900e-08,1.402040e-08,1.145086e-09,1.097506e-10,1.097506e-10,6.809376e-12,7.350933e-13,5.597455e-14,7.567772e-15,1.348824e+00,8.050843e-01,7.790232e-01
4.990000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.527469e-07,9.284902e-08,1.375873e-08,1.157974e-09,1.082866e-10,1.082866e-10,6.753609e-12,7.454327e-13,5.398505e-14,7.647242e-15,1.348832e+00,8.050855e-01,7.790232e-01
4.995000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.518855e-07,9.346894e-08,1.350955e-08,1.171531e-09,1.066193e-10,1.066193e-10,6.723923e-12,7.538943e-13,5.201473e-14,7.757405e-15,1.348841e+00,8.050867e-01,7.790233e-01
5.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.510274e-07,9.415654e-08,1.327660e-08,1.185370e-09,1.047745e-10,1.047745e-10,6.720019e-12,7.602421e-13,5.009922e-14,7.896615e-15,1.348850e+00,8.050878e-01,7.790234e-01
5.005000e-11,-5.000000e-06,-5.000000e-06,0.000000e+00,-1.569589e-06,-6.471486e-05,1.224714e-08,1.198731e-09,1.027817e-10,1.027817e-10,6.741073e-12,7.643154e-13,4.826921e-14,8.058844e-15,1.348786e+00,8.050889e-01,7.790234e-01
