time,"I(I_WL1)","I(I_BL1)","I(I_SE1)","I(BVMOUT)","V(QBIN)","V(QBOUT)","V(O1)","V(O2)","V(O2)","V(O3)","V(O4)","V(O5)","V(O6)","P(BJ1|XBQ1)","P(B01|XJTL1_1)","P(B01|XJTL1_2)"
4.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.361019e-07,1.548755e-07,2.197817e-08,1.926991e-09,1.399403e-10,1.399403e-10,1.306558e-11,1.035634e-12,7.463775e-14,1.534381e-14,1.347713e+00,8.049631e-01,7.790131e-01
4.510000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.341525e-07,1.526436e-07,2.206171e-08,1.888198e-09,1.387912e-10,1.387912e-10,1.317097e-11,9.951850e-13,7.578925e-14,1.542246e-14,1.347743e+00,8.049659e-01,7.790133e-01
4.520000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.322400e-07,1.501411e-07,2.213241e-08,1.845174e-09,1.385043e-10,1.385043e-10,1.320175e-11,9.563018e-13,7.748992e-14,1.538546e-14,1.347773e+00,8.049688e-01,7.790136e-01
4.530000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.303494e-07,1.474608e-07,2.217032e-08,1.800064e-09,1.389791e-10,1.389791e-10,1.314847e-11,9.213414e-13,7.953669e-14,1.522926e-14,1.347802e+00,8.049716e-01,7.790139e-01
4.540000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.284658e-07,1.447088e-07,2.215851e-08,1.755141e-09,1.400586e-10,1.400586e-10,1.300860e-11,8.922909e-13,8.169253e-14,1.495715e-14,1.347830e+00,8.049745e-01,7.790142e-01
4.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.265755e-07,1.419965e-07,2.208423e-08,1.712623e-09,1.415435e-10,1.415435e-10,1.278656e-11,8.706448e-13,8.372505e-14,1.458528e-14,1.347858e+00,8.049773e-01,7.790144e-01
4.560000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.246668e-07,1.394319e-07,2.193982e-08,1.674508e-09,1.432081e-10,1.432081e-10,1.249322e-11,8.572710e-13,8.541613e-14,1.413531e-14,1.347885e+00,8.049802e-01,7.790147e-01
4.570000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.227308e-07,1.371115e-07,2.172321e-08,1.642425e-09,1.448185e-10,1.448185e-10,1.214490e-11,8.523718e-13,8.657804e-14,1.363575e-14,1.347911e+00,8.049832e-01,7.790150e-01
4.580000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.207625e-07,1.351131e-07,2.143789e-08,1.617517e-09,1.461513e-10,1.461513e-10,1.176193e-11,8.554808e-13,8.707021e-14,1.311809e-14,1.347937e+00,8.049862e-01,7.790152e-01
4.590000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.187604e-07,1.334904e-07,2.109265e-08,1.600364e-09,1.470101e-10,1.470101e-10,1.136704e-11,8.655036e-13,8.681152e-14,1.261606e-14,1.347962e+00,8.049892e-01,7.790154e-01
4.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.167271e-07,1.322686e-07,2.070073e-08,1.590950e-09,1.472407e-10,1.472407e-10,1.098345e-11,8.808294e-13,8.578169e-14,1.216061e-14,1.347987e+00,8.049922e-01,7.790157e-01
4.610000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.146686e-07,1.314434e-07,2.027882e-08,1.588676e-09,1.467417e-10,1.467417e-10,1.063308e-11,8.994687e-13,8.402074e-14,1.177806e-14,1.348011e+00,8.049953e-01,7.790159e-01
4.620000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.125944e-07,1.309812e-07,1.984568e-08,1.592420e-09,1.454716e-10,1.454716e-10,1.033482e-11,9.192124e-13,8.163279e-14,1.148840e-14,1.348036e+00,8.049983e-01,7.790161e-01
4.630000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.105161e-07,1.308222e-07,1.942072e-08,1.600632e-09,1.434502e-10,1.434502e-10,1.010314e-11,9.378156e-13,7.876884e-14,1.130452e-14,1.348060e+00,8.050013e-01,7.790163e-01
4.640000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.084468e-07,1.308850e-07,1.902255e-08,1.611460e-09,1.407563e-10,1.407563e-10,9.947056e-12,9.531825e-13,7.561003e-14,1.123053e-14,1.348085e+00,8.050043e-01,7.790165e-01
4.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.063999e-07,1.310728e-07,1.866754e-08,1.622900e-09,1.375199e-10,1.375199e-10,9.869514e-12,9.635172e-13,7.236956e-14,1.126123e-14,1.348110e+00,8.050072e-01,7.790167e-01
4.660000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.043886e-07,1.312812e-07,1.836866e-08,1.632952e-09,1.339111e-10,1.339111e-10,9.867304e-12,9.674710e-13,6.924720e-14,1.138125e-14,1.348135e+00,8.050100e-01,7.790169e-01
4.670000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.024242e-07,1.314058e-07,1.813456e-08,1.639767e-09,1.301262e-10,1.301262e-10,9.931452e-12,9.642319e-13,6.644545e-14,1.157198e-14,1.348160e+00,8.050128e-01,7.790171e-01
4.680000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.005156e-07,1.313500e-07,1.796896e-08,1.641795e-09,1.263719e-10,1.263719e-10,1.004803e-11,9.535804e-13,6.412766e-14,1.180683e-14,1.348185e+00,8.050155e-01,7.790173e-01
4.690000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.986689e-07,1.310325e-07,1.787046e-08,1.637888e-09,1.228491e-10,1.228491e-10,1.019937e-11,9.358960e-13,6.242069e-14,1.205757e-14,1.348211e+00,8.050181e-01,7.790176e-01
4.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.968863e-07,1.303928e-07,1.783274e-08,1.627384e-09,1.197371e-10,1.197371e-10,1.036549e-11,9.121130e-13,6.139552e-14,1.229407e-14,1.348236e+00,8.050206e-01,7.790178e-01
4.710000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.951668e-07,1.293961e-07,1.784509e-08,1.610150e-09,1.171809e-10,1.171809e-10,1.052578e-11,8.836333e-13,6.107380e-14,1.248863e-14,1.348262e+00,8.050230e-01,7.790180e-01
4.720000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.935055e-07,1.280353e-07,1.789328e-08,1.586577e-09,1.152800e-10,1.152800e-10,1.066053e-11,8.522058e-13,6.141553e-14,1.261935e-14,1.348287e+00,8.050254e-01,7.790182e-01
4.730000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.918946e-07,1.263313e-07,1.796069e-08,1.557545e-09,1.140821e-10,1.140821e-10,1.075253e-11,8.197898e-13,6.233108e-14,1.266593e-14,1.348312e+00,8.050278e-01,7.790184e-01
4.740000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.903236e-07,1.243313e-07,1.802960e-08,1.524342e-09,1.135801e-10,1.135801e-10,1.078834e-11,7.883741e-13,6.368865e-14,1.262044e-14,1.348336e+00,8.050301e-01,7.790186e-01
4.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.887804e-07,1.221051e-07,1.808255e-08,1.488564e-09,1.137141e-10,1.137141e-10,1.075925e-11,7.598494e-13,6.531972e-14,1.247740e-14,1.348360e+00,8.050324e-01,7.790189e-01
4.760000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.872520e-07,1.197395e-07,1.810362e-08,1.451982e-09,1.143770e-10,1.143770e-10,1.066187e-11,7.358340e-13,6.704285e-14,1.224310e-14,1.348384e+00,8.050347e-01,7.790191e-01
4.770000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.857256e-07,1.173317e-07,1.807965e-08,1.416404e-09,1.154235e-10,1.154235e-10,1.049827e-11,7.175613e-13,6.866925e-14,1.193042e-14,1.348407e+00,8.050371e-01,7.790193e-01
4.780000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.841896e-07,1.149819e-07,1.800118e-08,1.383542e-09,1.166823e-10,1.166823e-10,1.027573e-11,7.057991e-13,7.002546e-14,1.155718e-14,1.348429e+00,8.050394e-01,7.790195e-01
4.790000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.826343e-07,1.127859e-07,1.786310e-08,1.354876e-09,1.179699e-10,1.179699e-10,1.000607e-11,7.007835e-13,7.095882e-14,1.114695e-14,1.348451e+00,8.050418e-01,7.790197e-01
4.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.810526e-07,1.108278e-07,1.766501e-08,1.331549e-09,1.191048e-10,1.191048e-10,9.704564e-12,7.022222e-13,7.135782e-14,1.072658e-14,1.348472e+00,8.050442e-01,7.790200e-01
4.810000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.794409e-07,1.091737e-07,1.741115e-08,1.314286e-09,1.199215e-10,1.199215e-10,9.388775e-12,7.093208e-13,7.115723e-14,1.032019e-14,1.348493e+00,8.050467e-01,7.790202e-01
4.820000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.777987e-07,1.078674e-07,1.711006e-08,1.303341e-09,1.202831e-10,1.202831e-10,9.077065e-12,7.208629e-13,7.033594e-14,9.954624e-15,1.348513e+00,8.050492e-01,7.790203e-01
4.830000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.761291e-07,1.069265e-07,1.677386e-08,1.298494e-09,1.200910e-10,1.200910e-10,8.787174e-12,7.353098e-13,6.892383e-14,9.649622e-15,1.348533e+00,8.050516e-01,7.790205e-01
4.840000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.744384e-07,1.063422e-07,1.641727e-08,1.299067e-09,1.192924e-10,1.192924e-10,8.534843e-12,7.509210e-13,6.700586e-14,9.421898e-15,1.348553e+00,8.050541e-01,7.790207e-01
4.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.727353e-07,1.060795e-07,1.605651e-08,1.303989e-09,1.178825e-10,1.178825e-10,8.332629e-12,7.659193e-13,6.469409e-14,9.280770e-15,1.348573e+00,8.050566e-01,7.790209e-01
4.860000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.710307e-07,1.060804e-07,1.570800e-08,1.311882e-09,1.159050e-10,1.159050e-10,8.188984e-12,7.786020e-13,6.214200e-14,9.227333e-15,1.348593e+00,8.050591e-01,7.790211e-01
4.870000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.693365e-07,1.062686e-07,1.538713e-08,1.321170e-09,1.134469e-10,1.134469e-10,8.107686e-12,7.874911e-13,5.950879e-14,9.258025e-15,1.348614e+00,8.050615e-01,7.790212e-01
4.880000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.676649e-07,1.065551e-07,1.510712e-08,1.330208e-09,1.106316e-10,1.106316e-10,8.087626e-12,7.914471e-13,5.696546e-14,9.360788e-15,1.348634e+00,8.050638e-01,7.790214e-01
4.890000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.660270e-07,1.068452e-07,1.487803e-08,1.337399e-09,1.076084e-10,1.076084e-10,8.123001e-12,7.897333e-13,5.466822e-14,9.520825e-15,1.348654e+00,8.050661e-01,7.790216e-01
4.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.644326e-07,1.070458e-07,1.470599e-08,1.341324e-09,1.045407e-10,1.045407e-10,8.203848e-12,7.820932e-13,5.275353e-14,9.713746e-15,1.348675e+00,8.050683e-01,7.790217e-01
4.910000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.628891e-07,1.070719e-07,1.459284e-08,1.340845e-09,1.015928e-10,1.015928e-10,8.316914e-12,7.687342e-13,5.132580e-14,9.917081e-15,1.348696e+00,8.050705e-01,7.790219e-01
4.920000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.614008e-07,1.068538e-07,1.453601e-08,1.335184e-09,9.891759e-11,9.891759e-11,8.446735e-12,7.503217e-13,5.044588e-14,1.010918e-14,1.348717e+00,8.050726e-01,7.790221e-01
4.930000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.599688e-07,1.063413e-07,1.452871e-08,1.323981e-09,9.664483e-11,9.664483e-11,8.576899e-12,7.279042e-13,5.013375e-14,1.026538e-14,1.348737e+00,8.050746e-01,7.790222e-01
4.940000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.585911e-07,1.055078e-07,1.456058e-08,1.307312e-09,9.487144e-11,9.487144e-11,8.691327e-12,7.028376e-13,5.036339e-14,1.036979e-14,1.348758e+00,8.050766e-01,7.790224e-01
4.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.572624e-07,1.043520e-07,1.461845e-08,1.285681e-09,9.365478e-11,9.365478e-11,8.775529e-12,6.766557e-13,5.106355e-14,1.040432e-14,1.348779e+00,8.050785e-01,7.790226e-01
4.960000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.559745e-07,1.028975e-07,1.468739e-08,1.259970e-09,9.300887e-11,9.300887e-11,8.817693e-12,6.509605e-13,5.213339e-14,1.036294e-14,1.348799e+00,8.050804e-01,7.790228e-01
4.970000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.547174e-07,1.011909e-07,1.475186e-08,1.231368e-09,9.290403e-11,9.290403e-11,8.809550e-12,6.272846e-13,5.343944e-14,1.024236e-14,1.348819e+00,8.050823e-01,7.790230e-01
4.980000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.534796e-07,9.929808e-08,1.479694e-08,1.201278e-09,9.327001e-11,9.327001e-11,8.746966e-12,6.069854e-13,5.483456e-14,1.004752e-14,1.348838e+00,8.050842e-01,7.790231e-01
4.990000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.522492e-07,9.729865e-08,1.480939e-08,1.171201e-09,9.400203e-11,9.400203e-11,8.630156e-12,5.911242e-13,5.616939e-14,9.789654e-15,1.348857e+00,8.050861e-01,7.790233e-01
5.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.510148e-07,9.527997e-08,1.477871e-08,1.142626e-09,9.496945e-11,9.496945e-11,8.463618e-12,5.804017e-13,5.729650e-14,9.482734e-15,1.348876e+00,8.050880e-01,7.790235e-01
5.010000e-11,-1.000000e-05,-1.000000e-05,0.000000e+00,-2.581997e-06,-5.771471e-05,4.738684e-09,1.110273e-09,9.602192e-11,9.602192e-11,8.255674e-12,5.751096e-13,5.809805e-14,9.145670e-15,1.348425e+00,8.050899e-01,7.790237e-01
5.020000e-11,-2.000000e-05,-2.000000e-05,0.000000e+00,-3.969788e-06,-2.142002e-05,-3.710584e-08,1.053022e-09,9.698964e-11,9.698964e-11,8.017752e-12,5.751013e-13,5.847403e-14,8.799289e-15,1.347003e+00,8.050916e-01,7.790239e-01
5.030000e-11,-3.000000e-05,-3.000000e-05,0.000000e+00,-4.441991e-06,-1.468628e-05,-1.372870e-07,9.225357e-10,9.767088e-11,9.767088e-11,7.763410e-12,5.798367e-13,5.836359e-14,8.466061e-15,1.344370e+00,8.050927e-01,7.790240e-01
5.040000e-11,-4.000000e-05,-4.000000e-05,0.000000e+00,-4.449271e-06,-1.645013e-05,-3.176115e-07,6.290198e-10,9.779592e-11,9.779592e-11,7.507149e-12,5.884066e-13,5.775468e-14,8.164074e-15,1.340570e+00,8.050917e-01,7.790242e-01
5.050000e-11,-5.000000e-05,-5.000000e-05,0.000000e+00,-4.493483e-06,-2.500913e-05,-5.891332e-07,2.481393e-11,9.695450e-11,9.695450e-11,7.263102e-12,5.996237e-13,5.665881e-14,7.914153e-15,1.335808e+00,8.050864e-01,7.790243e-01
5.060000e-11,-6.000000e-05,-6.000000e-05,0.000000e+00,-4.887809e-06,-3.602781e-05,-9.515035e-07,-1.112183e-09,9.447115e-11,9.447115e-11,7.043544e-12,6.121217e-13,5.513983e-14,7.725891e-15,1.330286e+00,8.050726e-01,7.790244e-01
5.070000e-11,-7.000000e-05,-7.000000e-05,0.000000e+00,-5.661656e-06,-4.508242e-05,-1.396183e-06,-3.092483e-09,8.921183e-11,8.921183e-11,6.857280e-12,6.244560e-13,5.328845e-14,7.608877e-15,1.324115e+00,8.050446e-01,7.790245e-01
5.080000e-11,-8.000000e-05,-8.000000e-05,0.000000e+00,-6.622384e-06,-4.964682e-05,-1.910525e-06,-6.323348e-09,7.930608e-11,7.930608e-11,6.707714e-12,6.352226e-13,5.122057e-14,7.563661e-15,1.317317e+00,8.049945e-01,7.790246e-01
5.090000e-11,-9.000000e-05,-9.000000e-05,0.000000e+00,-7.505894e-06,-4.969507e-05,-2.480280e-06,-1.130864e-08,6.177246e-11,6.177246e-11,6.590471e-12,6.431579e-13,4.906912e-14,7.587503e-15,1.309895e+00,8.049128e-01,7.790245e-01
5.100000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.122499e-06,-4.699362e-05,-3.089743e-06,-1.863779e-08,3.204251e-11,3.204251e-11,6.490243e-12,6.472276e-13,4.697110e-14,7.671631e-15,1.301906e+00,8.047886e-01,7.790242e-01
5.110000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-5.998854e-06,1.403604e-05,-3.710400e-06,-2.895577e-08,-1.660626e-11,-1.660626e-11,6.376447e-12,6.466784e-13,4.505477e-14,7.801798e-15,1.293978e+00,8.046098e-01,7.790236e-01
5.120000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.703596e-06,-2.003805e-05,-4.297763e-06,-4.291788e-08,-9.368532e-11,-9.368532e-11,6.197157e-12,6.410634e-13,4.343357e-14,7.961561e-15,1.286855e+00,8.043645e-01,7.790226e-01
5.130000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.265438e-06,-2.588764e-05,-4.798602e-06,-6.113034e-08,-2.121534e-10,-2.121534e-10,5.870685e-12,6.302182e-13,4.219630e-14,8.129545e-15,1.281055e+00,8.040416e-01,7.790208e-01
5.140000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.372863e-06,-2.395847e-05,-5.162433e-06,-8.407848e-08,-3.890309e-10,-3.890309e-10,5.274150e-12,6.141698e-13,4.139941e-14,8.288760e-15,1.276777e+00,8.036324e-01,7.790181e-01
5.150000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.596269e-06,-1.501569e-05,-5.350930e-06,-1.120471e-07,-6.458828e-10,-6.458828e-10,4.228378e-12,5.930019e-13,4.105878e-14,8.420571e-15,1.273980e+00,8.031315e-01,7.790140e-01
5.160000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.622865e-06,-2.761430e-06,-5.342291e-06,-1.450397e-07,-1.009062e-09,-1.009062e-09,2.478618e-12,5.666172e-13,4.115853e-14,8.508811e-15,1.272524e+00,8.025382e-01,7.790079e-01
5.170000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.380925e-06,8.396007e-06,-5.130994e-06,-1.827060e-07,-1.509599e-09,-1.509599e-09,-3.292167e-13,5.344317e-13,4.164248e-14,8.541969e-15,1.272270e+00,8.018578e-01,7.789995e-01
5.180000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.017535e-06,1.539499e-05,-4.725329e-06,-2.242862e-07,-2.182613e-09,-2.182613e-09,-4.676601e-12,4.949511e-13,4.241635e-14,8.512921e-15,1.273101e+00,8.011017e-01,7.789880e-01
5.190000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.775836e-06,1.744293e-05,-4.145060e-06,-2.685815e-07,-3.066142e-09,-3.066142e-09,-1.120412e-11,4.452262e-13,4.336232e-14,8.418379e-15,1.274878e+00,8.002877e-01,7.789726e-01
5.200000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.854918e-06,1.567025e-05,-3.420316e-06,-3.139579e-07,-4.199316e-09,-4.199316e-09,-2.074537e-11,3.801572e-13,4.432775e-14,8.261631e-15,1.277387e+00,7.994397e-01,7.789528e-01
5.210000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.322188e-06,1.203074e-05,-2.591356e-06,-3.583894e-07,-5.619832e-09,-5.619832e-09,-3.436084e-11,2.916291e-13,4.514904e-14,8.051445e-15,1.280297e+00,7.985861e-01,7.789277e-01
5.220000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-5.104779e-06,8.182237e-06,-1.707976e-06,-3.995420e-07,-7.360762e-09,-7.360762e-09,-5.336847e-11,1.674665e-13,4.562750e-14,7.798236e-15,1.283186e+00,7.977585e-01,7.788967e-01
5.230000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-6.042523e-06,4.882224e-06,-8.273509e-07,-4.348972e-07,-9.446795e-09,-9.446795e-09,-7.936683e-11,-9.848298e-15,4.555571e-14,7.519816e-15,1.285591e+00,7.969901e-01,7.788592e-01
5.240000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-6.961639e-06,2.030241e-06,-9.855282e-09,-4.619094e-07,-1.189009e-08,-1.189009e-08,-1.142458e-10,-2.646583e-13,4.468098e-14,7.229612e-15,1.287095e+00,7.963127e-01,7.788149e-01
5.250000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-7.730881e-06,-8.628030e-07,6.867146e-07,-4.781872e-07,-1.468599e-08,-1.468599e-08,-1.601793e-10,-6.298403e-13,4.270628e-14,6.943792e-15,1.287394e+00,7.957549e-01,7.787636e-01
5.260000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.281706e-06,-4.142505e-06,1.213443e-06,-4.816873e-07,-1.780897e-08,-1.780897e-08,-2.195935e-10,-1.148717e-12,3.925699e-14,6.679896e-15,1.286339e+00,7.953394e-01,7.787056e-01
5.270000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.596576e-06,-7.706279e-06,1.535892e-06,-4.709021e-07,-2.120916e-08,-2.120916e-08,-2.951056e-10,-1.877093e-12,3.384561e-14,6.446966e-15,1.283950e+00,7.950813e-01,7.786415e-01
5.280000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.683140e-06,-1.102248e-05,1.638038e-06,-4.450279e-07,-2.480988e-08,-2.480988e-08,-3.894277e-10,-2.885360e-12,2.581718e-14,6.253496e-15,1.280403e+00,7.949862e-01,7.785721e-01
5.290000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.552891e-06,-1.338402e-05,1.524070e-06,-4.040939e-07,-2.850663e-08,-2.850663e-08,-5.052318e-10,-4.260516e-12,1.428110e-14,6.097844e-15,1.276000e+00,7.950496e-01,7.784989e-01
5.300000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-8.214286e-06,-1.421653e-05,1.218008e-06,-3.490388e-07,-3.216786e-08,-3.216786e-08,-6.449758e-10,-6.107924e-12,-1.971413e-15,5.972336e-15,1.271134e+00,7.952567e-01,7.784235e-01
5.310000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-7.679295e-06,-1.328197e-05,7.614118e-07,-2.817225e-07,-3.563787e-08,-3.563787e-08,-8.106913e-10,-8.552582e-12,-2.456511e-14,5.859981e-15,1.266256e+00,7.955830e-01,7.783480e-01
5.320000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-6.974978e-06,-1.070968e-05,2.095261e-07,-2.048674e-07,-3.874188e-08,-3.874188e-08,-1.003739e-09,-1.173963e-11,-5.566324e-14,5.731732e-15,1.261830e+00,7.959964e-01,7.782749e-01
5.330000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-6.150743e-06,-6.885129e-06,-3.737372e-07,-1.219269e-07,-4.129342e-08,-4.129342e-08,-1.224539e-09,-1.583377e-11,-9.810097e-14,5.548402e-15,1.258303e+00,7.964588e-01,7.782064e-01
5.340000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-5.276103e-06,-2.284375e-06,-9.216053e-07,-3.688747e-08,-4.310372e-08,-4.310372e-08,-1.472299e-09,-2.101727e-11,-1.555271e-13,5.249977e-15,1.256055e+00,7.969298e-01,7.781453e-01
5.350000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.429735e-06,2.657608e-06,-1.370583e-06,4.598321e-08,-4.399280e-08,-4.399280e-08,-1.744736e-09,-2.748619e-11,-2.325621e-13,4.762468e-15,1.255369e+00,7.973697e-01,7.780939e-01
5.360000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.685010e-06,7.597738e-06,-1.666396e-06,1.224262e-07,-4.380155e-08,-4.380155e-08,-2.037846e-09,-3.544451e-11,-3.349463e-13,3.990783e-15,1.256395e+00,7.977423e-01,7.780542e-01
5.370000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.098130e-06,1.226086e-05,-1.769155e-06,1.884957e-07,-4.240419e-08,-4.240419e-08,-2.345714e-09,-4.509586e-11,-4.696938e-13,2.807771e-15,1.259137e+00,7.980186e-01,7.780282e-01
5.380000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-2.702809e-06,1.638328e-05,-1.657178e-06,2.408551e-07,-3.972014e-08,-3.972014e-08,-2.660407e-09,-5.663281e-11,-6.452161e-13,1.053668e-15,1.263455e+00,7.981792e-01,7.780168e-01
5.390000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-2.511854e-06,1.967259e-05,-1.329042e-06,2.770375e-07,-3.572437e-08,-3.572437e-08,-2.971969e-09,-7.022342e-11,-8.714058e-13,-1.474038e-15,1.269076e+00,7.982156e-01,7.780207e-01
5.400000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-2.522965e-06,2.181321e-05,-8.036746e-07,2.956495e-07,-3.045523e-08,-3.045523e-08,-3.268545e-09,-8.599552e-11,-1.159685e-12,-5.030749e-15,1.275626e+00,7.981315e-01,7.780396e-01
5.410000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-2.724932e-06,2.251717e-05,-1.185256e-07,2.964980e-07,-2.401903e-08,-2.401903e-08,-3.536637e-09,-1.040188e-10,-1.522957e-12,-9.941196e-15,1.282659e+00,7.979426e-01,7.780725e-01
5.420000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.101273e-06,2.159566e-05,6.738802e-07,2.806263e-07,-1.659053e-08,-1.659053e-08,-3.761521e-09,-1.242854e-10,-1.975475e-12,-1.660931e-14,1.289699e+00,7.976748e-01,7.781177e-01
5.430000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-3.630399e-06,1.901852e-05,1.510588e-06,2.502527e-07,-8.408949e-09,-8.408949e-09,-3.927802e-09,-1.466900e-10,-2.532608e-12,-2.553904e-14,1.296271e+00,7.973624e-01,7.781729e-01
5.440000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-4.283475e-06,1.493710e-05,2.323554e-06,2.086158e-07,2.306001e-10,2.306001e-10,-4.020119e-09,-1.710105e-10,-3.210417e-12,-3.734834e-14,1.301932e+00,7.970452e-01,7.782351e-01
5.450000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-5.022282e-06,9.663317e-06,3.045194e-06,1.597329e-07,8.990195e-09,8.990195e-09,-4.023959e-09,-1.968900e-10,-4.025135e-12,-5.278779e-14,1.306302e+00,7.967645e-01,7.783010e-01
5.460000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-5.799218e-06,3.615416e-06,3.613727e-06,1.080919e-07,1.750602e-08,1.750602e-08,-3.926553e-09,-2.238229e-10,-4.992415e-12,-7.276362e-14,1.309088e+00,7.965599e-01,7.783672e-01
5.470000e-11,-1.000000e-04,-1.000000e-04,0.000000e+00,-6.560437e-06,-2.748719e-06,3.977952e-06,5.829857e-08,2.540830e-08,2.540830e-08,-3.717808e-09,-2.511458e-10,-6.126437e-12,-9.835144e-14,1.310100e+00,7.964656e-01,7.784304e-01
