time,"I(I_WL1)","I(I_BL1)","I(I_SE1)","I(BVMOUT)","V(QBIN)","V(QBOUT)","V(O1)","V(O2)","V(O2)","V(O3)","V(O4)","V(O5)","V(O6)","P(BJ1|XBQ1)","P(B01|XJTL1_1)","P(B01|XJTL1_2)"
4.500000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.379277e-07,1.402860e-07,2.366953e-08,1.652587e-09,1.646601e-10,1.646601e-10,1.239077e-11,8.712063e-13,1.030243e-13,1.314111e-14,1.347716e+00,8.049615e-01,7.790133e-01
4.505000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.368397e-07,1.391846e-07,2.340728e-08,1.644475e-09,1.658149e-10,1.658149e-10,1.204853e-11,8.888224e-13,1.025108e-13,1.271416e-14,1.347729e+00,8.049631e-01,7.790134e-01
4.510000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.357302e-07,1.382906e-07,2.311927e-08,1.640182e-09,1.666449e-10,1.666449e-10,1.171484e-11,9.087794e-13,1.015982e-13,1.232010e-14,1.347742e+00,8.049649e-01,7.790136e-01
4.520000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.334509e-07,1.371367e-07,2.248190e-08,1.642549e-09,1.672280e-10,1.672280e-10,1.109534e-11,9.535617e-13,9.865069e-14,1.165967e-14,1.347767e+00,8.049683e-01,7.790138e-01
4.525000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.322848e-07,1.368726e-07,2.214143e-08,1.648783e-09,1.669486e-10,1.669486e-10,1.081965e-11,9.772499e-13,9.666228e-14,1.140427e-14,1.347780e+00,8.049700e-01,7.790139e-01
4.530000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.311040e-07,1.368075e-07,2.179284e-08,1.657991e-09,1.662800e-10,1.662800e-10,1.057260e-11,1.001019e-12,9.438669e-14,1.120039e-14,1.347792e+00,8.049718e-01,7.790140e-01
4.535000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.299114e-07,1.369295e-07,2.144114e-08,1.669806e-09,1.652258e-10,1.652258e-10,1.035787e-11,1.024282e-12,9.185460e-14,1.105296e-14,1.347805e+00,8.049735e-01,7.790141e-01
4.540000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.287100e-07,1.372229e-07,2.109137e-08,1.683813e-09,1.637973e-10,1.637973e-10,1.017847e-11,1.046474e-12,8.912082e-14,1.096527e-14,1.347817e+00,8.049752e-01,7.790142e-01
4.545000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.275034e-07,1.376690e-07,2.074855e-08,1.699557e-09,1.620133e-10,1.620133e-10,1.003664e-11,1.067053e-12,8.623248e-14,1.093403e-14,1.347830e+00,8.049770e-01,7.790143e-01
4.550000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.262949e-07,1.382459e-07,2.041752e-08,1.716553e-09,1.598998e-10,1.598998e-10,9.933848e-12,1.085518e-12,8.325152e-14,1.096143e-14,1.347843e+00,8.049787e-01,7.790144e-01
4.555000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.250884e-07,1.389295e-07,2.010289e-08,1.734295e-09,1.574893e-10,1.574893e-10,9.870767e-12,1.101412e-12,8.022014e-14,1.104255e-14,1.347856e+00,8.049804e-01,7.790145e-01
4.560000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.238874e-07,1.396935e-07,1.980893e-08,1.752266e-09,1.548198e-10,1.548198e-10,9.847243e-12,1.114347e-12,7.721177e-14,1.117518e-14,1.347869e+00,8.049820e-01,7.790146e-01
4.565000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.226958e-07,1.405102e-07,1.953950e-08,1.769950e-09,1.519345e-10,1.519345e-10,9.862326e-12,1.123983e-12,7.426150e-14,1.135221e-14,1.347882e+00,8.049836e-01,7.790147e-01
4.570000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.215172e-07,1.413510e-07,1.929797e-08,1.786839e-09,1.488805e-10,1.488805e-10,9.914286e-12,1.130073e-12,7.144496e-14,1.157472e-14,1.347895e+00,8.049853e-01,7.790148e-01
4.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.203549e-07,1.421870e-07,1.908713e-08,1.802447e-09,1.457081e-10,1.457081e-10,1.000066e-11,1.132420e-12,6.879284e-14,1.182903e-14,1.347909e+00,8.049868e-01,7.790149e-01
4.580000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.192121e-07,1.429892e-07,1.890920e-08,1.816318e-09,1.424696e-10,1.424696e-10,1.011833e-11,1.130936e-12,6.636489e-14,1.211183e-14,1.347922e+00,8.049884e-01,7.790150e-01
4.585000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.180918e-07,1.437298e-07,1.876571e-08,1.828031e-09,1.392180e-10,1.392180e-10,1.026354e-11,1.125587e-12,6.419726e-14,1.241492e-14,1.347936e+00,8.049899e-01,7.790151e-01
4.590000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.169965e-07,1.443819e-07,1.865755e-08,1.837217e-09,1.360065e-10,1.360065e-10,1.043202e-11,1.116434e-12,6.232615e-14,1.273335e-14,1.347950e+00,8.049913e-01,7.790152e-01
4.595000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.159283e-07,1.449207e-07,1.858489e-08,1.843554e-09,1.328870e-10,1.328870e-10,1.061909e-11,1.103613e-12,6.078113e-14,1.305287e-14,1.347964e+00,8.049928e-01,7.790153e-01
4.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.148888e-07,1.453238e-07,1.854722e-08,1.846786e-09,1.299090e-10,1.299090e-10,1.081971e-11,1.087335e-12,5.958524e-14,1.337021e-14,1.347978e+00,8.049942e-01,7.790155e-01
4.605000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.138792e-07,1.455712e-07,1.854335e-08,1.846716e-09,1.271190e-10,1.271190e-10,1.102863e-11,1.067882e-12,5.875272e-14,1.367548e-14,1.347992e+00,8.049955e-01,7.790156e-01
4.610000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.129002e-07,1.456465e-07,1.857141e-08,1.843217e-09,1.245593e-10,1.245593e-10,1.124047e-11,1.045593e-12,5.829070e-14,1.396377e-14,1.348007e+00,8.049968e-01,7.790157e-01
4.615000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.119520e-07,1.455364e-07,1.862894e-08,1.836233e-09,1.222673e-10,1.222673e-10,1.144984e-11,1.020875e-12,5.819643e-14,1.422355e-14,1.348021e+00,8.049981e-01,7.790158e-01
4.620000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.110342e-07,1.452315e-07,1.871291e-08,1.825775e-09,1.202747e-10,1.202747e-10,1.165149e-11,9.941667e-13,5.846827e-14,1.445265e-14,1.348036e+00,8.049994e-01,7.790159e-01
4.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.101459e-07,1.447263e-07,1.881978e-08,1.811927e-09,1.186071e-10,1.186071e-10,1.184032e-11,9.659586e-13,5.908102e-14,1.464228e-14,1.348050e+00,8.050006e-01,7.790160e-01
4.630000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.092856e-07,1.440194e-07,1.894557e-08,1.794839e-09,1.172832e-10,1.172832e-10,1.201159e-11,9.367622e-13,6.001986e-14,1.479026e-14,1.348065e+00,8.050018e-01,7.790161e-01
4.635000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.084516e-07,1.431131e-07,1.908595e-08,1.774726e-09,1.163148e-10,1.163148e-10,1.216093e-11,9.070968e-13,6.125028e-14,1.488946e-14,1.348079e+00,8.050030e-01,7.790163e-01
4.640000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.076415e-07,1.420141e-07,1.923633e-08,1.751861e-09,1.157065e-10,1.157065e-10,1.228449e-11,8.775020e-13,6.274159e-14,1.493879e-14,1.348093e+00,8.050042e-01,7.790164e-01
4.645000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.068527e-07,1.407327e-07,1.939194e-08,1.726573e-09,1.154557e-10,1.154557e-10,1.237895e-11,8.485019e-13,6.444938e-14,1.493714e-14,1.348107e+00,8.050054e-01,7.790165e-01
4.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.060821e-07,1.392829e-07,1.954793e-08,1.699235e-09,1.155526e-10,1.155526e-10,1.244164e-11,8.206122e-13,6.633091e-14,1.488233e-14,1.348121e+00,8.050065e-01,7.790167e-01
4.655000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.053263e-07,1.376819e-07,1.969946e-08,1.670263e-09,1.159805e-10,1.159805e-10,1.247057e-11,7.943086e-13,6.834069e-14,1.477601e-14,1.348135e+00,8.050077e-01,7.790168e-01
4.660000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.045820e-07,1.359500e-07,1.984180e-08,1.640100e-09,1.167163e-10,1.167163e-10,1.246444e-11,7.700394e-13,7.042719e-14,1.461816e-14,1.348148e+00,8.050088e-01,7.790169e-01
4.665000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.038455e-07,1.341103e-07,1.997045e-08,1.609214e-09,1.177310e-10,1.177310e-10,1.242268e-11,7.482103e-13,7.254056e-14,1.441319e-14,1.348162e+00,8.050100e-01,7.790170e-01
4.670000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.031130e-07,1.321877e-07,2.008116e-08,1.578081e-09,1.189901e-10,1.189901e-10,1.234548e-11,7.291681e-13,7.462816e-14,1.416326e-14,1.348175e+00,8.050112e-01,7.790172e-01
4.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.023808e-07,1.302089e-07,2.017008e-08,1.547185e-09,1.204546e-10,1.204546e-10,1.223371e-11,7.131934e-13,7.663684e-14,1.387224e-14,1.348188e+00,8.050123e-01,7.790173e-01
4.680000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.016452e-07,1.282017e-07,2.023382e-08,1.516998e-09,1.220816e-10,1.220816e-10,1.208900e-11,7.005193e-13,7.853208e-14,1.354559e-14,1.348200e+00,8.050135e-01,7.790174e-01
4.685000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.009029e-07,1.261944e-07,2.026949e-08,1.487980e-09,1.238256e-10,1.238256e-10,1.191359e-11,6.912936e-13,8.024973e-14,1.319263e-14,1.348213e+00,8.050148e-01,7.790176e-01
4.690000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.001504e-07,1.242154e-07,2.027479e-08,1.460563e-09,1.256388e-10,1.256388e-10,1.171036e-11,6.855948e-13,8.176241e-14,1.281611e-14,1.348225e+00,8.050160e-01,7.790177e-01
4.695000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.993849e-07,1.222923e-07,2.024802e-08,1.435146e-09,1.274725e-10,1.274725e-10,1.148271e-11,6.834337e-13,8.303120e-14,1.242533e-14,1.348236e+00,8.050173e-01,7.790178e-01
4.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.986038e-07,1.204517e-07,2.018814e-08,1.412086e-09,1.292783e-10,1.292783e-10,1.123455e-11,6.847485e-13,8.402101e-14,1.202359e-14,1.348248e+00,8.050185e-01,7.790179e-01
4.705000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.978047e-07,1.187187e-07,2.009478e-08,1.391694e-09,1.310083e-10,1.310083e-10,1.097014e-11,6.894006e-13,8.471158e-14,1.162295e-14,1.348259e+00,8.050198e-01,7.790181e-01
4.710000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.969859e-07,1.171160e-07,1.996824e-08,1.374223e-09,1.326169e-10,1.326169e-10,1.069406e-11,6.971876e-13,8.508427e-14,1.122779e-14,1.348270e+00,8.050212e-01,7.790182e-01
4.715000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.961460e-07,1.156639e-07,1.980950e-08,1.359870e-09,1.340612e-10,1.340612e-10,1.041109e-11,7.078459e-13,8.512318e-14,1.085017e-14,1.348281e+00,8.050225e-01,7.790183e-01
4.720000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.952843e-07,1.143795e-07,1.962017e-08,1.348767e-09,1.353020e-10,1.353020e-10,1.012613e-11,7.210583e-13,8.482997e-14,1.048899e-14,1.348292e+00,8.050239e-01,7.790184e-01
4.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.944004e-07,1.132767e-07,1.940249e-08,1.340984e-09,1.363045e-10,1.363045e-10,9.844050e-12,7.364525e-13,8.419914e-14,1.015741e-14,1.348302e+00,8.050253e-01,7.790185e-01
4.730000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.934946e-07,1.123658e-07,1.915925e-08,1.336522e-09,1.370389e-10,1.370389e-10,9.569648e-12,7.536126e-13,8.325207e-14,9.856519e-15,1.348312e+00,8.050267e-01,7.790186e-01
4.735000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.925677e-07,1.116533e-07,1.889377e-08,1.335318e-09,1.374813e-10,1.374813e-10,9.307537e-12,7.720980e-13,8.199205e-14,9.593992e-15,1.348323e+00,8.050281e-01,7.790187e-01
4.740000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.916208e-07,1.111418e-07,1.860980e-08,1.337244e-09,1.376138e-10,1.376138e-10,9.062030e-12,7.914405e-13,8.044430e-14,9.373120e-15,1.348333e+00,8.050295e-01,7.790188e-01
4.745000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.906558e-07,1.108297e-07,1.831145e-08,1.342111e-09,1.374247e-10,1.374247e-10,8.837075e-12,8.111618e-13,7.864607e-14,9.196641e-15,1.348343e+00,8.050309e-01,7.790189e-01
4.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.896747e-07,1.107119e-07,1.800315e-08,1.349674e-09,1.369092e-10,1.369092e-10,8.636186e-12,8.307778e-13,7.661931e-14,9.067296e-15,1.348353e+00,8.050324e-01,7.790190e-01
4.755000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.886802e-07,1.107790e-07,1.768949e-08,1.359634e-09,1.360690e-10,1.360690e-10,8.462344e-12,8.498058e-13,7.440893e-14,8.987277e-15,1.348363e+00,8.050338e-01,7.790191e-01
4.760000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.876752e-07,1.110183e-07,1.737518e-08,1.371648e-09,1.349125e-10,1.349125e-10,8.317983e-12,8.677891e-13,7.205003e-14,8.953845e-15,1.348373e+00,8.050352e-01,7.790192e-01
4.765000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.866630e-07,1.114137e-07,1.706494e-08,1.385333e-09,1.334542e-10,1.334542e-10,8.204900e-12,8.842981e-13,6.959358e-14,8.969191e-15,1.348383e+00,8.050367e-01,7.790193e-01
4.770000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.856468e-07,1.119460e-07,1.676341e-08,1.400276e-09,1.317149e-10,1.317149e-10,8.124260e-12,8.989195e-13,6.707902e-14,9.031671e-15,1.348394e+00,8.050381e-01,7.790193e-01
4.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.846304e-07,1.125933e-07,1.647503e-08,1.416040e-09,1.297208e-10,1.297208e-10,8.076563e-12,9.113032e-13,6.455680e-14,9.135805e-15,1.348404e+00,8.050395e-01,7.790194e-01
4.780000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.836173e-07,1.133316e-07,1.620400e-08,1.432177e-09,1.275030e-10,1.275030e-10,8.061634e-12,9.211395e-13,6.207404e-14,9.281044e-15,1.348415e+00,8.050409e-01,7.790195e-01
4.785000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.826114e-07,1.141352e-07,1.595416e-08,1.448232e-09,1.250973e-10,1.250973e-10,8.078634e-12,9.281679e-13,5.967074e-14,9.460811e-15,1.348425e+00,8.050422e-01,7.790196e-01
4.790000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.816160e-07,1.149771e-07,1.572894e-08,1.463754e-09,1.225427e-10,1.225427e-10,8.126101e-12,9.322061e-13,5.739241e-14,9.670174e-15,1.348436e+00,8.050436e-01,7.790197e-01
4.795000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.806349e-07,1.158297e-07,1.553125e-08,1.478308e-09,1.198812e-10,1.198812e-10,8.201958e-12,9.331115e-13,5.528014e-14,9.905297e-15,1.348447e+00,8.050449e-01,7.790197e-01
4.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.796711e-07,1.166655e-07,1.536346e-08,1.491478e-09,1.171566e-10,1.171566e-10,8.303569e-12,9.308239e-13,5.337340e-14,1.016015e-14,1.348458e+00,8.050462e-01,7.790198e-01
4.805000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.787276e-07,1.174572e-07,1.522736e-08,1.502879e-09,1.144139e-10,1.144139e-10,8.427811e-12,9.253448e-13,5.169520e-14,1.042597e-14,1.348469e+00,8.050474e-01,7.790199e-01
4.810000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.778071e-07,1.181786e-07,1.512407e-08,1.512166e-09,1.116979e-10,1.116979e-10,8.571120e-12,9.167395e-13,5.028228e-14,1.069726e-14,1.348481e+00,8.050486e-01,7.790200e-01
4.815000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.769119e-07,1.188051e-07,1.505410e-08,1.519035e-09,1.090529e-10,1.090529e-10,8.729576e-12,9.051451e-13,4.914941e-14,1.096636e-14,1.348493e+00,8.050498e-01,7.790201e-01
4.820000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.760437e-07,1.193141e-07,1.501727e-08,1.523235e-09,1.065215e-10,1.065215e-10,8.898988e-12,8.907396e-13,4.831799e-14,1.122889e-14,1.348504e+00,8.050509e-01,7.790202e-01
4.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.752038e-07,1.196855e-07,1.501273e-08,1.524569e-09,1.041436e-10,1.041436e-10,9.074982e-12,8.737861e-13,4.778745e-14,1.147662e-14,1.348516e+00,8.050521e-01,7.790203e-01
4.830000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.743932e-07,1.199020e-07,1.503901e-08,1.522899e-09,1.019560e-10,1.019560e-10,9.253084e-12,8.545707e-13,4.757097e-14,1.170188e-14,1.348528e+00,8.050532e-01,7.790203e-01
4.835000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.736120e-07,1.199498e-07,1.509403e-08,1.518147e-09,9.999141e-11,9.999141e-11,9.428811e-12,8.334436e-13,4.765701e-14,1.190466e-14,1.348540e+00,8.050542e-01,7.790204e-01
4.840000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.728601e-07,1.198182e-07,1.517513e-08,1.510301e-09,9.827780e-11,9.827780e-11,9.597777e-12,8.107809e-13,4.804012e-14,1.207456e-14,1.348552e+00,8.050552e-01,7.790205e-01
4.845000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.721367e-07,1.195006e-07,1.527914e-08,1.499408e-09,9.683807e-11,9.683807e-11,9.755757e-12,7.869935e-13,4.870383e-14,1.220775e-14,1.348564e+00,8.050562e-01,7.790206e-01
4.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.714405e-07,1.189939e-07,1.540245e-08,1.485579e-09,9.568946e-11,9.568946e-11,9.898791e-12,7.625062e-13,4.962349e-14,1.230366e-14,1.348576e+00,8.050572e-01,7.790207e-01
4.855000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.707700e-07,1.182993e-07,1.554105e-08,1.468982e-09,9.484330e-11,9.484330e-11,1.002326e-11,7.377580e-13,5.077444e-14,1.235737e-14,1.348588e+00,8.050582e-01,7.790208e-01
4.860000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.701227e-07,1.174215e-07,1.569065e-08,1.449842e-09,9.430480e-11,9.430480e-11,1.012594e-11,7.131907e-13,5.212489e-14,1.236833e-14,1.348600e+00,8.050592e-01,7.790209e-01
4.865000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.694963e-07,1.163692e-07,1.584676e-08,1.428434e-09,9.407298e-11,9.407298e-11,1.020409e-11,6.892438e-13,5.364360e-14,1.233599e-14,1.348612e+00,8.050601e-01,7.790210e-01
4.870000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.688877e-07,1.151545e-07,1.600476e-08,1.405077e-09,9.414076e-11,9.414076e-11,1.025549e-11,6.663333e-13,5.528398e-14,1.225926e-14,1.348623e+00,8.050610e-01,7.790211e-01
4.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.682937e-07,1.137930e-07,1.616001e-08,1.380130e-09,9.449509e-11,9.449509e-11,1.027847e-11,6.448467e-13,5.701095e-14,1.213759e-14,1.348635e+00,8.050620e-01,7.790213e-01
4.880000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.677109e-07,1.123030e-07,1.630793e-08,1.353982e-09,9.511728e-11,9.511728e-11,1.027196e-11,6.251551e-13,5.878615e-14,1.197646e-14,1.348646e+00,8.050629e-01,7.790214e-01
4.885000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.671356e-07,1.107059e-07,1.644412e-08,1.327046e-09,9.598340e-11,9.598340e-11,1.023551e-11,6.075768e-13,6.055862e-14,1.177587e-14,1.348657e+00,8.050638e-01,7.790215e-01
4.890000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.665641e-07,1.090248e-07,1.656441e-08,1.299748e-09,9.706479e-11,9.706479e-11,1.016927e-11,5.923941e-13,6.228998e-14,1.154129e-14,1.348668e+00,8.050648e-01,7.790216e-01
4.895000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.659929e-07,1.072848e-07,1.666498e-08,1.272522e-09,9.832869e-11,9.832869e-11,1.007399e-11,5.798274e-13,6.394241e-14,1.127548e-14,1.348679e+00,8.050657e-01,7.790217e-01
4.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.654181e-07,1.055120e-07,1.674241e-08,1.245799e-09,9.973887e-11,9.973887e-11,9.951041e-12,5.700563e-13,6.547263e-14,1.098335e-14,1.348689e+00,8.050667e-01,7.790218e-01
4.905000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.648364e-07,1.037333e-07,1.679377e-08,1.219997e-09,1.012564e-10,1.012564e-10,9.802313e-12,5.631841e-13,6.684609e-14,1.067095e-14,1.348699e+00,8.050676e-01,7.790219e-01
4.910000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.642445e-07,1.019756e-07,1.681665e-08,1.195517e-09,1.028406e-10,1.028406e-10,9.630227e-12,5.592741e-13,6.803212e-14,1.034430e-14,1.348709e+00,8.050686e-01,7.790220e-01
4.915000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.636393e-07,1.002654e-07,1.680924e-08,1.172731e-09,1.044494e-10,1.044494e-10,9.437657e-12,5.583145e-13,6.899453e-14,1.000888e-14,1.348719e+00,8.050697e-01,7.790221e-01
4.920000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.630182e-07,9.862806e-08,1.677036e-08,1.151976e-09,1.060409e-10,1.060409e-10,9.227888e-12,5.602365e-13,6.972457e-14,9.669078e-15,1.348728e+00,8.050707e-01,7.790222e-01
4.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.623789e-07,9.708764e-08,1.669945e-08,1.133548e-09,1.075736e-10,1.075736e-10,9.004510e-12,5.649182e-13,7.018604e-14,9.336399e-15,1.348737e+00,8.050718e-01,7.790223e-01
4.930000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.617195e-07,9.566605e-08,1.659664e-08,1.117695e-09,1.090075e-10,1.090075e-10,8.771404e-12,5.721757e-13,7.037787e-14,9.009748e-15,1.348746e+00,8.050728e-01,7.790224e-01
4.935000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.610389e-07,9.438276e-08,1.646268e-08,1.104613e-09,1.103049e-10,1.103049e-10,8.532582e-12,5.817807e-13,7.028963e-14,8.700088e-15,1.348755e+00,8.050739e-01,7.790225e-01
4.940000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.603360e-07,9.325441e-08,1.629897e-08,1.094443e-09,1.114310e-10,1.114310e-10,8.292181e-12,5.934546e-13,6.992078e-14,8.412350e-15,1.348764e+00,8.050751e-01,7.790226e-01
4.945000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.596106e-07,9.229444e-08,1.610753e-08,1.087266e-09,1.123549e-10,1.123549e-10,8.054328e-12,6.068752e-13,6.927515e-14,8.148728e-15,1.348772e+00,8.050762e-01,7.790227e-01
4.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.588628e-07,9.151282e-08,1.589092e-08,1.083103e-09,1.130498e-10,1.130498e-10,7.823081e-12,6.216984e-13,6.836316e-14,7.916345e-15,1.348780e+00,8.050774e-01,7.790228e-01
4.955000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.580935e-07,9.091588e-08,1.565224e-08,1.081915e-09,1.134937e-10,1.134937e-10,7.602329e-12,6.375486e-13,6.720015e-14,7.716299e-15,1.348788e+00,8.050785e-01,7.790228e-01
4.960000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.573038e-07,9.050613e-08,1.539503e-08,1.083604e-09,1.136700e-10,1.136700e-10,7.395742e-12,6.540215e-13,6.580640e-14,7.555166e-15,1.348797e+00,8.050797e-01,7.790229e-01
4.965000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.564954e-07,9.028227e-08,1.512320e-08,1.088015e-09,1.135675e-10,1.135675e-10,7.206664e-12,6.707245e-13,6.420877e-14,7.432946e-15,1.348805e+00,8.050809e-01,7.790230e-01
4.970000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.556705e-07,9.023920e-08,1.484097e-08,1.094938e-09,1.131807e-10,1.131807e-10,7.038074e-12,6.872494e-13,6.243467e-14,7.349639e-15,1.348813e+00,8.050821e-01,7.790231e-01
4.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.548318e-07,9.036811e-08,1.455276e-08,1.104114e-09,1.125100e-10,1.125100e-10,6.892512e-12,7.031977e-13,6.051861e-14,7.309630e-15,1.348821e+00,8.050833e-01,7.790232e-01
4.980000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.539820e-07,9.065669e-08,1.426312e-08,1.115241e-09,1.115614e-10,1.115614e-10,6.772048e-12,7.181842e-13,5.849732e-14,7.310178e-15,1.348829e+00,8.050845e-01,7.790232e-01
4.985000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.531244e-07,9.108941e-08,1.397664e-08,1.127978e-09,1.103467e-10,1.103467e-10,6.678220e-12,7.318514e-13,5.640149e-14,7.348543e-15,1.348837e+00,8.050857e-01,7.790233e-01
4.990000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.522624e-07,9.164779e-08,1.369782e-08,1.141954e-09,1.088830e-10,1.088830e-10,6.612028e-12,7.438690e-13,5.428265e-14,7.424177e-15,1.348845e+00,8.050869e-01,7.790234e-01
4.995000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.513997e-07,9.231083e-08,1.343102e-08,1.156772e-09,1.071924e-10,1.071924e-10,6.573902e-12,7.539376e-13,5.216435e-14,7.536532e-15,1.348854e+00,8.050881e-01,7.790234e-01
5.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.505398e-07,9.305541e-08,1.318035e-08,1.172024e-09,1.053013e-10,1.053013e-10,6.563704e-12,7.618151e-13,5.009538e-14,7.679579e-15,1.348862e+00,8.050892e-01,7.790235e-01
5.005000e-11,-5.000000e-06,-5.000000e-06,0.000000e+00,-1.569058e-06,-6.471672e-05,1.213035e-08,1.186918e-09,1.032401e-10,1.032401e-10,6.580738e-12,7.672914e-13,4.811191e-14,7.850577e-15,1.348799e+00,8.050904e-01,7.790236e-01
