time,"I(I_WL1)","I(I_BL1)","I(I_SE1)","I(BVMOUT)","V(QBIN)","V(QBOUT)","V(O1)","V(O2)","V(O2)","V(O3)","V(O4)","V(O5)","V(O6)","P(BJ1|XBQ1)","P(B01|XJTL1_1)","P(B01|XJTL1_2)"
4.560000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.242254e-07,1.403230e-07,1.988142e-08,1.760696e-09,1.544610e-10,1.544610e-10,9.955713e-12,1.114002e-12,7.707914e-14,1.132645e-14,1.347860e+00,8.049810e-01,7.790146e-01
4.565000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.230346e-07,1.410956e-07,1.962156e-08,1.777355e-09,1.516254e-10,1.516254e-10,9.974185e-12,1.122567e-12,7.424068e-14,1.150293e-14,1.347873e+00,8.049827e-01,7.790147e-01
4.570000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.218568e-07,1.418871e-07,1.938906e-08,1.793176e-09,1.486349e-10,1.486349e-10,1.002787e-11,1.127677e-12,7.152991e-14,1.171941e-14,1.347886e+00,8.049843e-01,7.790148e-01
4.575000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.206954e-07,1.426696e-07,1.918656e-08,1.807695e-09,1.455383e-10,1.455383e-10,1.011429e-11,1.129166e-12,6.899453e-14,1.196769e-14,1.347900e+00,8.049858e-01,7.790149e-01
4.580000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.195536e-07,1.434153e-07,1.901609e-08,1.820474e-09,1.423862e-10,1.423862e-10,1.023031e-11,1.126939e-12,6.667893e-14,1.224282e-14,1.347914e+00,8.049874e-01,7.790150e-01
4.585000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.184342e-07,1.440972e-07,1.887906e-08,1.831118e-09,1.392298e-10,1.392298e-10,1.037226e-11,1.120999e-12,6.462092e-14,1.253659e-14,1.347928e+00,8.049889e-01,7.790151e-01
4.590000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.173396e-07,1.446898e-07,1.877621e-08,1.839275e-09,1.361203e-10,1.361203e-10,1.053592e-11,1.111406e-12,6.285339e-14,1.284022e-14,1.347942e+00,8.049903e-01,7.790152e-01
4.595000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.162720e-07,1.451694e-07,1.870762e-08,1.844646e-09,1.331073e-10,1.331073e-10,1.071674e-11,1.098307e-12,6.140922e-14,1.314714e-14,1.347956e+00,8.049918e-01,7.790153e-01
4.600000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.152330e-07,1.455144e-07,1.867269e-08,1.846989e-09,1.302382e-10,1.302382e-10,1.090980e-11,1.081917e-12,6.029554e-14,1.344968e-14,1.347970e+00,8.049931e-01,7.790154e-01
4.605000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.142237e-07,1.457064e-07,1.867018e-08,1.846128e-09,1.275572e-10,1.275572e-10,1.111003e-11,1.062518e-12,5.953866e-14,1.374070e-14,1.347984e+00,8.049945e-01,7.790155e-01
4.610000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.132448e-07,1.457296e-07,1.869822e-08,1.841948e-09,1.251044e-10,1.251044e-10,1.131223e-11,1.040449e-12,5.914185e-14,1.401200e-14,1.347999e+00,8.049958e-01,7.790156e-01
4.615000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.122964e-07,1.455721e-07,1.875433e-08,1.834406e-09,1.229150e-10,1.229150e-10,1.151122e-11,1.016102e-12,5.909691e-14,1.425753e-14,1.348013e+00,8.049971e-01,7.790157e-01
4.620000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.113781e-07,1.452251e-07,1.883551e-08,1.823523e-09,1.210186e-10,1.210186e-10,1.170195e-11,9.899164e-13,5.940164e-14,1.446854e-14,1.348027e+00,8.049984e-01,7.790158e-01
4.625000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.104889e-07,1.446840e-07,1.893828e-08,1.809390e-09,1.194389e-10,1.194389e-10,1.187956e-11,9.623654e-13,6.003521e-14,1.464338e-14,1.348042e+00,8.049996e-01,7.790160e-01
4.630000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.096276e-07,1.439480e-07,1.905874e-08,1.792160e-09,1.181929e-10,1.181929e-10,1.203952e-11,9.339391e-13,6.097460e-14,1.477711e-14,1.348056e+00,8.050009e-01,7.790161e-01
4.635000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.087922e-07,1.430201e-07,1.919268e-08,1.772051e-09,1.172909e-10,1.172909e-10,1.217773e-11,9.051588e-13,6.219297e-14,1.486206e-14,1.348071e+00,8.050021e-01,7.790162e-01
4.640000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.079804e-07,1.419072e-07,1.933563e-08,1.749334e-09,1.167363e-10,1.167363e-10,1.229051e-11,8.765292e-13,6.365632e-14,1.490097e-14,1.348085e+00,8.050032e-01,7.790163e-01
4.645000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.071896e-07,1.406200e-07,1.948295e-08,1.724333e-09,1.165253e-10,1.165253e-10,1.237480e-11,8.485556e-13,6.532246e-14,1.488727e-14,1.348099e+00,8.050044e-01,7.790165e-01
4.650000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.064167e-07,1.391723e-07,1.962997e-08,1.697415e-09,1.166475e-10,1.166475e-10,1.242811e-11,8.217297e-13,6.714863e-14,1.482314e-14,1.348113e+00,8.050056e-01,7.790166e-01
4.655000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.056584e-07,1.375815e-07,1.977203e-08,1.668985e-09,1.170858e-10,1.170858e-10,1.244863e-11,7.965129e-13,6.908606e-14,1.471134e-14,1.348126e+00,8.050068e-01,7.790167e-01
4.660000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.049113e-07,1.358677e-07,1.990457e-08,1.639475e-09,1.178170e-10,1.178170e-10,1.243522e-11,7.733235e-13,7.109365e-14,1.454801e-14,1.348140e+00,8.050079e-01,7.790168e-01
4.665000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.041718e-07,1.340534e-07,2.002327e-08,1.609337e-09,1.188122e-10,1.188122e-10,1.238745e-11,7.525505e-13,7.311987e-14,1.433865e-14,1.348153e+00,8.050091e-01,7.790170e-01
4.670000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.034361e-07,1.321631e-07,2.012410e-08,1.579035e-09,1.200375e-10,1.200375e-10,1.230561e-11,7.345063e-13,7.510992e-14,1.408982e-14,1.348166e+00,8.050103e-01,7.790171e-01
4.675000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.027005e-07,1.302228e-07,2.020339e-08,1.549031e-09,1.214546e-10,1.214546e-10,1.219068e-11,7.194749e-13,7.702269e-14,1.380099e-14,1.348179e+00,8.050115e-01,7.790172e-01
4.680000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.019616e-07,1.282594e-07,2.025792e-08,1.519782e-09,1.230217e-10,1.230217e-10,1.204430e-11,7.076420e-13,7.880830e-14,1.348037e-14,1.348192e+00,8.050127e-01,7.790174e-01
4.685000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.012157e-07,1.263005e-07,2.028499e-08,1.491726e-09,1.246945e-10,1.246945e-10,1.186875e-11,6.991590e-13,8.042292e-14,1.313289e-14,1.348204e+00,8.050139e-01,7.790175e-01
4.690000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-2.004598e-07,1.243734e-07,2.028245e-08,1.465277e-09,1.264268e-10,1.264268e-10,1.166688e-11,6.940844e-13,8.183585e-14,1.276459e-14,1.348216e+00,8.050152e-01,7.790176e-01
4.695000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.996909e-07,1.225047e-07,2.024876e-08,1.440814e-09,1.281716e-10,1.281716e-10,1.144208e-11,6.924128e-13,8.300105e-14,1.238422e-14,1.348228e+00,8.050164e-01,7.790177e-01
4.700000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.989063e-07,1.207200e-07,2.018301e-08,1.418675e-09,1.298821e-10,1.298821e-10,1.119814e-11,6.940756e-13,8.390044e-14,1.199345e-14,1.348239e+00,8.050177e-01,7.790179e-01
4.705000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.981039e-07,1.190431e-07,2.008492e-08,1.399151e-09,1.315126e-10,1.315126e-10,1.093926e-11,6.989293e-13,8.450277e-14,1.160816e-14,1.348251e+00,8.050190e-01,7.790180e-01
4.710000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.972820e-07,1.174957e-07,1.995490e-08,1.382480e-09,1.330194e-10,1.330194e-10,1.066987e-11,7.067711e-13,8.479489e-14,1.122779e-14,1.348262e+00,8.050204e-01,7.790181e-01
4.715000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.964392e-07,1.160969e-07,1.979397e-08,1.368842e-09,1.343616e-10,1.343616e-10,1.039461e-11,7.173347e-13,8.476803e-14,1.086004e-14,1.348273e+00,8.050217e-01,7.790182e-01
4.720000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.955748e-07,1.148629e-07,1.960379e-08,1.358356e-09,1.355021e-10,1.355021e-10,1.011820e-11,7.302988e-13,8.441672e-14,1.051640e-14,1.348283e+00,8.050231e-01,7.790183e-01
4.725000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.946885e-07,1.138064e-07,1.938658e-08,1.351078e-09,1.364080e-10,1.364080e-10,9.845345e-12,7.453082e-13,8.374643e-14,1.019797e-14,1.348294e+00,8.050245e-01,7.790184e-01
4.730000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.937805e-07,1.129370e-07,1.914515e-08,1.347001e-09,1.370515e-10,1.370515e-10,9.580641e-12,7.619504e-13,8.276593e-14,9.911326e-15,1.348304e+00,8.050259e-01,7.790185e-01
4.735000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.928517e-07,1.122601e-07,1.888275e-08,1.346053e-09,1.374104e-10,1.374104e-10,9.328482e-12,7.798006e-13,8.149276e-14,9.662501e-15,1.348315e+00,8.050273e-01,7.790186e-01
4.740000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.919033e-07,1.117777e-07,1.860306e-08,1.348104e-09,1.374683e-10,1.374683e-10,9.092988e-12,7.983999e-13,7.994829e-14,9.455878e-15,1.348325e+00,8.050287e-01,7.790187e-01
4.745000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.909370e-07,1.114877e-07,1.831012e-08,1.352962e-09,1.372151e-10,1.372151e-10,8.877898e-12,8.172887e-13,7.815994e-14,9.290361e-15,1.348335e+00,8.050301e-01,7.790188e-01
4.750000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.899550e-07,1.113844e-07,1.800823e-08,1.360381e-09,1.366470e-10,1.366470e-10,8.686521e-12,8.359960e-13,7.616276e-14,9.169237e-15,1.348345e+00,8.050316e-01,7.790189e-01
4.755000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.889599e-07,1.114583e-07,1.770183e-08,1.370068e-09,1.357667e-10,1.357667e-10,8.521649e-12,8.540665e-13,7.399185e-14,9.097988e-15,1.348355e+00,8.050330e-01,7.790190e-01
4.760000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.879546e-07,1.116964e-07,1.739551e-08,1.381684e-09,1.345833e-10,1.345833e-10,8.385529e-12,8.710600e-13,7.168885e-14,9.072776e-15,1.348365e+00,8.050344e-01,7.790191e-01
4.765000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.869423e-07,1.120827e-07,1.709380e-08,1.394855e-09,1.331117e-10,1.331117e-10,8.279800e-12,8.865572e-13,6.929597e-14,9.093055e-15,1.348376e+00,8.050359e-01,7.790192e-01
4.770000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.859264e-07,1.125980e-07,1.680118e-08,1.409178e-09,1.313727e-10,1.313727e-10,8.205488e-12,9.001834e-13,6.685596e-14,9.158276e-15,1.348386e+00,8.050373e-01,7.790193e-01
4.775000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.849104e-07,1.132210e-07,1.652191e-08,1.424230e-09,1.293926e-10,1.293926e-10,8.162955e-12,9.115981e-13,6.441485e-14,9.263505e-15,1.348397e+00,8.050387e-01,7.790194e-01
4.780000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.838981e-07,1.139279e-07,1.625999e-08,1.439576e-09,1.272020e-10,1.272020e-10,8.151938e-12,9.205097e-13,6.201594e-14,9.408744e-15,1.348407e+00,8.050401e-01,7.790194e-01
4.785000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.828929e-07,1.146937e-07,1.601910e-08,1.454777e-09,1.248359e-10,1.248359e-10,8.171537e-12,9.266849e-13,5.970801e-14,9.586319e-15,1.348418e+00,8.050414e-01,7.790195e-01
4.790000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.818986e-07,1.154923e-07,1.580246e-08,1.469400e-09,1.223325e-10,1.223325e-10,8.220225e-12,9.299464e-13,5.752175e-14,9.790202e-15,1.348429e+00,8.050427e-01,7.790196e-01
4.795000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.809185e-07,1.162968e-07,1.561282e-08,1.483027e-09,1.197327e-10,1.197327e-10,8.295922e-12,9.301750e-13,5.550430e-14,1.001820e-14,1.348440e+00,8.050440e-01,7.790197e-01
4.800000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.799558e-07,1.170805e-07,1.545239e-08,1.495260e-09,1.170788e-10,1.170788e-10,8.396004e-12,9.273245e-13,5.369183e-14,1.026428e-14,1.348451e+00,8.050453e-01,7.790198e-01
4.805000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.790135e-07,1.178173e-07,1.532281e-08,1.505734e-09,1.144143e-10,1.144143e-10,8.517386e-12,9.214014e-13,5.210078e-14,1.052023e-14,1.348463e+00,8.050466e-01,7.790198e-01
4.810000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.780941e-07,1.184820e-07,1.522507e-08,1.514120e-09,1.117825e-10,1.117825e-10,8.656566e-12,9.124805e-13,5.077170e-14,1.078112e-14,1.348474e+00,8.050478e-01,7.790199e-01
4.815000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.771998e-07,1.190512e-07,1.515956e-08,1.520133e-09,1.092259e-10,1.092259e-10,8.809727e-12,9.007013e-13,4.971393e-14,1.103597e-14,1.348486e+00,8.050490e-01,7.790200e-01
4.820000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.763325e-07,1.195032e-07,1.512601e-08,1.523538e-09,1.067851e-10,1.067851e-10,8.972792e-12,8.862558e-13,4.895101e-14,1.128589e-14,1.348497e+00,8.050501e-01,7.790201e-01
4.825000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.754933e-07,1.198192e-07,1.512352e-08,1.524153e-09,1.044983e-10,1.044983e-10,9.141510e-12,8.693911e-13,4.847693e-14,1.152101e-14,1.348509e+00,8.050512e-01,7.790202e-01
4.830000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.746831e-07,1.199830e-07,1.515057e-08,1.521853e-09,1.024004e-10,1.024004e-10,9.311571e-12,8.504037e-13,4.830922e-14,1.173312e-14,1.348521e+00,8.050523e-01,7.790203e-01
4.835000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.739022e-07,1.199816e-07,1.520505e-08,1.516573e-09,1.005222e-10,1.005222e-10,9.478658e-12,8.296285e-13,4.842760e-14,1.192165e-14,1.348533e+00,8.050534e-01,7.790204e-01
4.840000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.731503e-07,1.198054e-07,1.528432e-08,1.508310e-09,9.889007e-11,9.889007e-11,9.638558e-12,8.074349e-13,4.883537e-14,1.207730e-14,1.348545e+00,8.050544e-01,7.790205e-01
4.845000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.724265e-07,1.194486e-07,1.538525e-08,1.497119e-09,9.752519e-11,9.752519e-11,9.787240e-12,7.842252e-13,4.950182e-14,1.219898e-14,1.348557e+00,8.050554e-01,7.790206e-01
4.850000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.717298e-07,1.189090e-07,1.550428e-08,1.483115e-09,9.644335e-11,9.644335e-11,9.920925e-12,7.604104e-13,5.042039e-14,1.228119e-14,1.348569e+00,8.050564e-01,7.790207e-01
4.855000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.710583e-07,1.181883e-07,1.563750e-08,1.466469e-09,9.565457e-11,9.565457e-11,1.003619e-11,7.364196e-13,5.155545e-14,1.232503e-14,1.348581e+00,8.050574e-01,7.790208e-01
4.860000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.704098e-07,1.172916e-07,1.578072e-08,1.447407e-09,9.516292e-11,9.516292e-11,1.012999e-11,7.126668e-13,5.287465e-14,1.232613e-14,1.348593e+00,8.050584e-01,7.790209e-01
4.865000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.697818e-07,1.162280e-07,1.592956e-08,1.426199e-09,9.496657e-11,9.496657e-11,1.019975e-11,6.895836e-13,5.434897e-14,1.228502e-14,1.348605e+00,8.050593e-01,7.790210e-01
4.870000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.691714e-07,1.150098e-07,1.607956e-08,1.403162e-09,9.505774e-11,9.505774e-11,1.024343e-11,6.675599e-13,5.593728e-14,1.220226e-14,1.348616e+00,8.050602e-01,7.790211e-01
4.875000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.685752e-07,1.136527e-07,1.622624e-08,1.378647e-09,9.542298e-11,9.542298e-11,1.025950e-11,6.469793e-13,5.760780e-14,1.207730e-14,1.348628e+00,8.050612e-01,7.790212e-01
4.880000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.679900e-07,1.121749e-07,1.636518e-08,1.353032e-09,9.604344e-11,9.604344e-11,1.024703e-11,6.281788e-13,5.930901e-14,1.191398e-14,1.348639e+00,8.050621e-01,7.790213e-01
4.885000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.674120e-07,1.105973e-07,1.649215e-08,1.326719e-09,9.689530e-11,9.689530e-11,1.020568e-11,6.114648e-13,6.100310e-14,1.171393e-14,1.348650e+00,8.050631e-01,7.790214e-01
4.890000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.668377e-07,1.089428e-07,1.660318e-08,1.300123e-09,9.795025e-11,9.795025e-11,1.013567e-11,5.970976e-13,6.265335e-14,1.148045e-14,1.348661e+00,8.050640e-01,7.790215e-01
4.895000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.662634e-07,1.072358e-07,1.669461e-08,1.273660e-09,9.917608e-11,9.917608e-11,1.003784e-11,5.852922e-13,6.421974e-14,1.121574e-14,1.348672e+00,8.050650e-01,7.790216e-01
4.900000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.656855e-07,1.055017e-07,1.676322e-08,1.247747e-09,1.005374e-10,1.005374e-10,9.913598e-12,5.761931e-13,6.566171e-14,1.092964e-14,1.348682e+00,8.050660e-01,7.790217e-01
4.905000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.651005e-07,1.037668e-07,1.680623e-08,1.222786e-09,1.019964e-10,1.019964e-10,9.764831e-12,5.699177e-13,6.694913e-14,1.062327e-14,1.348692e+00,8.050669e-01,7.790218e-01
4.910000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.645052e-07,1.020568e-07,1.682142e-08,1.199159e-09,1.035134e-10,1.035134e-10,9.593965e-12,5.664900e-13,6.804527e-14,1.030594e-14,1.348702e+00,8.050679e-01,7.790219e-01
4.915000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.638967e-07,1.003974e-07,1.680712e-08,1.177221e-09,1.050479e-10,1.050479e-10,9.403834e-12,5.659047e-13,6.892986e-14,9.979287e-15,1.348712e+00,8.050690e-01,7.790220e-01
4.920000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.632723e-07,9.881289e-08,1.676226e-08,1.157293e-09,1.065595e-10,1.065595e-10,9.197656e-12,5.680860e-13,6.957823e-14,9.652088e-15,1.348721e+00,8.050700e-01,7.790221e-01
4.925000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.626298e-07,9.732621e-08,1.668643e-08,1.139653e-09,1.080082e-10,1.080082e-10,8.978949e-12,5.728970e-13,6.997558e-14,9.330918e-15,1.348730e+00,8.050711e-01,7.790222e-01
4.930000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.619674e-07,9.595817e-08,1.657983e-08,1.124534e-09,1.093558e-10,1.093558e-10,8.751474e-12,5.801688e-13,7.010493e-14,9.015777e-15,1.348739e+00,8.050722e-01,7.790223e-01
4.935000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.612838e-07,9.472716e-08,1.644329e-08,1.112117e-09,1.105663e-10,1.105663e-10,8.519135e-12,5.896576e-13,6.996736e-14,8.720366e-15,1.348748e+00,8.050733e-01,7.790224e-01
4.940000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.605783e-07,9.364874e-08,1.627826e-08,1.102529e-09,1.116066e-10,1.116066e-10,8.285918e-12,6.010942e-13,6.955576e-14,8.442494e-15,1.348757e+00,8.050744e-01,7.790225e-01
4.945000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.598504e-07,9.273533e-08,1.608676e-08,1.095840e-09,1.124476e-10,1.124476e-10,8.055800e-12,6.141646e-13,6.887834e-14,8.190929e-15,1.348765e+00,8.050756e-01,7.790226e-01
4.950000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.591005e-07,9.199596e-08,1.587138e-08,1.092061e-09,1.130639e-10,1.130639e-10,7.832678e-12,6.285306e-13,6.794662e-14,7.969508e-15,1.348773e+00,8.050767e-01,7.790227e-01
4.955000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.583293e-07,9.143608e-08,1.563516e-08,1.091146e-09,1.134353e-10,1.134353e-10,7.620271e-12,6.438240e-13,6.678033e-14,7.783164e-15,1.348782e+00,8.050779e-01,7.790228e-01
4.960000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.575380e-07,9.105746e-08,1.538159e-08,1.092991e-09,1.135464e-10,1.135464e-10,7.422074e-12,6.596584e-13,6.538932e-14,7.631348e-15,1.348790e+00,8.050791e-01,7.790229e-01
4.965000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.567285e-07,9.085816e-08,1.511451e-08,1.097439e-09,1.133873e-10,1.133873e-10,7.241258e-12,6.756505e-13,6.381033e-14,7.518445e-15,1.348798e+00,8.050803e-01,7.790229e-01
4.970000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.559027e-07,9.083258e-08,1.483804e-08,1.104278e-09,1.129536e-10,1.129536e-10,7.080635e-12,6.914032e-13,6.206253e-14,7.445004e-15,1.348806e+00,8.050815e-01,7.790230e-01
4.975000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.550634e-07,9.097155e-08,1.455648e-08,1.113253e-09,1.122464e-10,1.122464e-10,6.942586e-12,7.065437e-13,6.018648e-14,7.408831e-15,1.348814e+00,8.050827e-01,7.790231e-01
4.980000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.542134e-07,9.126256e-08,1.427423e-08,1.124065e-09,1.112726e-10,1.112726e-10,6.829026e-12,7.206949e-13,5.821287e-14,7.413216e-15,1.348822e+00,8.050839e-01,7.790232e-01
4.985000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.533558e-07,9.169003e-08,1.399573e-08,1.136378e-09,1.100443e-10,1.100443e-10,6.741362e-12,7.335247e-13,5.617624e-14,7.455965e-15,1.348831e+00,8.050850e-01,7.790232e-01
4.990000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.524942e-07,9.223557e-08,1.372531e-08,1.149832e-09,1.085787e-10,1.085787e-10,6.680462e-12,7.447076e-13,5.412042e-14,7.533791e-15,1.348839e+00,8.050862e-01,7.790233e-01
4.995000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.516321e-07,9.287845e-08,1.346718e-08,1.164040e-09,1.068979e-10,1.068979e-10,6.646666e-12,7.539765e-13,5.207228e-14,7.643954e-15,1.348848e+00,8.050874e-01,7.790234e-01
5.000000e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.507731e-07,9.359597e-08,1.322525e-08,1.178605e-09,1.050281e-10,1.050281e-10,6.639743e-12,7.610916e-13,5.007949e-14,7.787001e-15,1.348856e+00,8.050885e-01,7.790234e-01
