time,"V(B1|XDUT)","V(B2|XDUT)","V(B1|XLOAD)","V(B2|XLOAD)","P(B1|XDUT)","P(B2|XDUT)","P(B1|XLOAD)","P(B2|XLOAD)"
1.400000e-12,4.808600e-05,5.777281e-05,5.693145e-05,4.225563e-05,1.131417e-01,1.308250e-01,1.296181e-01,1.048647e-01
1.500000e-12,4.684483e-05,5.661473e-05,5.565717e-05,4.042024e-05,1.274904e-01,1.481077e-01,1.466271e-01,1.173559e-01
1.600000e-12,4.487921e-05,5.437698e-05,5.330374e-05,3.796749e-05,1.413644e-01,1.648836e-01,1.630945e-01,1.292107e-01
1.700000e-12,4.242175e-05,5.127840e-05,5.009430e-05,3.515779e-05,1.545824e-01,1.808630e-01,1.787312e-01,1.402842e-01
1.800000e-12,3.972298e-05,4.758108e-05,4.629578e-05,3.226224e-05,1.670351e-01,1.958279e-01,1.933215e-01,1.505107e-01
1.900000e-12,3.703191e-05,4.357222e-05,4.220056e-05,2.954118e-05,1.786875e-01,2.096426e-01,2.067335e-01,1.599036e-01
2.000000e-12,3.457820e-05,3.954527e-05,3.810725e-05,2.722483e-05,1.895761e-01,2.222582e-01,2.189235e-01,1.685495e-01
2.100000e-12,3.255689e-05,3.578150e-05,3.430181e-05,2.549740e-05,1.998006e-01,2.337116e-01,2.299353e-01,1.765965e-01
2.200000e-12,3.111681e-05,3.253313e-05,3.104023e-05,2.448580e-05,2.095121e-01,2.441196e-01,2.398937e-01,1.842389e-01
2.300000e-12,3.035319e-05,3.000895e-05,2.853371e-05,2.425343e-05,2.188979e-01,2.536678e-01,2.489932e-01,1.916993e-01
2.400000e-12,3.030476e-05,2.836322e-05,2.693714e-05,2.479934e-05,2.281653e-01,2.625960e-01,2.574830e-01,1.992097e-01
2.500000e-12,3.095523e-05,2.768838e-05,2.634151e-05,2.606249e-05,2.375250e-01,2.711809e-01,2.656489e-01,2.069926e-01
2.600000e-12,3.223867e-05,2.801176e-05,2.677048e-05,2.793041e-05,2.471755e-01,2.797169e-01,2.737937e-01,2.152448e-01
2.700000e-12,3.404816e-05,2.929657e-05,2.818135e-05,3.025138e-05,2.572894e-01,2.884968e-01,2.822173e-01,2.241235e-01
2.800000e-12,3.624683e-05,3.144675e-05,3.047016e-05,3.284894e-05,2.680032e-01,2.977935e-01,2.911975e-01,2.337372e-01
2.900000e-12,3.868023e-05,3.431536e-05,3.348049e-05,3.553738e-05,2.794099e-01,3.078437e-01,3.009730e-01,2.441406e-01
3.000000e-12,4.118904e-05,3.771591e-05,3.701537e-05,3.813692e-05,2.915557e-01,3.188338e-01,3.117297e-01,2.553337e-01
3.100000e-12,4.362115e-05,4.143575e-05,4.085142e-05,4.048741e-05,3.044406e-01,3.308908e-01,3.235905e-01,2.672662e-01
3.200000e-12,4.584216e-05,4.525068e-05,4.475427e-05,4.245949e-05,3.180218e-01,3.440762e-01,3.366099e-01,2.798447e-01
3.300000e-12,4.774376e-05,4.893965e-05,4.849412e-05,4.396249e-05,3.322202e-01,3.583849e-01,3.507731e-01,2.929430e-01
3.400000e-12,4.924932e-05,5.229880e-05,5.186054e-05,4.494869e-05,3.469294e-01,3.737486e-01,3.659995e-01,3.064143e-01
3.500000e-12,5.031677e-05,5.515376e-05,5.467543e-05,4.541376e-05,3.620251e-01,3.900423e-01,3.821505e-01,3.201042e-01
3.600000e-12,5.093851e-05,5.736950e-05,5.680331e-05,4.539374e-05,3.773756e-01,4.070948e-01,3.990408e-01,3.338628e-01
3.700000e-12,5.113886e-05,5.885722e-05,5.815847e-05,4.495899e-05,3.928516e-01,4.247016e-01,4.164520e-01,3.475563e-01
3.800000e-12,5.096928e-05,5.957793e-05,5.870840e-05,4.420587e-05,4.083350e-01,4.426392e-01,4.341482e-01,3.610756e-01
3.900000e-12,5.050209e-05,5.954262e-05,5.847367e-05,4.324703e-05,4.237263e-01,4.606799e-01,4.518919e-01,3.743425e-01
4.000000e-12,4.982328e-05,5.880921e-05,5.752427e-05,4.220119e-05,4.389494e-01,4.786064e-01,4.694591e-01,3.873134e-01
4.100000e-12,4.902499e-05,5.747667e-05,5.597292e-05,4.118328e-05,4.539547e-01,4.962249e-01,4.866532e-01,3.999796e-01
4.200000e-12,4.819836e-05,5.567688e-05,5.396595e-05,4.029574e-05,4.687200e-01,5.133761e-01,5.033164e-01,4.123643e-01
4.300000e-12,4.742721e-05,5.356482e-05,5.167240e-05,3.962160e-05,4.832490e-01,5.299438e-01,5.193380e-01,4.245186e-01
4.400000e-12,4.678293e-05,5.130790e-05,4.927237e-05,3.921966e-05,4.975688e-01,5.458597e-01,5.346596e-01,4.365147e-01
4.500000e-12,4.632085e-05,4.907513e-05,4.694508e-05,3.912214e-05,5.117252e-01,5.611061e-01,5.492764e-01,4.484384e-01
4.600000e-12,4.607826e-05,4.702676e-05,4.485779e-05,3.933464e-05,5.257781e-01,5.757144e-01,5.632355e-01,4.603809e-01
4.700000e-12,4.607394e-05,4.530504e-05,4.315587e-05,3.983826e-05,5.397955e-01,5.897613e-01,5.766306e-01,4.724317e-01
4.800000e-12,4.630911e-05,4.402661e-05,4.195481e-05,4.059358e-05,5.538488e-01,6.033620e-01,5.895943e-01,4.846717e-01
4.900000e-12,4.676963e-05,4.327674e-05,4.133452e-05,4.154593e-05,5.680073e-01,6.166620e-01,6.022887e-01,4.971676e-01
5.000000e-12,4.742902e-05,4.310593e-05,4.133604e-05,4.263145e-05,5.823344e-01,6.298273e-01,6.148935e-01,5.099687e-01
5.100000e-12,4.720712e-05,4.238244e-05,4.082047e-05,4.276159e-05,5.966728e-01,6.428011e-01,6.273641e-01,5.228979e-01
5.200000e-12,4.580531e-05,4.079411e-05,3.946295e-05,4.163118e-05,6.107310e-01,6.553894e-01,6.395150e-01,5.356408e-01
5.300000e-12,4.321494e-05,3.830617e-05,3.721370e-05,3.923412e-05,6.241711e-01,6.673451e-01,6.511036e-01,5.478361e-01
5.400000e-12,3.957294e-05,3.500473e-05,3.414373e-05,3.572160e-05,6.366674e-01,6.784212e-01,6.618829e-01,5.591373e-01
5.500000e-12,3.510130e-05,3.103789e-05,3.038739e-05,3.134076e-05,6.479432e-01,6.884005e-01,6.716316e-01,5.692530e-01
5.600000e-12,3.007273e-05,2.658886e-05,2.611670e-05,2.639779e-05,6.577937e-01,6.971131e-01,6.801715e-01,5.779723e-01
5.700000e-12,2.478438e-05,2.185949e-05,2.152575e-05,2.122786e-05,6.660977e-01,7.044453e-01,6.873787e-01,5.851788e-01
5.800000e-12,1.953473e-05,1.705750e-05,1.681851e-05,1.616753e-05,6.728228e-01,7.103447e-01,6.931879e-01,5.908560e-01
5.900000e-12,1.460298e-05,1.238549e-05,1.219807e-05,1.152967e-05,6.780226e-01,7.148201e-01,6.975953e-01,5.950840e-01
6.000000e-12,1.023160e-05,8.031346e-06,7.856918e-06,7.581737e-06,6.818285e-01,7.179388e-01,7.006560e-01,5.980291e-01
6.100000e-12,6.612568e-06,4.160111e-06,3.968293e-06,4.528590e-06,6.844367e-01,7.198210e-01,7.024801e-01,5.999282e-01
6.200000e-12,3.877903e-06,9.072708e-07,6.787192e-07,2.500823e-06,6.860916e-01,7.206323e-01,7.032256e-01,6.010678e-01
6.300000e-12,2.094781e-06,-1.626250e-06,-1.898057e-06,1.549043e-06,6.870675e-01,7.205732e-01,7.030896e-01,6.017615e-01
6.400000e-12,1.265242e-06,-3.377409e-06,-3.685608e-06,1.644296e-06,6.876492e-01,7.198694e-01,7.022977e-01,6.023258e-01
6.500000e-12,1.330243e-06,-4.322582e-06,-4.647652e-06,2.684334e-06,6.881125e-01,7.187592e-01,7.010923e-01,6.030576e-01
6.600000e-12,2.177564e-06,-4.477309e-06,-4.789061e-06,4.505010e-06,6.887081e-01,7.174821e-01,6.997203e-01,6.042142e-01
6.700000e-12,3.652807e-06,-3.894274e-06,-4.154942e-06,6.895761e-06,6.896465e-01,7.162676e-01,6.984214e-01,6.059965e-01
6.800000e-12,5.572607e-06,-2.659610e-06,-2.827794e-06,9.617796e-06,6.910882e-01,7.153240e-01,6.974155e-01,6.085389e-01
6.900000e-12,7.738985e-06,-8.877038e-07,-9.228180e-07,1.242350e-05,6.931364e-01,7.148296e-01,6.968933e-01,6.119030e-01
7.000000e-12,9.953785e-06,1.285269e-06,1.418463e-06,1.507543e-05,6.958355e-01,7.149252e-01,6.970066e-01,6.160782e-01
7.100000e-12,1.203215e-05,3.708759e-06,4.035949e-06,1.736353e-05,6.991725e-01,7.157083e-01,6.978619e-01,6.209872e-01
7.200000e-12,1.381415e-05,6.225828e-06,6.759705e-06,1.911916e-05,7.030832e-01,7.172305e-01,6.995163e-01,6.264965e-01
7.300000e-12,1.517376e-05,8.681296e-06,9.419209e-06,2.022515e-05,7.074605e-01,7.194965e-01,7.019758e-01,6.324299e-01
7.400000e-12,1.602489e-05,1.092960e-05,1.185258e-05,2.062123e-05,7.121657e-01,7.224658e-01,7.051966e-01,6.385850e-01
7.500000e-12,1.632401e-05,1.284197e-05,1.391525e-05,2.030477e-05,7.170409e-01,7.260570e-01,7.090890e-01,6.447498e-01
7.600000e-12,1.606973e-05,1.431252e-05,1.548757e-05,1.932710e-05,7.219211e-01,7.301533e-01,7.135238e-01,6.507198e-01
7.700000e-12,1.529929e-05,1.526300e-05,1.648087e-05,1.778588e-05,7.266471e-01,7.346106e-01,7.183406e-01,6.563126e-01
7.800000e-12,1.408279e-05,1.564590e-05,1.684173e-05,1.581455e-05,7.310751e-01,7.392657e-01,7.233578e-01,6.613805e-01
7.900000e-12,1.251556e-05,1.544592e-05,1.655411e-05,1.356983e-05,7.350864e-01,7.439463e-01,7.283835e-01,6.658186e-01
8.000000e-12,1.070938e-05,1.467965e-05,1.563936e-05,1.121825e-05,7.385929e-01,7.484801e-01,7.332268e-01,6.695704e-01
8.100000e-12,8.783428e-06,1.339368e-05,1.415410e-05,8.922962e-06,7.415410e-01,7.527045e-01,7.377085e-01,6.726285e-01
8.200000e-12,6.855388e-06,1.166116e-05,1.218623e-05,6.831657e-06,7.439123e-01,7.564748e-01,7.416709e-01,6.750318e-01
8.300000e-12,5.033511e-06,9.577181e-06,9.849204e-06,5.066474e-06,7.457224e-01,7.596717e-01,7.449868e-01,6.768592e-01
8.400000e-12,3.409965e-06,7.253142e-06,7.275043e-06,3.716525e-06,7.470165e-01,7.622065e-01,7.475658e-01,6.782212e-01
8.500000e-12,2.055888e-06,4.810476e-06,4.606463e-06,2.833401e-06,7.478644e-01,7.640259e-01,7.493586e-01,6.792491e-01
8.600000e-12,1.018327e-06,2.374029e-06,1.988545e-06,2.429821e-06,7.483533e-01,7.651133e-01,7.503591e-01,6.800840e-01
8.700000e-12,3.191101e-07,6.542242e-08,-4.395883e-07,2.481351e-06,7.485809e-01,7.654890e-01,7.506035e-01,6.808649e-01
8.800000e-12,-4.441142e-08,-2.003271e-06,-2.552616e-06,2.930857e-06,7.486477e-01,7.652085e-01,7.501679e-01,6.817189e-01
8.900000e-12,-9.695615e-08,-3.735259e-06,-4.245986e-06,3.695221e-06,7.486504e-01,7.643583e-01,7.491626e-01,6.827521e-01
9.000000e-12,1.184556e-07,-5.053874e-06,-5.441600e-06,4.673640e-06,7.486753e-01,7.630511e-01,7.477252e-01,6.840433e-01
9.100000e-12,5.452565e-07,-5.906306e-06,-6.091902e-06,5.756782e-06,7.487940e-01,7.614190e-01,7.460120e-01,6.856398e-01
9.200000e-12,1.118650e-06,-6.266029e-06,-6.182123e-06,6.836021e-06,7.490602e-01,7.596056e-01,7.441886e-01,6.875567e-01
9.300000e-12,1.771059e-06,-6.133779e-06,-5.730555e-06,7.811997e-06,7.495077e-01,7.577587e-01,7.424200e-01,6.897782e-01
9.400000e-12,2.437281e-06,-5.537047e-06,-4.786815e-06,8.601871e-06,7.501506e-01,7.560214e-01,7.408608e-01,6.922611e-01
9.500000e-12,3.059004e-06,-4.528084e-06,-3.428224e-06,9.144763e-06,7.509845e-01,7.545250e-01,7.396466e-01,6.949412e-01
9.600000e-12,3.588379e-06,-3.180536e-06,-1.754516e-06,9.405037e-06,7.519894e-01,7.533820e-01,7.388865e-01,6.977398e-01
9.700000e-12,3.990461e-06,-1.584904e-06,1.187681e-07,9.373331e-06,7.531327e-01,7.526799e-01,7.386572e-01,7.005714e-01
9.800000e-12,4.244434e-06,1.569103e-07,2.067760e-06,9.065374e-06,7.543736e-01,7.524777e-01,7.389996e-01,7.033516e-01
9.900000e-12,4.343619e-06,1.937646e-06,3.968117e-06,8.518841e-06,7.556671e-01,7.528028e-01,7.399176e-01,7.060040e-01
1.000000e-11,4.294389e-06,3.650932e-06,5.702718e-06,7.788632e-06,7.569682e-01,7.536507e-01,7.413787e-01,7.084658e-01
1.010000e-11,5.126562e-06,5.260262e-06,7.172609e-06,6.941298e-06,7.584404e-01,7.549989e-01,7.433188e-01,7.106926e-01
1.020000e-11,8.364732e-06,6.782005e-06,8.302152e-06,6.048678e-06,7.606255e-01,7.568221e-01,7.456472e-01,7.126601e-01
1.030000e-11,1.553656e-05,8.270983e-06,9.043090e-06,5.181580e-06,7.645011e-01,7.591053e-01,7.482552e-01,7.143655e-01
1.040000e-11,2.787326e-05,9.814508e-06,9.377505e-06,4.404036e-06,7.714393e-01,7.618545e-01,7.510241e-01,7.158261e-01
1.050000e-11,4.615604e-05,1.152971e-05,9.319197e-06,3.768545e-06,7.831018e-01,7.651064e-01,7.538348e-01,7.170764e-01
1.060000e-11,7.066070e-05,1.355983e-05,8.913126e-06,3.312623e-06,8.013029e-01,7.689372e-01,7.565773e-01,7.181642e-01
1.070000e-11,1.011735e-04,1.606745e-05,8.232867e-06,3.056855e-06,8.278646e-01,7.734689e-01,7.591592e-01,7.191460e-01
1.080000e-11,1.370634e-04,1.922425e-05,7.376208e-06,3.004530e-06,8.644833e-01,7.788737e-01,7.615140e-01,7.200819e-01
1.090000e-11,1.774003e-04,2.319814e-05,6.459166e-06,3.142782e-06,9.126253e-01,7.853746e-01,7.636073e-01,7.210305e-01
1.100000e-11,2.211076e-04,2.813925e-05,5.608818e-06,3.445058e-06,9.734622e-01,7.932416e-01,7.654413e-01,7.220446e-01
1.110000e-11,2.661241e-04,3.410403e-05,4.951507e-06,3.874407e-06,1.047650e+00,8.027724e-01,7.670556e-01,7.231674e-01
1.120000e-11,3.100884e-04,4.106738e-05,4.605527e-06,4.387673e-06,1.135193e+00,8.142683e-01,7.685267e-01,7.244305e-01
1.130000e-11,3.509585e-04,4.893599e-05,4.673774e-06,4.939943e-06,1.235468e+00,8.280132e-01,7.699638e-01,7.258522e-01
1.140000e-11,3.873867e-04,5.755777e-05,5.236634e-06,5.488815e-06,1.347365e+00,8.442543e-01,7.715036e-01,7.274380e-01
1.150000e-11,4.188854e-04,6.673259e-05,6.345993e-06,5.998134e-06,1.469517e+00,8.631859e-01,7.733024e-01,7.291816e-01
1.160000e-11,4.458394e-04,7.622814e-05,8.021109e-06,6.440911e-06,1.600548e+00,8.849379e-01,7.755268e-01,7.310676e-01
1.170000e-11,4.694128e-04,8.580161e-05,1.024684e-05,6.801210e-06,1.739313e+00,9.095693e-01,7.783440e-01,7.330739e-01
1.180000e-11,4.913955e-04,9.522596e-05,1.297449e-05,7.074888e-06,1.885110e+00,9.370696e-01,7.819113e-01,7.351759e-01
1.190000e-11,5.140319e-04,1.043184e-04,1.612538e-05,7.269191e-06,2.037836e+00,9.673680e-01,7.863669e-01,7.373490e-01
1.200000e-11,5.398619e-04,1.129683e-04,1.959692e-05,7.401307e-06,2.198104e+00,1.000351e+00,7.918218e-01,7.395727e-01
1.210000e-11,5.715921e-04,1.211619e-04,2.327086e-05,7.496073e-06,2.367313e+00,1.035889e+00,7.983541e-01,7.418324e-01
1.220000e-11,6.119921e-04,1.290029e-04,2.702327e-05,7.583116e-06,2.547687e+00,1.073868e+00,8.060056e-01,7.441217e-01
1.230000e-11,6.637869e-04,1.367256e-04,3.073559e-05,7.693721e-06,2.742274e+00,1.114223e+00,8.147821e-01,7.464433e-01
1.240000e-11,7.294837e-04,1.447038e-04,3.430593e-05,7.857779e-06,2.954907e+00,1.156988e+00,8.246570e-01,7.488089e-01
1.250000e-11,8.110243e-04,1.534504e-04,3.765989e-05,8.101110e-06,3.190073e+00,1.202327e+00,8.355773e-01,7.512385e-01
1.260000e-11,9.091123e-04,1.636105e-04,4.076001e-05,8.443425e-06,3.452620e+00,1.250582e+00,8.474741e-01,7.537587e-01
1.270000e-11,1.022047e-03,1.759420e-04,4.361286e-05,8.897109e-06,3.747171e+00,1.302308e+00,8.602744e-01,7.564011e-01
1.280000e-11,1.144030e-03,1.912787e-04,4.627267e-05,9.466900e-06,4.077099e+00,1.358297e+00,8.739145e-01,7.591996e-01
1.290000e-11,1.263349e-03,2.104693e-04,4.884051e-05,1.015044e-05,4.442991e+00,1.419594e+00,8.883548e-01,7.621886e-01
1.300000e-11,1.361700e-03,2.342876e-04,5.145809e-05,1.093952e-05,4.840793e+00,1.487486e+00,9.035920e-01,7.654009e-01
1.310000e-11,1.415468e-03,2.632611e-04,5.429236e-05,1.182169e-05,5.260123e+00,1.563445e+00,9.196691e-01,7.688664e-01
1.320000e-11,1.402365e-03,2.975920e-04,5.752110e-05,1.278236e-05,5.683976e+00,1.649048e+00,9.366801e-01,7.726109e-01
1.330000e-11,1.309543e-03,3.371294e-04,6.131726e-05,1.380710e-05,6.090533e+00,1.745874e+00,9.547714e-01,7.766559e-01
1.340000e-11,1.138258e-03,3.814189e-04,6.583537e-05,1.488380e-05,6.456628e+00,1.855413e+00,9.741380e-01,7.810193e-01
1.350000e-11,9.025100e-04,4.298401e-04,7.120263e-05,1.600471e-05,6.761480e+00,1.978998e+00,9.950170e-01,7.857158e-01
1.360000e-11,6.235928e-04,4.818017e-04,7.751614e-05,1.716812e-05,6.989418e+00,2.117792e+00,1.017679e+00,7.907590e-01
1.370000e-11,3.244690e-04,5.369397e-04,8.484621e-05,1.837951e-05,7.131124e+00,2.272823e+00,1.042420e+00,7.961632e-01
1.380000e-11,2.645206e-05,5.952620e-04,9.324544e-05,1.965224e-05,7.183718e+00,2.445082e+00,1.069556e+00,8.019455e-01
1.390000e-11,-2.516388e-04,6.571865e-04,1.027627e-04,2.100770e-05,7.150275e+00,2.635627e+00,1.099418e+00,8.081285e-01
1.400000e-11,-4.930439e-04,7.234302e-04,1.134613e-04,2.247504e-05,7.039252e+00,2.845687e+00,1.132355e+00,8.147422e-01
1.410000e-11,-6.817714e-04,7.947648e-04,1.254425e-04,2.409088e-05,6.864139e+00,3.076702e+00,1.168745e+00,8.218269e-01
1.420000e-11,-8.039839e-04,8.714420e-04,1.388632e-04,2.589852e-05,6.642906e+00,3.330234e+00,1.209005e+00,8.294346e-01
1.430000e-11,-8.504847e-04,9.523223e-04,1.539465e-04,2.794679e-05,6.396879e+00,3.607655e+00,1.253609e+00,8.376317e-01
1.440000e-11,-8.190340e-04,1.033755e-03,1.709792e-04,3.028843e-05,6.148960e+00,3.909536e+00,1.303113e+00,8.464996e-01
1.450000e-11,-7.151259e-04,1.108470e-03,1.902871e-04,3.297745e-05,5.921457e+00,4.234704e+00,1.358160e+00,8.561357e-01
1.460000e-11,-5.507663e-04,1.165120e-03,2.121871e-04,3.606512e-05,5.734055e+00,4.579111e+00,1.419492e+00,8.666535e-01
1.470000e-11,-3.420585e-04,1.189363e-03,2.369171e-04,3.959466e-05,5.602297e+00,4.934841e+00,1.487928e+00,8.781800e-01
1.490000e-11,1.364223e-04,1.088350e-03,2.950059e-04,4.807575e-05,5.542502e+00,5.628605e+00,1.649559e+00,9.048163e-01
1.500000e-11,3.696900e-04,9.519377e-04,3.279216e-04,5.302284e-05,5.619315e+00,5.934368e+00,1.744395e+00,9.202114e-01
1.510000e-11,5.750712e-04,7.653475e-04,3.628356e-04,5.839967e-05,5.761411e+00,6.191325e+00,1.849506e+00,9.371731e-01
1.520000e-11,7.359704e-04,5.433455e-04,3.992349e-04,6.415093e-05,5.957861e+00,6.387042e+00,1.965416e+00,9.558220e-01
1.530000e-11,8.388947e-04,3.045636e-04,4.367066e-04,7.021081e-05,6.193279e+00,6.513976e+00,2.092515e+00,9.762608e-01
1.540000e-11,8.758330e-04,6.842330e-05,4.750739e-04,7.651436e-05,6.449168e+00,6.570148e+00,2.231117e+00,9.985732e-01
1.550000e-11,8.459332e-04,-1.469594e-04,5.144994e-04,8.301102e-05,6.705824e+00,6.559103e+00,2.381539e+00,1.022826e+00
1.560000e-11,7.554232e-04,-3.260352e-04,5.555370e-04,8.967942e-05,6.944401e+00,6.489376e+00,2.544215e+00,1.049077e+00
1.570000e-11,6.157682e-04,-4.567416e-04,5.991125e-04,9.654226e-05,7.148663e+00,6.373612e+00,2.719801e+00,1.077383e+00
1.580000e-11,4.410593e-04,-5.313710e-04,6.464165e-04,1.036796e-04,7.306095e+00,6.227385e+00,2.909274e+00,1.107821e+00
1.590000e-11,2.457903e-04,-5.472524e-04,6.986803e-04,1.112390e-04,7.408362e+00,6.067786e+00,3.113963e+00,1.140501e+00
1.600000e-11,4.364268e-05,-5.068741e-04,7.568013e-04,1.194401e-04,7.451291e+00,5.911910e+00,3.335497e+00,1.175589e+00
1.610000e-11,-1.527603e-04,-4.172315e-04,8.207805e-04,1.285713e-04,7.434657e+00,5.775433e+00,3.575606e+00,1.213329e+00
1.620000e-11,-3.315629e-04,-2.885752e-04,8.889721e-04,1.389754e-04,7.361947e+00,5.671484e+00,3.835721e+00,1.254062e+00
1.630000e-11,-4.814024e-04,-1.330133e-04,9.572405e-04,1.510215e-04,7.240194e+00,5.609890e+00,4.116333e+00,1.298231e+00
1.640000e-11,-5.916323e-04,3.660945e-05,1.018312e-03,1.650606e-04,7.079763e+00,5.596775e+00,4.416149e+00,1.346391e+00
1.650000e-11,-6.532767e-04,2.074009e-04,1.061830e-03,1.813661e-04,6.893952e+00,5.634416e+00,4.731181e+00,1.399183e+00
1.660000e-11,-6.605294e-04,3.668199e-04,1.075668e-03,2.000661e-04,6.698213e+00,5.721269e+00,5.054089e+00,1.457308e+00
1.670000e-11,-6.121897e-04,5.031018e-04,1.048610e-03,2.210813e-04,6.508955e+00,5.852133e+00,5.374141e+00,1.521467e+00
1.680000e-11,-5.123465e-04,6.059926e-04,9.736297e-04,2.440894e-04,6.342084e+00,6.018510e+00,5.678052e+00,1.592298e+00
1.690000e-11,-3.700006e-04,6.678305e-04,8.502877e-04,2.685314e-04,6.211510e+00,6.209250e+00,5.951597e+00,1.670305e+00
1.700000e-11,-1.978683e-04,6.846589e-04,6.851453e-04,2.936665e-04,6.127903e+00,6.411521e+00,6.181569e+00,1.755794e+00
1.710000e-11,-1.088456e-05,6.568594e-04,4.902363e-04,3.186687e-04,6.097829e+00,6.612004e+00,6.357532e+00,1.848843e+00
1.720000e-11,1.752010e-04,5.889370e-04,2.806170e-04,3.427443e-04,6.123295e+00,6.798132e+00,6.473031e+00,1.949289e+00
1.730000e-11,3.450690e-04,4.885060e-04,7.208083e-05,3.652483e-04,6.201684e+00,6.959131e+00,6.526132e+00,2.056759e+00
1.740000e-11,4.850620e-04,3.648932e-04,-1.204516e-04,3.857797e-04,6.326072e+00,7.086713e+00,6.519433e+00,2.170729e+00
1.750000e-11,5.844934e-04,2.278561e-04,-2.839534e-04,4.042454e-04,6.485935e+00,7.175398e+00,6.459679e+00,2.290607e+00
1.760000e-11,6.368500e-04,8.672705e-05,-4.080580e-04,4.208890e-04,6.668228e+00,7.222527e+00,6.357102e+00,2.415825e+00
1.770000e-11,6.404768e-04,-4.996740e-05,-4.857814e-04,4.362856e-04,6.858734e+00,7.228115e+00,6.224505e+00,2.545943e+00
1.780000e-11,5.983978e-04,-1.745652e-04,-5.141224e-04,4.513082e-04,7.043452e+00,7.194616e+00,6.076161e+00,2.680736e+00
1.790000e-11,5.172882e-04,-2.802330e-04,-4.942679e-04,4.670660e-04,7.209812e+00,7.126683e+00,5.926589e+00,2.820281e+00
1.800000e-11,4.059999e-04,-3.610412e-04,-4.312008e-04,4.848183e-04,7.347508e+00,7.030903e+00,5.789384e+00,2.965004e+00
1.810000e-11,2.741626e-04,-4.122587e-04,-3.327730e-04,5.058609e-04,7.448944e+00,6.915466e+00,5.676240e+00,3.115717e+00
1.820000e-11,1.312283e-04,-4.308343e-04,-2.085481e-04,5.313802e-04,7.509338e+00,6.789713e+00,5.596279e+00,3.273596e+00
1.830000e-11,-1.394890e-05,-4.159084e-04,-6.876323e-05,5.622645e-04,7.526644e+00,6.663545e+00,5.555697e+00,3.440120e+00
1.840000e-11,-1.531249e-04,-3.691419e-04,7.638325e-05,5.988621e-04,7.501394e+00,6.546713e+00,5.557642e+00,3.616939e+00
1.850000e-11,-2.785057e-04,-2.947105e-04,2.171232e-04,6.406786e-04,7.436561e+00,6.448069e+00,5.602273e+00,3.805660e+00
1.860000e-11,-3.826651e-04,-1.989423e-04,3.443529e-04,6.860297e-04,7.337434e+00,6.374889e+00,5.686905e+00,4.007535e+00
1.870000e-11,-4.587411e-04,-8.969882e-05,4.499246e-04,7.317064e-04,7.211465e+00,6.332325e+00,5.806257e+00,4.223048e+00
1.880000e-11,-5.009965e-04,2.435854e-05,5.271354e-04,7.727792e-04,7.067989e+00,6.323071e+00,5.952822e+00,4.451427e+00
1.890000e-11,-5.056514e-04,1.345102e-04,5.713882e-04,8.027326e-04,6.917734e+00,6.347234e+00,6.117422e+00,4.690162e+00
1.900000e-11,-4.717249e-04,2.326798e-04,5.808117e-04,8.141214e-04,6.772093e+00,6.402422e+00,6.289944e+00,4.934656e+00
